branch_class,gene_a,gene_b,string_id_a,string_id_b,preferred_name_a,preferred_name_b,score,required_score,network_type,species,accessed_at_utc,source_database
shared-core,CXCL8,CXCR6,9606.ENSP00000306512,9606.ENSP00000395704,CXCL8,CXCR6,0.884,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CXCL8,TNF,9606.ENSP00000306512,9606.ENSP00000398698,CXCL8,TNF,0.983,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CXCL8,JUN,9606.ENSP00000306512,9606.ENSP00000360266,CXCL8,JUN,0.987,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CYCS,MMP9,9606.ENSP00000307786,9606.ENSP00000361405,CYCS,MMP9,0.731,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CYCS,GPX3,9606.ENSP00000307786,9606.ENSP00000373477,CYCS,GPX3,0.737,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CYCS,HSPA5,9606.ENSP00000307786,9606.ENSP00000324173,CYCS,HSPA5,0.738,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CYCS,CASP1,9606.ENSP00000307786,9606.ENSP00000433138,CYCS,CASP1,0.78,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CYCS,CDKN1A,9606.ENSP00000307786,9606.ENSP00000384849,CYCS,CDKN1A,0.799,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CYCS,TNF,9606.ENSP00000307786,9606.ENSP00000398698,CYCS,TNF,0.81,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CYCS,AKT1,9606.ENSP00000307786,9606.ENSP00000451828,CYCS,AKT1,0.812,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CYCS,MCL1,9606.ENSP00000307786,9606.ENSP00000358022,CYCS,MCL1,0.817,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CYCS,HSPD1,9606.ENSP00000307786,9606.ENSP00000340019,CYCS,HSPD1,0.818,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CYCS,JUN,9606.ENSP00000307786,9606.ENSP00000360266,CYCS,JUN,0.829,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CYCS,ESRRA,9606.ENSP00000307786,9606.ENSP00000384851,CYCS,ESRRA,0.861,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CYCS,BCL2L11,9606.ENSP00000307786,9606.ENSP00000376943,CYCS,BCL2L11,0.899,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CYCS,CASP7,9606.ENSP00000307786,9606.ENSP00000358327,CYCS,CASP7,0.942,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CYCS,BCL2,9606.ENSP00000307786,9606.ENSP00000381185,CYCS,BCL2,0.997,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CYCS,CASP3,9606.ENSP00000307786,9606.ENSP00000311032,CYCS,CASP3,0.997,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CYCS,BCL2L1,9606.ENSP00000307786,9606.ENSP00000365230,CYCS,BCL2L1,0.998,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CYCS,CASP9,9606.ENSP00000307786,9606.ENSP00000330237,CYCS,CASP9,0.999,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,MMP14,MMP9,9606.ENSP00000308208,9606.ENSP00000361405,MMP14,MMP9,0.831,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,ADAM17,TNF,9606.ENSP00000309968,9606.ENSP00000398698,ADAM17,TNF,0.95,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP3,CCNA2,9606.ENSP00000311032,9606.ENSP00000481380,CASP3,CCNA2,0.706,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP3,CASP1,9606.ENSP00000311032,9606.ENSP00000433138,CASP3,CASP1,0.709,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP3,NFE2L2,9606.ENSP00000311032,9606.ENSP00000380252,CASP3,NFE2L2,0.717,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP3,GPX3,9606.ENSP00000311032,9606.ENSP00000373477,CASP3,GPX3,0.741,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP3,HMGB1,9606.ENSP00000311032,9606.ENSP00000345347,CASP3,HMGB1,0.755,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP3,HIF1A,9606.ENSP00000311032,9606.ENSP00000437955,CASP3,HIF1A,0.766,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP3,HSPA5,9606.ENSP00000311032,9606.ENSP00000324173,CASP3,HSPA5,0.793,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP3,HSPD1,9606.ENSP00000311032,9606.ENSP00000340019,CASP3,HSPD1,0.806,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP3,MMP9,9606.ENSP00000311032,9606.ENSP00000361405,CASP3,MMP9,0.806,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP3,JUN,9606.ENSP00000311032,9606.ENSP00000360266,CASP3,JUN,0.809,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP3,NGF,9606.ENSP00000311032,9606.ENSP00000358525,CASP3,NGF,0.858,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP3,BCL2L11,9606.ENSP00000311032,9606.ENSP00000376943,CASP3,BCL2L11,0.863,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP3,MYC,9606.ENSP00000311032,9606.ENSP00000478887,CASP3,MYC,0.881,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP3,MCL1,9606.ENSP00000311032,9606.ENSP00000358022,CASP3,MCL1,0.911,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP3,TNF,9606.ENSP00000311032,9606.ENSP00000398698,CASP3,TNF,0.939,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP3,AKT1,9606.ENSP00000311032,9606.ENSP00000451828,CASP3,AKT1,0.945,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP3,BCL2L1,9606.ENSP00000311032,9606.ENSP00000365230,CASP3,BCL2L1,0.95,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP3,CASP7,9606.ENSP00000311032,9606.ENSP00000358327,CASP3,CASP7,0.95,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP3,MAPT,9606.ENSP00000311032,9606.ENSP00000340820,CASP3,MAPT,0.98,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP3,BCL2,9606.ENSP00000311032,9606.ENSP00000381185,CASP3,BCL2,0.987,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP3,CDKN1A,9606.ENSP00000311032,9606.ENSP00000384849,CASP3,CDKN1A,0.996,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP3,CASP9,9606.ENSP00000311032,9606.ENSP00000330237,CASP3,CASP9,0.999,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CKS1B,CDKN1A,9606.ENSP00000311083,9606.ENSP00000384849,CKS1B,CDKN1A,0.926,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CKS1B,CCNA2,9606.ENSP00000311083,9606.ENSP00000481380,CKS1B,CCNA2,0.999,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,GSTM1,OPRM1,9606.ENSP00000311469,9606.ENSP00000394624,GSTM1,OPRM1,0.719,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,GSTM1,NQO1,9606.ENSP00000311469,9606.ENSP00000319788,GSTM1,NQO1,0.719,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,GSTM1,GSTP1,9606.ENSP00000311469,9606.ENSP00000381607,GSTM1,GSTP1,0.808,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,GSTM1,CYP2B6,9606.ENSP00000311469,9606.ENSP00000324648,GSTM1,CYP2B6,0.832,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,GSTM1,GPX3,9606.ENSP00000311469,9606.ENSP00000373477,GSTM1,GPX3,0.844,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,GSTM1,CYP2C19,9606.ENSP00000311469,9606.ENSP00000360372,GSTM1,CYP2C19,0.889,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,GSTM1,GPX4,9606.ENSP00000311469,9606.ENSP00000346103,GSTM1,GPX4,0.938,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,GSTM1,PRDX6,9606.ENSP00000311469,9606.ENSP00000342026,GSTM1,PRDX6,0.939,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,GSTM1,CYP1A1,9606.ENSP00000311469,9606.ENSP00000378488,GSTM1,CYP1A1,0.991,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,GRK2,EDN1,9606.ENSP00000312262,9606.ENSP00000368683,GRK2,EDN1,0.714,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,GRK2,RGS4,9606.ENSP00000312262,9606.ENSP00000397181,GRK2,RGS4,0.75,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,GRK2,AKT1,9606.ENSP00000312262,9606.ENSP00000451828,GRK2,AKT1,0.778,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,GRK2,OPRM1,9606.ENSP00000312262,9606.ENSP00000394624,GRK2,OPRM1,0.951,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CLU,MMP9,9606.ENSP00000315130,9606.ENSP00000361405,CLU,MMP9,0.718,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CLU,BCL2L1,9606.ENSP00000315130,9606.ENSP00000365230,CLU,BCL2L1,0.745,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CLU,ELN,9606.ENSP00000315130,9606.ENSP00000351807,CLU,ELN,0.804,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CLU,SNCA,9606.ENSP00000315130,9606.ENSP00000500990,CLU,SNCA,0.861,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CLU,HSPA5,9606.ENSP00000315130,9606.ENSP00000324173,CLU,HSPA5,0.874,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CLU,SERPINA1,9606.ENSP00000315130,9606.ENSP00000416066,CLU,SERPINA1,0.896,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CLU,APOD,9606.ENSP00000315130,9606.ENSP00000345179,CLU,APOD,0.939,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,NQO1,AKT1,9606.ENSP00000319788,9606.ENSP00000451828,NQO1,AKT1,0.706,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,NQO1,TNF,9606.ENSP00000319788,9606.ENSP00000398698,NQO1,TNF,0.712,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,NQO1,GSTP1,9606.ENSP00000319788,9606.ENSP00000381607,NQO1,GSTP1,0.728,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,NQO1,GPX3,9606.ENSP00000319788,9606.ENSP00000373477,NQO1,GPX3,0.733,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,NQO1,CYP1A1,9606.ENSP00000319788,9606.ENSP00000378488,NQO1,CYP1A1,0.746,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,NQO1,HIF1A,9606.ENSP00000319788,9606.ENSP00000437955,NQO1,HIF1A,0.852,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,NQO1,KEAP1,9606.ENSP00000319788,9606.ENSP00000377245,NQO1,KEAP1,0.953,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,NQO1,NFE2L2,9606.ENSP00000319788,9606.ENSP00000380252,NQO1,NFE2L2,0.978,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,PKM,MYC,9606.ENSP00000320171,9606.ENSP00000478887,PKM,MYC,0.805,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,PKM,HIF1A,9606.ENSP00000320171,9606.ENSP00000437955,PKM,HIF1A,0.996,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,PKM,ENO1,9606.ENSP00000320171,9606.ENSP00000495530,PKM,ENO1,0.997,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,SOX2,HIF1A,9606.ENSP00000323588,9606.ENSP00000437955,SOX2,HIF1A,0.758,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,SOX2,AKT1,9606.ENSP00000323588,9606.ENSP00000451828,SOX2,AKT1,0.833,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,SOX2,FOXA2,9606.ENSP00000323588,9606.ENSP00000400341,SOX2,FOXA2,0.841,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,SOX2,MYC,9606.ENSP00000323588,9606.ENSP00000478887,SOX2,MYC,0.958,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,HSPA5,HDAC6,9606.ENSP00000324173,9606.ENSP00000365804,HSPA5,HDAC6,0.71,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,HSPA5,ENO1,9606.ENSP00000324173,9606.ENSP00000495530,HSPA5,ENO1,0.726,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,HSPA5,BCL2,9606.ENSP00000324173,9606.ENSP00000381185,HSPA5,BCL2,0.738,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,HSPA5,HSPD1,9606.ENSP00000324173,9606.ENSP00000340019,HSPA5,HSPD1,0.908,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,HSPA5,VCP,9606.ENSP00000324173,9606.ENSP00000351777,HSPA5,VCP,0.944,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,HSPA5,SNCA,9606.ENSP00000324173,9606.ENSP00000500990,HSPA5,SNCA,0.947,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,HSPA5,GPX4,9606.ENSP00000324173,9606.ENSP00000346103,HSPA5,GPX4,0.952,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,HSPA5,CASP7,9606.ENSP00000324173,9606.ENSP00000358327,HSPA5,CASP7,0.966,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,HSPA5,AKT1,9606.ENSP00000324173,9606.ENSP00000451828,HSPA5,AKT1,0.971,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CYP2B6,ABCB1,9606.ENSP00000324648,9606.ENSP00000478255,CYP2B6,ABCB1,0.741,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CYP2B6,GSTP1,9606.ENSP00000324648,9606.ENSP00000381607,CYP2B6,GSTP1,0.828,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CYP2B6,POR,9606.ENSP00000324648,9606.ENSP00000419970,CYP2B6,POR,0.91,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CYP2B6,CYP2C19,9606.ENSP00000324648,9606.ENSP00000360372,CYP2B6,CYP2C19,0.92,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CYP2B6,CYP1A1,9606.ENSP00000324648,9606.ENSP00000378488,CYP2B6,CYP1A1,0.959,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,PGR,MYC,9606.ENSP00000325120,9606.ENSP00000478887,PGR,MYC,0.705,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,PGR,HIF1A,9606.ENSP00000325120,9606.ENSP00000437955,PGR,HIF1A,0.717,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,PGR,AR,9606.ENSP00000325120,9606.ENSP00000363822,PGR,AR,0.766,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,PGR,CYP19A1,9606.ENSP00000325120,9606.ENSP00000379683,PGR,CYP19A1,0.883,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,PGR,BRCA1,9606.ENSP00000325120,9606.ENSP00000418960,PGR,BRCA1,0.963,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,PGR,ESR1,9606.ENSP00000325120,9606.ENSP00000405330,PGR,ESR1,0.974,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,PGR,FKBP5,9606.ENSP00000325120,9606.ENSP00000444810,PGR,FKBP5,0.977,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,PGR,NCOA3,9606.ENSP00000325120,9606.ENSP00000361066,PGR,NCOA3,0.986,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP9,NFE2L2,9606.ENSP00000330237,9606.ENSP00000380252,CASP9,NFE2L2,0.702,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP9,CASP1,9606.ENSP00000330237,9606.ENSP00000433138,CASP9,CASP1,0.712,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP9,CDKN1A,9606.ENSP00000330237,9606.ENSP00000384849,CASP9,CDKN1A,0.713,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP9,MYC,9606.ENSP00000330237,9606.ENSP00000478887,CASP9,MYC,0.717,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP9,HIF1A,9606.ENSP00000330237,9606.ENSP00000437955,CASP9,HIF1A,0.746,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP9,JUN,9606.ENSP00000330237,9606.ENSP00000360266,CASP9,JUN,0.77,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP9,TNF,9606.ENSP00000330237,9606.ENSP00000398698,CASP9,TNF,0.816,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP9,MCL1,9606.ENSP00000330237,9606.ENSP00000358022,CASP9,MCL1,0.829,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP9,BCL2L11,9606.ENSP00000330237,9606.ENSP00000376943,CASP9,BCL2L11,0.864,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP9,BCL2,9606.ENSP00000330237,9606.ENSP00000381185,CASP9,BCL2,0.946,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP9,CASP7,9606.ENSP00000330237,9606.ENSP00000358327,CASP9,CASP7,0.952,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP9,AKT1,9606.ENSP00000330237,9606.ENSP00000451828,CASP9,AKT1,0.989,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,CASP9,BCL2L1,9606.ENSP00000330237,9606.ENSP00000365230,CASP9,BCL2L1,0.992,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,PAPPA,TNNI3,9606.ENSP00000330658,9606.ENSP00000341838,PAPPA,TNNI3,0.721,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,PAPPA,IGFBP3,9606.ENSP00000330658,9606.ENSP00000370473,PAPPA,IGFBP3,0.743,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,PAPPA,PGF,9606.ENSP00000330658,9606.ENSP00000451040,PAPPA,PGF,0.799,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,PAPPA,IGF1,9606.ENSP00000330658,9606.ENSP00000376637,PAPPA,IGF1,0.89,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,MEN1,MYC,9606.ENSP00000337088,9606.ENSP00000478887,MEN1,MYC,0.727,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,MEN1,ESR1,9606.ENSP00000337088,9606.ENSP00000405330,MEN1,ESR1,0.923,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,MEN1,KMT2A,9606.ENSP00000337088,9606.ENSP00000436786,MEN1,KMT2A,0.999,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,NLRP3,CGAS,9606.ENSP00000337383,9606.ENSP00000359339,NLRP3,CGAS,0.722,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,NLRP3,TLR9,9606.ENSP00000337383,9606.ENSP00000353874,NLRP3,TLR9,0.746,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,NLRP3,TNF,9606.ENSP00000337383,9606.ENSP00000398698,NLRP3,TNF,0.869,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,NLRP3,CASP1,9606.ENSP00000337383,9606.ENSP00000433138,NLRP3,CASP1,0.999,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,MAPT,VCP,9606.ENSP00000340820,9606.ENSP00000351777,MAPT,VCP,0.713,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,MAPT,AKT1,9606.ENSP00000340820,9606.ENSP00000451828,MAPT,AKT1,0.872,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,MAPT,HDAC6,9606.ENSP00000340820,9606.ENSP00000365804,MAPT,HDAC6,0.879,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,MAPT,FKBP5,9606.ENSP00000340820,9606.ENSP00000444810,MAPT,FKBP5,0.896,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,MAPT,CASP7,9606.ENSP00000340820,9606.ENSP00000358327,MAPT,CASP7,0.935,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,MAPT,SNCA,9606.ENSP00000340820,9606.ENSP00000500990,MAPT,SNCA,0.994,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,TNNI3,ACTA1,9606.ENSP00000341838,9606.ENSP00000355645,TNNI3,ACTA1,0.945,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,PRDX6,ENO1,9606.ENSP00000342026,9606.ENSP00000495530,PRDX6,ENO1,0.737,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,PRDX6,GPX3,9606.ENSP00000342026,9606.ENSP00000373477,PRDX6,GPX3,0.967,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,PRDX6,GPX4,9606.ENSP00000342026,9606.ENSP00000346103,PRDX6,GPX4,0.973,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,PRDX6,GSTP1,9606.ENSP00000342026,9606.ENSP00000381607,PRDX6,GSTP1,0.973,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,ESR2,IGF1,9606.ENSP00000343925,9606.ENSP00000376637,ESR2,IGF1,0.731,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,ESR2,CREB1,9606.ENSP00000343925,9606.ENSP00000387699,ESR2,CREB1,0.746,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,ESR2,CYP19A1,9606.ENSP00000343925,9606.ENSP00000379683,ESR2,CYP19A1,0.925,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,ESR2,JUN,9606.ENSP00000343925,9606.ENSP00000360266,ESR2,JUN,0.967,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,ESR2,NCOA3,9606.ENSP00000343925,9606.ENSP00000361066,ESR2,NCOA3,0.997,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,ESR2,ESR1,9606.ENSP00000343925,9606.ENSP00000405330,ESR2,ESR1,0.998,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,HMGB1,TNF,9606.ENSP00000345347,9606.ENSP00000398698,HMGB1,TNF,0.753,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,HMGB1,TLR9,9606.ENSP00000345347,9606.ENSP00000353874,HMGB1,TLR9,0.997,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,GPX4,GPX3,9606.ENSP00000346103,9606.ENSP00000373477,GPX4,GPX3,0.936,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,GPX4,GSTP1,9606.ENSP00000346103,9606.ENSP00000381607,GPX4,GSTP1,0.945,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,VCP,KEAP1,9606.ENSP00000351777,9606.ENSP00000377245,VCP,KEAP1,0.723,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,VCP,AKT1,9606.ENSP00000351777,9606.ENSP00000451828,VCP,AKT1,0.735,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,VCP,BRCA1,9606.ENSP00000351777,9606.ENSP00000418960,VCP,BRCA1,0.787,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,VCP,HDAC6,9606.ENSP00000351777,9606.ENSP00000365804,VCP,HDAC6,0.995,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,ELN,SERPINA1,9606.ENSP00000351807,9606.ENSP00000416066,ELN,SERPINA1,0.718,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,ELN,MMP9,9606.ENSP00000351807,9606.ENSP00000361405,ELN,MMP9,0.979,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,DNMT1,BRCA1,9606.ENSP00000352516,9606.ENSP00000418960,DNMT1,BRCA1,0.799,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
shared-core,DNMT1,AKT1,9606.ENSP00000352516,9606.ENSP00000451828,DNMT1,AKT1,0.822,700,functional,9606,2026-08-30T07:51:09.311524+00:00,STRING
