"gene_symbol","module","network_input","kME_grey","kME_brown","kME_turquoise","kME_blue","max_abs_kME","best_kME_module"
"CSF1R","turquoise",TRUE,-0.00839723225887429,0.233294874089576,0.878863795040632,0.68531157768512,0.878863795040632,"turquoise"
"CTB-1144G6.6","grey",TRUE,0.231988304361427,0.0721889645600098,0.0907338260547433,0.023560300125976,0.231988304361427,"grey"
"DNAH12","grey",TRUE,0.258141311367321,-0.100563747524099,0.00337089153549504,-0.138608018308477,0.258141311367321,"grey"
"MYCBP2-AS1","grey",TRUE,0.294238481929638,-0.143425831386368,0.129314320381809,0.0146002197212543,0.294238481929638,"grey"
"PGR","turquoise",TRUE,0.203605750383167,0.0619145665954181,0.76822917168276,0.441580071417511,0.76822917168276,"turquoise"
"RP11-10E18.7","grey",TRUE,0.119123389832821,-0.079895210083706,0.107178934838123,0.0178719930348977,0.119123389832821,"grey"
"RP11-667M19.9","turquoise",TRUE,0.38660439645064,0.0419669227276377,0.220005879378955,0.209280194769503,0.38660439645064,"grey"
"RPL23AP66","grey",TRUE,0.303359335765854,-0.0504424950456104,-0.00636101969565323,-0.0425962178852604,0.303359335765854,"grey"
"NGF","turquoise",TRUE,0.0577940093298416,-0.167464017152545,0.44048027658549,0.127489206487196,0.44048027658549,"turquoise"
"CTD-2368P22.1","turquoise",TRUE,0.444151991234916,-0.0991183650933382,0.518098871586509,0.258384538623671,0.518098871586509,"turquoise"
"CTD-2020K17.1","turquoise",TRUE,0.213069912264466,0.184775392480178,0.663557896686822,0.643097938191977,0.663557896686822,"turquoise"
"RP13-349O20.2","grey",TRUE,0.24739440751563,0.00584351816561934,0.212709512061491,0.104030775339694,0.24739440751563,"grey"
"HLA-DRA","turquoise",TRUE,-0.279273073242241,0.243837123559058,0.646653487790508,0.659463992548959,0.659463992548959,"blue"
"BACH2","turquoise",TRUE,0.135782330684659,0.160554631707775,0.796860852665943,0.508488810947248,0.796860852665943,"turquoise"
"C2orf54","grey",TRUE,0.460457772017902,-0.295584967552096,0.144492676908648,-7.5932049006396e-05,0.460457772017902,"grey"
"CDH11","turquoise",TRUE,0.0873527707734086,0.144344781406963,0.880556983128099,0.523314631494056,0.880556983128099,"turquoise"
"DNASE2B","grey",TRUE,0.114077037477386,0.160709786449311,0.17451290016797,0.229688979361267,0.229688979361267,"blue"
"GZMM","blue",TRUE,-0.167325253538335,0.368568620915775,0.486521309262618,0.665395435321774,0.665395435321774,"blue"
"LRRIQ4","brown",TRUE,-0.145095552652202,0.536637168165516,-0.0118168376196374,0.187527499970785,0.536637168165516,"brown"
"RP11-330H6.5","blue",TRUE,0.155961554674109,0.115521084732171,0.388941106934203,0.428919517358155,0.428919517358155,"blue"
"PODN","turquoise",TRUE,0.13775679931245,0.144174859750896,0.838156801022921,0.578873461487873,0.838156801022921,"turquoise"
"MAGIX","grey",TRUE,0.024774520217546,0.136180011259195,-0.14528688516876,-0.0318813536272688,0.14528688516876,"turquoise"
"PRRX2","turquoise",TRUE,-0.116203797343361,0.0759843234874673,0.641406184260093,0.32963543909796,0.641406184260093,"turquoise"
"SMKR1","grey",TRUE,0.0263697314061425,-0.0884110615218044,-0.0815033414898792,-0.082727734200744,0.0884110615218044,"brown"
"NOX1","grey",TRUE,0.201642935923016,0.0477718392314403,-0.11816582350744,0.0266618693103089,0.201642935923016,"grey"
"AGAP2","turquoise",TRUE,-0.147598641562046,0.357102317884412,0.401381882350846,0.510099707723307,0.510099707723307,"blue"
"SEMA3B-AS1","grey",TRUE,0.0355960498398398,0.173082135694903,0.0603014126985833,-0.00313649919719674,0.173082135694903,"brown"
"LSAMP","turquoise",TRUE,0.234572553276185,0.0562746835551853,0.733224294951989,0.491262693192392,0.733224294951989,"turquoise"
"PRDM8","turquoise",TRUE,-0.298965058773627,0.368065812259193,0.52266778716666,0.389199476979946,0.52266778716666,"turquoise"
"RSAD2","turquoise",TRUE,-0.070761011202177,0.165873569818841,0.561800151227172,0.438296881932296,0.561800151227172,"turquoise"
"GZMA","turquoise",TRUE,-0.330308907801272,0.314914430058633,0.390078094945717,0.59169341684367,0.59169341684367,"blue"
"RP11-336A10.5","grey",TRUE,0.109288206878139,0.0818004677272152,-0.0904040032457588,-0.0263574959245305,0.109288206878139,"grey"
"ST6GALNAC1","brown",TRUE,-0.153689716883515,0.73919252383672,0.0212801539321064,0.290186814726555,0.73919252383672,"brown"
"AC007326.1","grey",TRUE,0.18430438332399,-0.0641286789763627,0.127262691111792,0.0590177794413213,0.18430438332399,"grey"
"CXCL2","grey",TRUE,0.0535439386358799,0.0772255062643141,-0.0458411356018542,0.125764837468612,0.125764837468612,"blue"
"PTAFR","turquoise",TRUE,-0.248315134195429,0.356874660728805,0.714146998572281,0.603542112122769,0.714146998572281,"turquoise"
"CDKN2A","grey",TRUE,-0.024241083889936,-0.0427729920561322,0.229032308754182,0.0678321349981887,0.229032308754182,"turquoise"
"ANKRD65","turquoise",TRUE,0.0482644057624638,0.0368352647601508,0.680551262111024,0.332570480005184,0.680551262111024,"turquoise"
"APELA","turquoise",TRUE,0.294269694637884,-0.0307052643948969,0.383554081734753,0.22940928677152,0.383554081734753,"turquoise"
"CTA-223H9.9","grey",TRUE,0.325792318190352,-0.103343179362625,0.0269105276305862,-0.0569151029755718,0.325792318190352,"grey"
"LINC01140","turquoise",TRUE,0.00816220014898244,0.208713662074365,0.706125126034022,0.537348954895065,0.706125126034022,"turquoise"
"NETO2","grey",TRUE,0.0823723800256572,0.0316764315526644,0.135947835003286,0.119246819779098,0.135947835003286,"turquoise"
"RASGRP4","turquoise",TRUE,0.0414853350312011,0.249986558376177,0.787862328269941,0.61935818392593,0.787862328269941,"turquoise"
"RP11-103B5.4","grey",TRUE,0.253902451954777,-0.178718120390346,-0.071199973891568,-0.264158853446285,0.264158853446285,"blue"
"DERL3","blue",TRUE,-0.0733632310404972,0.418316189927476,0.47123429489003,0.77799610407271,0.77799610407271,"blue"
"SCARNA6","grey",TRUE,0.432310260387125,-0.183485892421615,0.0528844213709794,-0.0246692005693608,0.432310260387125,"grey"
"C15orf26","turquoise",TRUE,0.0703503248471803,0.157778101128968,0.321637528230491,0.187505839907191,0.321637528230491,"turquoise"
"GUCY2GP","grey",TRUE,0.387435694056817,0.0811490739544278,-0.106995533344552,-0.0225163967054137,0.387435694056817,"grey"
"KRT36","grey",TRUE,0.132038952859121,-0.0189281027903193,0.325495620704085,0.2422872496545,0.325495620704085,"turquoise"
"NDUFAF4P3","grey",TRUE,0.278123195705595,-0.0201813036859797,0.00119257031324824,-0.0926291443110409,0.278123195705595,"grey"
"UPF3AP1","grey",TRUE,0.18064945192178,-0.0426058231850929,0.0587648420075904,0.0637933331049608,0.18064945192178,"grey"
"XXbac-BPG308K3.5","grey",TRUE,-0.0634700393810043,0.159067087843181,-0.142506980140529,-0.0536270589689226,0.159067087843181,"brown"
"FAM129A","turquoise",TRUE,0.0906205395474119,0.151548136133873,0.901230484625729,0.534319190001605,0.901230484625729,"turquoise"
"PRKD1","turquoise",TRUE,0.169420543166235,0.00957148826638513,0.830265018610181,0.399975139901161,0.830265018610181,"turquoise"
"LINC00858","grey",TRUE,0.263675058919952,-0.138109062495141,-0.056110493652762,-0.0716372564716692,0.263675058919952,"grey"
"HK3","turquoise",TRUE,-0.110857027652505,0.105718433954897,0.741988600548854,0.491395901138094,0.741988600548854,"turquoise"
"TMOD1","turquoise",TRUE,-0.15864764079378,0.144075722058107,0.550558195971566,0.192901370418205,0.550558195971566,"turquoise"
"NCKAP1L","turquoise",TRUE,0.0328252460312854,0.247604007544483,0.870897098634385,0.748218115486992,0.870897098634385,"turquoise"
"ATHL1","grey",TRUE,0.252192153855156,-0.060718354127398,-0.0608511665093051,-0.049171836091447,0.252192153855156,"grey"
"HAUS6P1","grey",TRUE,0.133274929161397,0.013381465653666,0.121191003360834,0.119841642959911,0.133274929161397,"grey"
"RP11-439C15.4","grey",TRUE,0.238719699403266,0.0484791400704153,-0.21176014859152,-0.0764353933251711,0.238719699403266,"grey"
"CD244","turquoise",TRUE,-0.192400129902321,0.45010580005266,0.481259280705925,0.663893746311428,0.663893746311428,"blue"
"RP11-214K3.19","grey",TRUE,0.382946840778892,-0.0263674751942396,0.0198747916601244,0.0689978184126648,0.382946840778892,"grey"
"SLC35F3","turquoise",TRUE,0.115453322932941,0.100774295031321,0.574989837735996,0.374210742746056,0.574989837735996,"turquoise"
"HHLA2","grey",TRUE,0.132588689026078,0.344109809710825,-0.0414297635511051,0.24463662462615,0.344109809710825,"brown"
"PCDHB5","turquoise",TRUE,0.18036067333942,0.0314215677108382,0.748254975663628,0.407410163952128,0.748254975663628,"turquoise"
"TUBB2B","turquoise",TRUE,-0.0279477703902555,0.144587957218155,0.350395940392688,0.156510778686157,0.350395940392688,"turquoise"
"OSCAR","turquoise",TRUE,-0.122469807206887,0.0485299568548243,0.721689447027663,0.395197186771316,0.721689447027663,"turquoise"
"C1orf127","grey",TRUE,0.210901120809532,-0.0517062489715283,0.256173986678468,0.113348400747515,0.256173986678468,"turquoise"
"RP11-610P16.1","grey",TRUE,0.372476214349246,0.00953559693652595,0.145829158775608,0.132812328229652,0.372476214349246,"grey"
"TPPP","grey",TRUE,-0.0249559951771449,0.0803440900596527,0.192969385590428,0.0581856387497142,0.192969385590428,"turquoise"
"RP11-290F5.1","blue",TRUE,0.234382982359699,0.172920266452969,0.346135540705422,0.659404283559897,0.659404283559897,"blue"
"CLDN14","grey",TRUE,-0.00410545717044511,0.0953656295092887,0.117397457628644,0.167717090304667,0.167717090304667,"blue"
"LINC00954","turquoise",TRUE,0.693849272619651,-0.230465490437343,0.328656852724986,0.113669274104252,0.693849272619651,"grey"
"AP000695.4","turquoise",TRUE,-0.155988465833132,0.0623037532016816,0.440135447601764,0.170508404886843,0.440135447601764,"turquoise"
"CTD-2588E21.1","turquoise",TRUE,0.101634140138944,0.210344750309142,0.396884436239688,0.349555139969174,0.396884436239688,"turquoise"
"RP11-131L23.2","grey",TRUE,0.177542182390036,0.0636990494660664,-0.00357875678239204,0.0170747481497602,0.177542182390036,"grey"
"RP11-927P21.1","grey",TRUE,0.250911326692464,-0.06537010673038,0.0751258386596752,-0.0374435613844794,0.250911326692464,"grey"
"TAS2R38","grey",TRUE,0.328069598932781,0.036617662515921,0.0434653937463424,-0.0397662039155357,0.328069598932781,"grey"
"DUX4L50","turquoise",TRUE,0.283476871306594,0.0310381032478143,0.417950955603711,0.317580059327514,0.417950955603711,"turquoise"
"BTBD11","turquoise",TRUE,0.0194469090640053,0.0115153714558001,0.405562666795277,0.232622400315735,0.405562666795277,"turquoise"
"AC068279.3","grey",TRUE,0.421428057380859,-0.140371967577098,-0.0560519048184409,-0.0880553193492984,0.421428057380859,"grey"
"LINC01372","grey",TRUE,0.383411599926633,0.0227373151247001,0.000195680302096873,0.0168560456852608,0.383411599926633,"grey"
"PLLP","brown",TRUE,-0.466252786186132,0.497738789558024,0.0262439186568854,0.115613332571852,0.497738789558024,"brown"
"RP11-169K16.6","grey",TRUE,0.230306430807524,-0.0541694729984864,-0.0949690088741272,0.0361836871452562,0.230306430807524,"grey"
"RP5-902P8.10","grey",TRUE,0.319545658959339,-0.00179159894672997,0.100052156627715,0.0352463792117739,0.319545658959339,"grey"
"LDHAP7","grey",TRUE,-0.0678095771938301,0.0827916655389441,0.0393528035953033,0.0753827154197406,0.0827916655389441,"brown"
"GPC3","grey",TRUE,-0.0519881790671918,0.206311963815389,0.230472365026094,0.240002195474577,0.240002195474577,"blue"
"HOXB6","grey",TRUE,-0.084836960836403,0.212087418657722,-0.125731887048123,-0.0518187802356319,0.212087418657722,"brown"
"TNFRSF9","turquoise",TRUE,-0.102603004811555,0.205363229813231,0.696784245264724,0.629570524474089,0.696784245264724,"turquoise"
"RP11-284F21.9","grey",TRUE,-0.0527660694175094,0.212463511772808,-0.0440520127963005,-0.0916780772919772,0.212463511772808,"brown"
"APOLD1","turquoise",TRUE,0.283557798983208,-0.173706381751518,0.287948648727836,0.154124421806603,0.287948648727836,"turquoise"
"RP11-514P8.7","grey",TRUE,0.0884646710440601,0.121891676946899,0.0425992585287987,0.0685061887262074,0.121891676946899,"brown"
"FASLG","turquoise",TRUE,-0.148685735297816,0.200266378069704,0.445297001434324,0.58485830688969,0.58485830688969,"blue"
"RP11-787I22.3","grey",TRUE,0.495929153044542,-0.114361116176875,0.0587564790813124,-0.000604995497047428,0.495929153044542,"grey"
"SDK2","turquoise",TRUE,0.0586169399667479,0.461719351366856,0.424108630820035,0.362019427511875,0.461719351366856,"brown"
"PLD4","turquoise",TRUE,0.0856589733416916,0.240361745195244,0.642345513426887,0.633095231111073,0.642345513426887,"turquoise"
"RP11-234B24.2","brown",TRUE,0.0401771387295404,0.498113808044261,-0.0911165636145196,0.128995261587589,0.498113808044261,"brown"
"RP11-373D23.2","grey",TRUE,0.263048541707293,0.0182432297193579,0.0720676878381033,0.0518063373729007,0.263048541707293,"grey"
"GJC3","grey",TRUE,0.336895791098946,-0.291421323346547,-0.00462411319210553,-0.113394473875499,0.336895791098946,"grey"
"RP11-330L19.1","grey",TRUE,0.0682370053015587,-0.0731923138429891,-0.157318258629647,-0.10368585850124,0.157318258629647,"turquoise"
"INHBA","turquoise",TRUE,0.100844653354049,0.00628501322967713,0.835510713649195,0.422065585169597,0.835510713649195,"turquoise"
"GPR22","grey",TRUE,0.134293057759132,-0.150669136344636,-0.000386600424997358,-0.126435257647678,0.150669136344636,"brown"
"RP11-627G23.1","grey",TRUE,0.494467083126797,0.00840628159965808,-0.098483966476048,-0.0326617972611123,0.494467083126797,"grey"
"LUM","turquoise",TRUE,-0.00131198991689563,0.0129788834478127,0.836091209239629,0.453868499687002,0.836091209239629,"turquoise"
"FGR","turquoise",TRUE,-0.0487200427011875,0.19094732508109,0.841077600364302,0.61093660582226,0.841077600364302,"turquoise"
"NCAM1","turquoise",TRUE,0.236217045726858,0.199418381777546,0.664582635704784,0.477405411617164,0.664582635704784,"turquoise"
"SLC2A5","turquoise",TRUE,-0.124766017605305,0.164982089171877,0.600240108599315,0.480131945694791,0.600240108599315,"turquoise"
"RP11-10J21.4","grey",TRUE,0.199478231075028,-0.149623697882498,0.00333522078525401,-0.0355789204171747,0.199478231075028,"grey"
"SLC6A7","grey",TRUE,0.241852912805089,0.400505114032162,-0.103315880051964,0.10925001635164,0.400505114032162,"brown"
"RP11-445N20.2","grey",TRUE,0.29643631528996,-0.0179406341407842,-0.0139608204701659,-0.0673949852132668,0.29643631528996,"grey"
"ADAM23","turquoise",TRUE,0.179654340688175,0.0686975759336957,0.798298139685047,0.506812522596787,0.798298139685047,"turquoise"
"RP11-356M20.1","brown",TRUE,-0.0991185621747516,0.462899531484001,-0.091208132308435,0.122527433715877,0.462899531484001,"brown"
"ALMS1P","grey",TRUE,0.33202152510284,-0.00568196931926158,0.170525725392832,0.154925985814194,0.33202152510284,"grey"
"LCN10","turquoise",TRUE,0.120540378770579,0.199988985807651,0.469077878889188,0.41177103863036,0.469077878889188,"turquoise"
"COL9A2","brown",TRUE,-0.103123760358053,0.476667507290796,-0.0995761156874589,0.204686556416943,0.476667507290796,"brown"
"PTPN7","turquoise",TRUE,-0.0527521157007091,0.317780586131475,0.481290766184338,0.639401930886603,0.639401930886603,"blue"
"ATP6V0D2","turquoise",TRUE,-0.0439031213856834,0.251297916962412,0.630674220325896,0.499031056927733,0.630674220325896,"turquoise"
"LINC01116","turquoise",TRUE,-0.0645383909653962,-0.0330509442977428,0.419675551278901,0.0962813287676181,0.419675551278901,"turquoise"
"PIK3R5","turquoise",TRUE,0.0378937502802851,0.282071110579081,0.846367679971247,0.7165455098929,0.846367679971247,"turquoise"
"CCL22","turquoise",TRUE,-0.0200527839387873,0.306748441840689,0.613200156014085,0.670195485960001,0.670195485960001,"blue"
"AC093627.10","turquoise",TRUE,0.0483334094693732,0.15748441643599,0.735340703058521,0.448101645616936,0.735340703058521,"turquoise"
"CXorf21","turquoise",TRUE,0.065932097891885,0.242594221194971,0.814488795580631,0.735941761559709,0.814488795580631,"turquoise"
"SLC16A11","grey",TRUE,0.170636812564236,0.0178832358461888,-0.0484323000981,-0.126373569662063,0.170636812564236,"grey"
"RP11-135A1.2","grey",TRUE,0.473509995194618,-0.150246251546132,-0.174419383210222,-0.148540386607183,0.473509995194618,"grey"
"SPATA18","brown",TRUE,-0.301178221306512,0.509884094325552,0.259251077973211,0.289787799794133,0.509884094325552,"brown"
"TFEC","turquoise",TRUE,0.0290002524097026,0.106711096722116,0.786612171550504,0.638159441436812,0.786612171550504,"turquoise"
"GLI2","turquoise",TRUE,0.122602389052615,0.0904713134801992,0.874624411368316,0.467345439500408,0.874624411368316,"turquoise"
"APOBEC1","grey",TRUE,-0.0595140605938613,0.311134428137053,-0.218347821864858,0.0231714525391837,0.311134428137053,"brown"
"ARL9","turquoise",TRUE,-0.114633062338574,0.0482688429482577,0.467156304950139,0.183744294397346,0.467156304950139,"turquoise"
"RP11-551L14.4","grey",TRUE,0.262095670283166,-0.0304369062701434,0.12051324383995,0.00323506773668544,0.262095670283166,"grey"
"TPBGL","turquoise",TRUE,-0.0711908129794211,0.0753541280006943,0.603976738676855,0.336537865924196,0.603976738676855,"turquoise"
"CD300LF","turquoise",TRUE,-0.179426418291066,0.224930794276552,0.749980825472592,0.666748742936848,0.749980825472592,"turquoise"
"CTB-102L5.4","grey",TRUE,0.0675396780344306,0.0659551804563739,-0.0396690773153593,-0.0271517797049206,0.0675396780344306,"grey"
"C5orf52","grey",TRUE,0.259527468678064,0.120927578367283,-0.0594110060102816,0.00685815664375582,0.259527468678064,"grey"
"ILDR2","turquoise",TRUE,0.308569475920708,0.0652464956717886,0.415512838662569,0.212914502445706,0.415512838662569,"turquoise"
"MCTP1","turquoise",TRUE,0.0496443020729706,0.102338950734687,0.751866950164012,0.429734691041064,0.751866950164012,"turquoise"
"RP5-837J1.6","grey",TRUE,0.348985416820124,-0.0140946356021416,0.0777468282481488,0.0323835561875397,0.348985416820124,"grey"
"CHRM3-AS2","turquoise",TRUE,0.148548117165483,0.299605564150417,0.334736370795807,0.514509774443861,0.514509774443861,"blue"
"RP5-1031D4.3","turquoise",TRUE,-0.0110319148578203,0.136522140562263,0.514072602496625,0.525643063941805,0.525643063941805,"blue"
"TRPS1","turquoise",TRUE,0.143864074267487,0.0809635477400958,0.815644351522491,0.497371387652508,0.815644351522491,"turquoise"
"P2RX1","turquoise",TRUE,0.142489594746851,0.366532040417428,0.664529443432081,0.648320732683311,0.664529443432081,"turquoise"
"PVRIG","turquoise",TRUE,0.0843568247692265,0.20765329269084,0.572188170906239,0.575337890430075,0.575337890430075,"blue"
"IL10RA","turquoise",TRUE,-0.0252513122567763,0.305334790451839,0.846246648763529,0.78809102437965,0.846246648763529,"turquoise"
