gene_symbol,ensembl_id,approved_name,disease_id,disease_name,disease_relevance_score,rank,source,association_scope
HTRA1,ENSG00000166033,HtrA serine peptidase 1,MONDO_0003240,thyroid gland disorder,0.020152503514442473,613,Open Targets Platform GraphQL,direct (enableIndirect=false)
BRF1,ENSG00000185024,BRF1 general transcription factor IIIB subunit,MONDO_0003240,thyroid gland disorder,0.020143694544315346,614,Open Targets Platform GraphQL,direct (enableIndirect=false)
RPL6,ENSG00000089009,ribosomal protein L6,MONDO_0003240,thyroid gland disorder,0.02012023951159266,615,Open Targets Platform GraphQL,direct (enableIndirect=false)
ACOXL,ENSG00000153093,acyl-CoA oxidase like,MONDO_0003240,thyroid gland disorder,0.020041017508898605,616,Open Targets Platform GraphQL,direct (enableIndirect=false)
TNFRSF25,ENSG00000215788,TNF receptor superfamily member 25,MONDO_0003240,thyroid gland disorder,0.020021473576253414,617,Open Targets Platform GraphQL,direct (enableIndirect=false)
IGFBP2,ENSG00000115457,insulin like growth factor binding protein 2,MONDO_0003240,thyroid gland disorder,0.02000198269510701,618,Open Targets Platform GraphQL,direct (enableIndirect=false)
TSPAN1,ENSG00000117472,tetraspanin 1,MONDO_0003240,thyroid gland disorder,0.0199573121529739,619,Open Targets Platform GraphQL,direct (enableIndirect=false)
CHRAC1,ENSG00000104472,chromatin accessibility complex subunit 1,MONDO_0003240,thyroid gland disorder,0.019942710412074363,620,Open Targets Platform GraphQL,direct (enableIndirect=false)
RSBN1,ENSG00000081019,round spermatid basic protein 1,MONDO_0003240,thyroid gland disorder,0.019915451302372763,621,Open Targets Platform GraphQL,direct (enableIndirect=false)
EGFR,ENSG00000146648,epidermal growth factor receptor,MONDO_0003240,thyroid gland disorder,0.019715506816504885,622,Open Targets Platform GraphQL,direct (enableIndirect=false)
ASB5,ENSG00000164122,ankyrin repeat and SOCS box containing 5,MONDO_0003240,thyroid gland disorder,0.019667716812587083,623,Open Targets Platform GraphQL,direct (enableIndirect=false)
MRPL20,ENSG00000242485,mitochondrial ribosomal protein L20,MONDO_0003240,thyroid gland disorder,0.019588654517793697,624,Open Targets Platform GraphQL,direct (enableIndirect=false)
MPPED2,ENSG00000066382,metallophosphoesterase domain containing 2,MONDO_0003240,thyroid gland disorder,0.01955693397706547,625,Open Targets Platform GraphQL,direct (enableIndirect=false)
FTH1,ENSG00000167996,ferritin heavy chain 1,MONDO_0003240,thyroid gland disorder,0.01948740796952176,626,Open Targets Platform GraphQL,direct (enableIndirect=false)
TOMM22,ENSG00000100216,translocase of outer mitochondrial membrane 22,MONDO_0003240,thyroid gland disorder,0.01946591211216679,627,Open Targets Platform GraphQL,direct (enableIndirect=false)
FNDC1,ENSG00000164694,fibronectin type III domain containing 1,MONDO_0003240,thyroid gland disorder,0.01944910560920566,628,Open Targets Platform GraphQL,direct (enableIndirect=false)
BRD2,ENSG00000204256,bromodomain containing 2,MONDO_0003240,thyroid gland disorder,0.01944018919256005,629,Open Targets Platform GraphQL,direct (enableIndirect=false)
INAVA,ENSG00000163362,innate immunity activator,MONDO_0003240,thyroid gland disorder,0.01943391132996596,630,Open Targets Platform GraphQL,direct (enableIndirect=false)
TGM2,ENSG00000198959,transglutaminase 2,MONDO_0003240,thyroid gland disorder,0.019428885079199966,631,Open Targets Platform GraphQL,direct (enableIndirect=false)
AHI1,ENSG00000135541,Abelson helper integration site 1,MONDO_0003240,thyroid gland disorder,0.01937849681880986,632,Open Targets Platform GraphQL,direct (enableIndirect=false)
CALCOCO2,ENSG00000136436,calcium binding and coiled-coil domain 2,MONDO_0003240,thyroid gland disorder,0.01933053075371092,633,Open Targets Platform GraphQL,direct (enableIndirect=false)
NDUFB3,ENSG00000119013,NADH:ubiquinone oxidoreductase subunit B3,MONDO_0003240,thyroid gland disorder,0.01927378488445181,634,Open Targets Platform GraphQL,direct (enableIndirect=false)
SNX2,ENSG00000205302,sorting nexin 2,MONDO_0003240,thyroid gland disorder,0.019218152443604492,635,Open Targets Platform GraphQL,direct (enableIndirect=false)
STPG4,ENSG00000239605,sperm-tail PG-rich repeat containing 4,MONDO_0003240,thyroid gland disorder,0.01896559820067766,636,Open Targets Platform GraphQL,direct (enableIndirect=false)
ZNF518B,ENSG00000178163,zinc finger protein 518B,MONDO_0003240,thyroid gland disorder,0.01896342286892714,637,Open Targets Platform GraphQL,direct (enableIndirect=false)
DOCK9,ENSG00000088387,dedicator of cytokinesis 9,MONDO_0003240,thyroid gland disorder,0.018927974598939412,638,Open Targets Platform GraphQL,direct (enableIndirect=false)
CD1A,ENSG00000158477,CD1a molecule,MONDO_0003240,thyroid gland disorder,0.018848572588919792,639,Open Targets Platform GraphQL,direct (enableIndirect=false)
ECSCR,ENSG00000249751,endothelial cell surface expressed chemotaxis and apoptosis regulator,MONDO_0003240,thyroid gland disorder,0.01875468877312687,640,Open Targets Platform GraphQL,direct (enableIndirect=false)
CPLX4,ENSG00000166569,complexin 4,MONDO_0003240,thyroid gland disorder,0.01870405723823742,641,Open Targets Platform GraphQL,direct (enableIndirect=false)
MTRES1,ENSG00000130349,mitochondrial transcription rescue factor 1,MONDO_0003240,thyroid gland disorder,0.01864277896890065,642,Open Targets Platform GraphQL,direct (enableIndirect=false)
IFT25,ENSG00000081870,intraflagellar transport 25,MONDO_0003240,thyroid gland disorder,0.018598038728036812,643,Open Targets Platform GraphQL,direct (enableIndirect=false)
NPEPPS,ENSG00000141279,aminopeptidase puromycin sensitive,MONDO_0003240,thyroid gland disorder,0.018574702099447383,644,Open Targets Platform GraphQL,direct (enableIndirect=false)
NBL1,ENSG00000158747,"NBL1, DAN family BMP antagonist",MONDO_0003240,thyroid gland disorder,0.018552658278778042,645,Open Targets Platform GraphQL,direct (enableIndirect=false)
FOLH1,ENSG00000086205,folate hydrolase 1,MONDO_0003240,thyroid gland disorder,0.01852118976283564,646,Open Targets Platform GraphQL,direct (enableIndirect=false)
CD7,ENSG00000173762,CD7 molecule,MONDO_0003240,thyroid gland disorder,0.01847899273423509,647,Open Targets Platform GraphQL,direct (enableIndirect=false)
POMC,ENSG00000115138,proopiomelanocortin,MONDO_0003240,thyroid gland disorder,0.018470118007899446,648,Open Targets Platform GraphQL,direct (enableIndirect=false)
CLDN4,ENSG00000189143,claudin 4,MONDO_0003240,thyroid gland disorder,0.01835579944934019,649,Open Targets Platform GraphQL,direct (enableIndirect=false)
TP53,ENSG00000141510,tumor protein p53,MONDO_0003240,thyroid gland disorder,0.0180805057492221,650,Open Targets Platform GraphQL,direct (enableIndirect=false)
MEN1,ENSG00000133895,menin 1,MONDO_0003240,thyroid gland disorder,0.017937032371024914,651,Open Targets Platform GraphQL,direct (enableIndirect=false)
SLC5A2,ENSG00000140675,solute carrier family 5 member 2,MONDO_0003240,thyroid gland disorder,0.017873292416835163,652,Open Targets Platform GraphQL,direct (enableIndirect=false)
NPPB,ENSG00000120937,natriuretic peptide B,MONDO_0003240,thyroid gland disorder,0.017804023073809485,653,Open Targets Platform GraphQL,direct (enableIndirect=false)
NLRP3,ENSG00000162711,NLR family pyrin domain containing 3,MONDO_0003240,thyroid gland disorder,0.017663645939628984,654,Open Targets Platform GraphQL,direct (enableIndirect=false)
FGF2,ENSG00000138685,fibroblast growth factor 2,MONDO_0003240,thyroid gland disorder,0.017227176111981747,655,Open Targets Platform GraphQL,direct (enableIndirect=false)
DMD,ENSG00000198947,dystrophin,MONDO_0003240,thyroid gland disorder,0.017185463242838636,656,Open Targets Platform GraphQL,direct (enableIndirect=false)
BAX,ENSG00000087088,"BCL2 associated X, apoptosis regulator",MONDO_0003240,thyroid gland disorder,0.017093847898047115,657,Open Targets Platform GraphQL,direct (enableIndirect=false)
ADCY1,ENSG00000164742,adenylate cyclase 1,MONDO_0003240,thyroid gland disorder,0.0170752052528577,658,Open Targets Platform GraphQL,direct (enableIndirect=false)
GRIN2B,ENSG00000273079,glutamate ionotropic receptor NMDA type subunit 2B,MONDO_0003240,thyroid gland disorder,0.017000673315496286,659,Open Targets Platform GraphQL,direct (enableIndirect=false)
EDN1,ENSG00000078401,endothelin 1,MONDO_0003240,thyroid gland disorder,0.016776256214846075,660,Open Targets Platform GraphQL,direct (enableIndirect=false)
SIRT7,ENSG00000187531,sirtuin 7,MONDO_0003240,thyroid gland disorder,0.016741556772934006,661,Open Targets Platform GraphQL,direct (enableIndirect=false)
BID,ENSG00000015475,BH3 interacting domain death agonist,MONDO_0003240,thyroid gland disorder,0.016446303533469233,662,Open Targets Platform GraphQL,direct (enableIndirect=false)
LCN2,ENSG00000148346,lipocalin 2,MONDO_0003240,thyroid gland disorder,0.016418174400084896,663,Open Targets Platform GraphQL,direct (enableIndirect=false)
GH1,ENSG00000259384,growth hormone 1,MONDO_0003240,thyroid gland disorder,0.01640437222778275,664,Open Targets Platform GraphQL,direct (enableIndirect=false)
MET,ENSG00000105976,"MET proto-oncogene, receptor tyrosine kinase",MONDO_0003240,thyroid gland disorder,0.01631141630618251,665,Open Targets Platform GraphQL,direct (enableIndirect=false)
ESR1,ENSG00000091831,estrogen receptor 1,MONDO_0003240,thyroid gland disorder,0.01627166308862724,666,Open Targets Platform GraphQL,direct (enableIndirect=false)
TRIM47,ENSG00000132481,tripartite motif containing 47,MONDO_0003240,thyroid gland disorder,0.01626151360612688,667,Open Targets Platform GraphQL,direct (enableIndirect=false)
PRSS3,ENSG00000010438,serine protease 3,MONDO_0003240,thyroid gland disorder,0.016169396083022394,668,Open Targets Platform GraphQL,direct (enableIndirect=false)
NAMPT,ENSG00000105835,nicotinamide phosphoribosyltransferase,MONDO_0003240,thyroid gland disorder,0.015838303002826584,669,Open Targets Platform GraphQL,direct (enableIndirect=false)
NDRG2,ENSG00000165795,NDRG family member 2,MONDO_0003240,thyroid gland disorder,0.015522353896757475,670,Open Targets Platform GraphQL,direct (enableIndirect=false)
PTPRJ,ENSG00000149177,protein tyrosine phosphatase receptor type J,MONDO_0003240,thyroid gland disorder,0.015501821682608326,671,Open Targets Platform GraphQL,direct (enableIndirect=false)
TACSTD2,ENSG00000184292,tumor associated calcium signal transducer 2,MONDO_0003240,thyroid gland disorder,0.015496584222063719,672,Open Targets Platform GraphQL,direct (enableIndirect=false)
PLOD1,ENSG00000083444,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",MONDO_0003240,thyroid gland disorder,0.015388119504096085,673,Open Targets Platform GraphQL,direct (enableIndirect=false)
CST3,ENSG00000101439,cystatin C,MONDO_0003240,thyroid gland disorder,0.015230680520061263,674,Open Targets Platform GraphQL,direct (enableIndirect=false)
KRAS,ENSG00000133703,"KRas proto-oncogene, GTPase",MONDO_0003240,thyroid gland disorder,0.015186618308940187,675,Open Targets Platform GraphQL,direct (enableIndirect=false)
STIM1,ENSG00000167323,stromal interaction molecule 1,MONDO_0003240,thyroid gland disorder,0.015152774042072777,676,Open Targets Platform GraphQL,direct (enableIndirect=false)
CXCL10,ENSG00000169245,C-X-C motif chemokine ligand 10,MONDO_0003240,thyroid gland disorder,0.015060038315697539,677,Open Targets Platform GraphQL,direct (enableIndirect=false)
TF,ENSG00000091513,transferrin,MONDO_0003240,thyroid gland disorder,0.015039846864252446,678,Open Targets Platform GraphQL,direct (enableIndirect=false)
CCND1,ENSG00000110092,cyclin D1,MONDO_0003240,thyroid gland disorder,0.014986566336174475,679,Open Targets Platform GraphQL,direct (enableIndirect=false)
NCAM1,ENSG00000149294,neural cell adhesion molecule 1,MONDO_0003240,thyroid gland disorder,0.014938604998121092,680,Open Targets Platform GraphQL,direct (enableIndirect=false)
SHBG,ENSG00000129214,sex hormone binding globulin,MONDO_0003240,thyroid gland disorder,0.014808819484371441,681,Open Targets Platform GraphQL,direct (enableIndirect=false)
KCNQ1,ENSG00000053918,potassium voltage-gated channel subfamily Q member 1,MONDO_0003240,thyroid gland disorder,0.014783194187388075,682,Open Targets Platform GraphQL,direct (enableIndirect=false)
ALDH7A1,ENSG00000164904,aldehyde dehydrogenase 7 family member A1,MONDO_0003240,thyroid gland disorder,0.014783194187388075,683,Open Targets Platform GraphQL,direct (enableIndirect=false)
TNFRSF11A,ENSG00000141655,TNF receptor superfamily member 11a,MONDO_0003240,thyroid gland disorder,0.014783194187388075,684,Open Targets Platform GraphQL,direct (enableIndirect=false)
GAD1,ENSG00000128683,glutamate decarboxylase 1,MONDO_0003240,thyroid gland disorder,0.014625295241210002,685,Open Targets Platform GraphQL,direct (enableIndirect=false)
PKM,ENSG00000067225,pyruvate kinase M1/2,MONDO_0003240,thyroid gland disorder,0.014613803420657585,686,Open Targets Platform GraphQL,direct (enableIndirect=false)
HLA-C,ENSG00000204525,"major histocompatibility complex, class I, C",MONDO_0003240,thyroid gland disorder,0.014566939681039774,687,Open Targets Platform GraphQL,direct (enableIndirect=false)
LDHA,ENSG00000134333,lactate dehydrogenase A,MONDO_0003240,thyroid gland disorder,0.014503545430676647,688,Open Targets Platform GraphQL,direct (enableIndirect=false)
IL1B,ENSG00000125538,interleukin 1 beta,MONDO_0003240,thyroid gland disorder,0.01437456671081448,689,Open Targets Platform GraphQL,direct (enableIndirect=false)
MMP9,ENSG00000100985,matrix metallopeptidase 9,MONDO_0003240,thyroid gland disorder,0.014253119694813129,690,Open Targets Platform GraphQL,direct (enableIndirect=false)
CTSB,ENSG00000164733,cathepsin B,MONDO_0003240,thyroid gland disorder,0.01420829219121187,691,Open Targets Platform GraphQL,direct (enableIndirect=false)
FOXP1,ENSG00000114861,forkhead box P1,MONDO_0003240,thyroid gland disorder,0.014098034201230932,692,Open Targets Platform GraphQL,direct (enableIndirect=false)
VDR,ENSG00000111424,vitamin D receptor,MONDO_0003240,thyroid gland disorder,0.014079668378855109,693,Open Targets Platform GraphQL,direct (enableIndirect=false)
CDKN1B,ENSG00000111276,cyclin dependent kinase inhibitor 1B,MONDO_0003240,thyroid gland disorder,0.014075926686705962,694,Open Targets Platform GraphQL,direct (enableIndirect=false)
VASN,ENSG00000168140,vasorin,MONDO_0003240,thyroid gland disorder,0.01404403447801867,695,Open Targets Platform GraphQL,direct (enableIndirect=false)
IRS4,ENSG00000133124,insulin receptor substrate 4,MONDO_0003240,thyroid gland disorder,0.01404403447801867,696,Open Targets Platform GraphQL,direct (enableIndirect=false)
REC8,ENSG00000100918,REC8 meiotic recombination protein,MONDO_0003240,thyroid gland disorder,0.01404403447801867,697,Open Targets Platform GraphQL,direct (enableIndirect=false)
HPSE,ENSG00000173083,heparanase,MONDO_0003240,thyroid gland disorder,0.01404403447801867,698,Open Targets Platform GraphQL,direct (enableIndirect=false)
AQP4,ENSG00000171885,aquaporin 4,MONDO_0003240,thyroid gland disorder,0.01404072662098975,699,Open Targets Platform GraphQL,direct (enableIndirect=false)
RB1,ENSG00000139687,RB transcriptional corepressor 1,MONDO_0003240,thyroid gland disorder,0.01402951615365461,700,Open Targets Platform GraphQL,direct (enableIndirect=false)
ALB,ENSG00000163631,albumin,MONDO_0003240,thyroid gland disorder,0.01402859123572008,701,Open Targets Platform GraphQL,direct (enableIndirect=false)
ATP5PO,ENSG00000241837,ATP synthase peripheral stalk subunit OSCP,MONDO_0003240,thyroid gland disorder,0.013896941527310526,702,Open Targets Platform GraphQL,direct (enableIndirect=false)
BCL2,ENSG00000171791,BCL2 apoptosis regulator,MONDO_0003240,thyroid gland disorder,0.013811475445229707,703,Open Targets Platform GraphQL,direct (enableIndirect=false)
HLA-DPB1,ENSG00000223865,"major histocompatibility complex, class II, DP beta 1",MONDO_0003240,thyroid gland disorder,0.013736051265781419,704,Open Targets Platform GraphQL,direct (enableIndirect=false)
TNF,ENSG00000232810,tumor necrosis factor,MONDO_0003240,thyroid gland disorder,0.013626440735108538,705,Open Targets Platform GraphQL,direct (enableIndirect=false)
FASLG,ENSG00000117560,Fas ligand,MONDO_0003240,thyroid gland disorder,0.013538923153834538,706,Open Targets Platform GraphQL,direct (enableIndirect=false)
CCAR2,ENSG00000158941,cell cycle and apoptosis regulator 2,MONDO_0003240,thyroid gland disorder,0.013448600267693313,707,Open Targets Platform GraphQL,direct (enableIndirect=false)
RPS6KB1,ENSG00000108443,ribosomal protein S6 kinase B1,MONDO_0003240,thyroid gland disorder,0.01335620530402214,708,Open Targets Platform GraphQL,direct (enableIndirect=false)
CAV1,ENSG00000105974,caveolin 1,MONDO_0003240,thyroid gland disorder,0.013304874768649264,709,Open Targets Platform GraphQL,direct (enableIndirect=false)
NRP2,ENSG00000118257,neuropilin 2,MONDO_0003240,thyroid gland disorder,0.013304874768649264,710,Open Targets Platform GraphQL,direct (enableIndirect=false)
