gene_symbol,gene_id,branch_membership,tissue,tissue_role,gtex_release,gtex_annotation,expression_unit,preprocessing,model_formula,model_columns_used,n_male,n_female,male_mean_log2_tpm1,male_median_log2_tpm1,female_mean_log2_tpm1,female_median_log2_tpm1,male_median_tpm,female_median_tpm,female_minus_male_beta,female_minus_male_se,t_statistic,residual_df,direction,raw_p,FDR,fdr_family,fdr_denominator,meaningful_abs_effect_ge_0_25,is_expressed_median_tpm_ge_0_1,model_status,exact_2NAP_human_support,exact_2NAP_experimental_support,parent_naphthalene_support,number_of_sources,multi_source_ge2,network_central_top10pct_any,m3_priority_hub_candidate
HSPD1,ENSG00000144381.18,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,7.127829127141075,6.9171257751831945,7.243272255837574,7.224980056580132,119.866,148.6085,0.15590474348283279,0.21056368334523823,0.7404161107269995,96,female-biased,0.4608546059670459,0.7550660252377784,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
IDH1,ENSG00000138413.14,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,4.912743367044241,4.942784245978398,4.795985420546906,4.910400218658097,29.758699999999997,29.0731,-0.12866936374065593,0.2021186432652011,-0.6366031438862771,96,male-biased,0.525898423740595,0.7991871959851294,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
IFNG,ENSG00000111537.5,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,0.3128640987779841,0.12136012444846567,0.20585065378539283,0.10802769573709878,0.087773,0.0777545,-0.09468058199049936,0.11602183403732355,-0.8160583115764328,96,male-biased,0.41648706295257604,0.7312547814598931,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,False,OK,True,False,False,1,False,False,False
IGF1,ENSG00000017427.17,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,0.857428014804839,0.5860828466280854,1.3949163013514099,0.7180440873682821,0.5015335000000001,0.6461764999999999,0.5251621589266603,0.23008840529989358,2.2824364323885518,96,female-biased,0.024670833102657153,0.2240839264762085,thyroid_branch: 219 genes x 9 prespecified tissues,1971,True,True,OK,False,False,True,1,False,False,False
IGFBP3,ENSG00000146674.16,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,4.823475024975596,4.833034373715052,5.331441795291426,4.7849494338452265,27.51165,26.87935,0.538699305439412,0.2809740890658904,1.9172561684614386,96,female-biased,0.05817853958139967,0.31132427149293546,thyroid_branch: 219 genes x 9 prespecified tissues,1971,True,True,OK,False,False,True,1,False,False,False
IL1B,ENSG00000125538.12,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,0.8576839097047874,0.6181296979667001,1.093648709220292,0.963978431638181,0.534895,0.950688,0.18494348390914328,0.16350356600502328,1.1311281363946601,96,female-biased,0.26081898603797876,0.6087452217775224,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,True,False
IL4,ENSG00000113520.11,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,0.1448109512300482,0.09779266228861824,0.21436961115219022,0.1713066306674635,0.070135,0.126154,0.07074524219943515,0.03718725064797484,1.9024058236821502,96,female-biased,0.060115405292375475,0.3168114006183745,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
ITGA4,ENSG00000115232.14,thyroid-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,0.9243490972919604,0.648995936713989,1.1809170568523764,0.8817897717947766,0.5680805,0.8427205,0.1924509367579456,0.1551105347868358,1.2407341449916713,96,female-biased,0.2177275816626484,0.5608490263887604,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
JUN,ENSG00000177606.9,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,6.32295689033226,6.230596812339319,6.410104201743806,6.375623689326304,74.09605,83.098,0.11783373429120042,0.25782794397044734,0.4570246827268138,96,female-biased,0.6486858092390896,0.8650883324500904,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,True,False,True,2,True,True,True
KAT2A,ENSG00000108773.11,thyroid-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,6.1477410583726675,6.001614695667344,6.335637302082581,6.19825858414565,63.0717,72.42995,0.19401151376356468,0.18972018970249516,1.022619227124951,96,female-biased,0.3090579729301836,0.6494171264876246,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
KCNJ16,ENSG00000153822.15,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,5.67085987330737,5.678982253337659,5.831034416389129,5.855440601446359,50.23285,56.897999999999996,0.0993575348515211,0.1934059719885248,0.513725268304622,96,female-biased,0.6086244957680633,0.8507720367149985,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
KCNQ1,ENSG00000053918.20,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,4.022554008659812,3.895372965237275,4.31572874455131,4.3418234353532,13.881699999999999,19.27915,0.23826466602203072,0.1617355824449387,1.4731740685643222,96,female-biased,0.14397543715094474,0.4547685683085129,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
KEAP1,ENSG00000079999.14,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,4.33804383887255,4.15706147043426,4.582616477414556,4.660216128715307,16.840600000000002,24.29225,0.19733714233454475,0.14192239271770365,1.390458112745224,96,female-biased,0.1676049501127182,0.49305874130174265,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
KLK7,ENSG00000169035.12,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,3.1855820721714045,3.4206802098788875,2.6519244405056575,3.0179566126692787,9.70848,7.10134,-0.4446724586965647,0.28665786189938625,-1.5512306404233205,96,male-biased,0.12413699428052449,0.4363696463244457,thyroid_branch: 219 genes x 9 prespecified tissues,1971,True,True,OK,False,False,True,1,False,False,False
KMT2A,ENSG00000118058.25,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,2.452380057802545,2.261069455412126,2.7930892041629445,2.509987654243786,3.793515,4.696400000000001,0.3061662464307378,0.15003880038028009,2.040580474215641,96,female-biased,0.044038293004060224,0.2825581150514848,thyroid_branch: 219 genes x 9 prespecified tissues,1971,True,True,OK,False,False,True,1,False,False,False
KRT10,ENSG00000186395.9,thyroid-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,4.2155334546702905,4.208128032260484,4.417687207391627,4.1955291047871714,17.485799999999998,17.3253,0.20266020649871158,0.16342457593629967,1.240084028596197,96,female-biased,0.2179668530383355,0.5608490263887604,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
KRT19,ENSG00000171345.13,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,6.856505035191103,6.836421723401672,7.239428261949183,6.946740427677945,113.32,122.391,0.27789737475378057,0.25418091779756274,1.0933054186825555,96,female-biased,0.27699559297280324,0.6239523585707374,thyroid_branch: 219 genes x 9 prespecified tissues,1971,True,True,OK,False,False,True,1,False,False,False
LASP1,ENSG00000002834.19,thyroid-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,5.125714626131237,5.017211509641216,5.394348746862568,5.452994418648691,31.3889,42.845150000000004,0.22782212501054125,0.16217685175662955,1.4047758514416235,96,female-biased,0.1633154192716449,0.48698137879638737,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
LGALS1,ENSG00000100097.12,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,7.095503624103384,7.106576903816775,7.196843320911761,6.575325817706766,136.814,94.36115000000001,0.09892253947589724,0.22028996043469629,0.44905604994750664,96,female-biased,0.6544033242313967,0.8650883324500904,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
LMNA,ENSG00000160789.25,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,5.416057723404139,5.269634605481998,5.538950676297279,5.450668566713773,37.577650000000006,42.7636,0.06778744985430346,0.18822669214228627,0.3601372849025093,96,female-biased,0.7195355899046502,0.8975978782924465,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
LRG1,ENSG00000171236.10,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,2.510168208215242,2.330029270624972,3.2353593713448094,3.2891320601121925,4.0341249999999995,8.775604999999999,0.602780027823289,0.35886993269057577,1.6796615512033353,96,female-biased,0.09627492776809289,0.3841252684836257,thyroid_branch: 219 genes x 9 prespecified tissues,1971,True,True,OK,False,False,True,1,False,False,False
LYPLA1,ENSG00000120992.18,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,4.293454274204899,4.25288866623492,4.355879704835355,4.3871649905684915,18.06545,19.94175,0.09215634742110418,0.13724527457012486,0.6714719155887389,96,female-biased,0.5035325310417841,0.7895486226597903,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
MAPK1,ENSG00000100030.15,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,4.495569434205248,4.414791490664622,4.728029018871972,4.613990108632835,20.3301,23.52505,0.22002041348731902,0.13984477320019414,1.5733188195196242,96,female-biased,0.11893507803332512,0.4313029798473203,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,True,False
MAPT,ENSG00000186868.18,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,3.0647177447581826,2.9983227264493353,2.980614762246629,3.0491449297500033,6.990725,7.3114,0.0009510472076559306,0.24042033700422355,0.003955768548977715,96,female-biased,0.9968519701953357,0.9998376323738339,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
