source,term_id,term_name,description,term_size,effective_domain_size,query_size,intersection_size,precision,recall,raw_p_hypergeom,gprofiler_fdr,gprofiler_significant,parents,tested_term_family_size,BH_FDR_all_GO_KEGG,BH_FDR_all_GO_KEGG_significant,BH_FDR_within_source,BH_FDR_within_source_significant
GO:BP,GO:0055094,response to lipoprotein particle,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipoprotein particle stimulus."" [GOC:BHF, GOC:rl]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.25435276305828924,True,GO:0009719;GO:0042221,24546,1.0,False,1.0,False
GO:BP,GO:0060019,radial glial cell differentiation,"""The process in which neuroepithelial cells of the neural tube give rise to radial glial cells, specialized bipotential progenitors cells of the brain. Differentiation includes the processes involved in commitment of a cell to a specific fate."" [GOC:dph]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.25435276305828924,True,GO:0010001,24546,1.0,False,1.0,False
GO:BP,GO:0060041,retina development in camera-type eye,"""The process whose specific outcome is the progression of the retina over time, from its formation to the mature structure. The retina is the innermost layer or coating at the back of the eyeball, which is sensitive to light and in which the optic nerve terminates."" [GOC:bf, GOC:dph, ISBN:0815340729]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.25435276305828924,True,GO:0043010;GO:0048856,24546,1.0,False,1.0,False
GO:BP,GO:0060042,retina morphogenesis in camera-type eye,"""The process in which the anatomical structure of the retina is generated and organized."" [GOC:bf, GOC:dph, GOC:mtg_sensu]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.25435276305828924,True,GO:0009653;GO:0048593;GO:0060041,24546,1.0,False,1.0,False
GO:BP,GO:0060065,uterus development,"""The reproductive developmental process whose specific outcome is the progression of the uterus over time, from its formation to the mature structure."" [GOC:dph, GOC:ebc]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.25435276305828924,True,GO:0048513;GO:0048608,24546,1.0,False,1.0,False
GO:BP,GO:0060068,vagina development,"""The reproductive developmental process whose specific outcome is the progression of the vagina over time, from its formation to the mature structure."" [GOC:dph, GOC:ebc]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.25435276305828924,True,GO:0030540,24546,1.0,False,1.0,False
GO:BP,GO:2001044,regulation of integrin-mediated signaling pathway,"""Any process that modulates the frequency, rate or extent of integrin-mediated signaling pathway."" [GOC:obol]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.25435276305828924,True,GO:0007229;GO:0009966,24546,1.0,False,1.0,False
GO:BP,GO:0051640,organelle localization,"""Any process in which an organelle is transported to, and/or maintained in, a specific location."" [GOC:ai]",3,93,16,2,0.125,0.6666666666666666,0.07552055237889922,0.25435276305828924,True,GO:0051179,24546,1.0,False,1.0,False
GO:BP,GO:0051641,cellular localization,"""A cellular localization process whereby a substance or cellular entity, such as a protein complex or organelle, is transported to, and/or maintained in, a specific location within a cell including the localization of substances or cellular entities to the cell membrane."" [GOC:tb, GOC:vw]",11,93,16,4,0.25,0.36363636363636365,0.09164678894430167,0.25435276305828924,True,GO:0009987;GO:0051179,24546,1.0,False,1.0,False
GO:BP,GO:0051647,nucleus localization,"""Any process in which the nucleus is transported to, and/or maintained in, a specific location within the cell."" [GOC:ai]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.25435276305828924,True,GO:0051640,24546,1.0,False,1.0,False
GO:BP,GO:0019369,arachidonate metabolic process,"""The chemical reactions and pathways involving arachidonic acid, a straight chain fatty acid with 20 carbon atoms and four double bonds per molecule. Arachidonic acid is the all-Z-(5,8,11,14)-isomer."" [ISBN:0198506732]",4,93,16,2,0.125,0.5,0.13564929693962202,0.25435276305828924,True,GO:0001676;GO:0006690;GO:0033559;GO:0120254,24546,1.0,False,1.0,False
GO:BP,GO:0019395,fatty acid oxidation,"""The removal of one or more electrons from a fatty acid, with or without the concomitant removal of a proton or protons, by reaction with an electron-accepting substance, by addition of oxygen or by removal of hydrogen."" [ISBN:0198506732]",3,93,16,2,0.125,0.6666666666666666,0.07552055237889922,0.25435276305828924,True,GO:0006631;GO:0034440,24546,1.0,False,1.0,False
GO:BP,GO:0019432,triglyceride biosynthetic process,"""The chemical reactions and pathways resulting in the formation of a triglyceride, any triester of glycerol."" [ISBN:0198506732]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.25435276305828924,True,GO:0006641;GO:0046463,24546,1.0,False,1.0,False
GO:BP,GO:0016241,regulation of macroautophagy,"""Any process that modulates the frequency, rate or extent of macroautophagy."" [GOC:krc]",3,93,16,2,0.125,0.6666666666666666,0.07552055237889922,0.25435276305828924,True,GO:0010506;GO:0016236,24546,1.0,False,1.0,False
GO:BP,GO:0016242,negative regulation of macroautophagy,"""Any process that stops, prevents, or reduces the frequency, rate or extent of macroautophagy."" [GOC:go_curators]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.25435276305828924,True,GO:0010507;GO:0016236;GO:0016241,24546,1.0,False,1.0,False
GO:BP,GO:0016441,post-transcriptional gene silencing,"""The inactivation of gene expression that occurs after transcription."" [GOC:mah, PMID:15020054]",3,93,16,2,0.125,0.6666666666666666,0.07552055237889922,0.25435276305828924,True,GO:0010608;GO:0010629,24546,1.0,False,1.0,False
GO:BP,GO:0016525,negative regulation of angiogenesis,"""Any process that stops, prevents, or reduces the frequency, rate or extent of angiogenesis."" [GOC:go_curators]",3,93,16,2,0.125,0.6666666666666666,0.07552055237889922,0.25435276305828924,True,GO:0001525;GO:0045765;GO:2000181,24546,1.0,False,1.0,False
GO:BP,GO:0016925,protein sumoylation,"""The process in which a SUMO protein (small ubiquitin-related modifier) is conjugated to a target protein via an isopeptide bond between the carboxy-terminus of SUMO with an epsilon-amino group of a lysine residue of the target protein."" [GOC:jl, PMID:11265250]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.25435276305828924,True,GO:0018205;GO:0032446,24546,1.0,False,1.0,False
GO:BP,GO:0017015,regulation of transforming growth factor beta receptor signaling pathway,"""Any process that modulates the frequency, rate or extent of activity of any TGF-beta receptor signaling pathway."" [GOC:mah]",4,93,16,2,0.125,0.5,0.13564929693962202,0.25435276305828924,True,GO:0007179;GO:0090092;GO:1903844,24546,1.0,False,1.0,False
GO:BP,GO:0030540,female genitalia development,"""The process whose specific outcome is the progression of the female genitalia over time, from formation to the mature structure."" [GOC:mah]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.25435276305828924,True,GO:0046660;GO:0048806,24546,1.0,False,1.0,False
GO:BP,GO:0051657,maintenance of organelle location,"""Any process in which an organelle is maintained in a specific location within a cell and prevented from moving elsewhere."" [GOC:ai, GOC:dph, GOC:tb]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.25435276305828924,True,GO:0051640;GO:0051651,24546,1.0,False,1.0,False
GO:BP,GO:0090322,regulation of superoxide metabolic process,"""Any process that modulates the rate, frequency, or extent of superoxide metabolism, the chemical reactions and pathways involving superoxide, the superoxide anion O2- (superoxide free radical), or any compound containing this species."" [GOC:tb]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.25435276305828924,True,GO:0006801;GO:2000377,24546,1.0,False,1.0,False
GO:BP,GO:0090336,positive regulation of brown fat cell differentiation,"""Any process that increases the rate, frequency, or extent of brown fat cell differentiation. Brown fat cell differentiation is the process in which a relatively unspecialized cell acquires specialized features of a brown adipocyte, an animal connective tissue cell involved in adaptive thermogenesis. Brown adipocytes contain multiple small droplets of triglycerides and a high number of mitochondria."" [GOC:BHF]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.25435276305828924,True,GO:0045600;GO:0050873;GO:0090335,24546,1.0,False,1.0,False
GO:BP,GO:0085029,extracellular matrix assembly,"""The aggregation, arrangement and bonding together of the extracellular matrix."" [GOC:jl]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.25435276305828924,True,GO:0022607;GO:0030198,24546,1.0,False,1.0,False
GO:BP,GO:0090049,regulation of cell migration involved in sprouting angiogenesis,"""Any process that modulates the frequency, rate or extent of cell migration involved in sprouting angiogenesis. Cell migration involved in sprouting angiogenesis is the orderly movement of endothelial cells into the extracellular matrix in order to form new blood vessels contributing to the process of sprouting angiogenesis."" [GOC:BHF, GOC:dph, GOC:rl, GOC:tb]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.25435276305828924,True,GO:0002042;GO:0043535,24546,1.0,False,1.0,False
GO:BP,GO:0090050,positive regulation of cell migration involved in sprouting angiogenesis,"""Any process that increases the frequency, rate or extent of cell migration involved in sprouting angiogenesis. Cell migration involved in sprouting angiogenesis is the orderly movement of endothelial cells into the extracellular matrix in order to form new blood vessels contributing to the process of sprouting angiogenesis."" [GOC:BHF, GOC:dph, GOC:rl, GOC:tb]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.25435276305828924,True,GO:0002042;GO:0043536;GO:0090049,24546,1.0,False,1.0,False
GO:BP,GO:0090077,foam cell differentiation,"""The process in which a relatively unspecialized cell acquires the specialized features of a foam cell. A foam cell is a type of cell containing lipids in small vacuoles and typically seen in atherosclerotic lesions, as well as other conditions."" [GOC:add, GOC:BHF, GOC:dph, GOC:tb]",3,93,16,2,0.125,0.6666666666666666,0.07552055237889922,0.25435276305828924,True,GO:0030154,24546,1.0,False,1.0,False
GO:BP,GO:0090140,regulation of mitochondrial fission,"""Any process that modulates the rate, frequency or extent of mitochondrial fission. Mitochondrial fission is the division of a mitochondrion within a cell to form two or more separate mitochondrial compartments."" [GOC:ascb_2009, GOC:dph, GOC:tb]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.25435276305828924,True,GO:0000266;GO:0010821;GO:0022603,24546,1.0,False,1.0,False
GO:BP,GO:0090199,regulation of release of cytochrome c from mitochondria,"""Any process that modulates the rate, frequency or extent of release of cytochrome c from mitochondria, the process in which cytochrome c is enabled to move from the mitochondrial intermembrane space into the cytosol, which is an early step in apoptosis and leads to caspase activation."" [GOC:dph, GOC:mtg_apoptosis, GOC:tb]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.25435276305828924,True,GO:0001836;GO:0010821,24546,1.0,False,1.0,False
GO:BP,GO:0090200,positive regulation of release of cytochrome c from mitochondria,"""Any process that increases the rate, frequency or extent of release of cytochrome c from mitochondria, the process in which cytochrome c is enabled to move from the mitochondrial intermembrane space into the cytosol, which is an early step in apoptosis and leads to caspase activation."" [GOC:BHF, GOC:dph, GOC:mtg_apoptosis, GOC:tb]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.25435276305828924,True,GO:0001836;GO:0010638;GO:0090199,24546,1.0,False,1.0,False
GO:BP,GO:0090207,regulation of triglyceride metabolic process,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving triglyceride, any triester of glycerol."" [GOC:dph, GOC:sl, GOC:tb]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.25435276305828924,True,GO:0006641;GO:0019216,24546,1.0,False,1.0,False
GO:BP,GO:0030521,androgen receptor signaling pathway,"""A nuclear receptor-mediated signaling pathway initiated by an androgen binding to an intracellular receptor of the nuclear receptor protein family, and ending with regulation of a downstream cellular process, e.g. transcription."" [GOC:mah]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.25435276305828924,True,GO:0030518,24546,1.0,False,1.0,False
GO:BP,GO:0001541,ovarian follicle development,"""The process whose specific outcome is the progression of the ovarian follicle over time, from its formation to the mature structure."" [https://www.ncbi.nlm.nih.gov/books/NBK279054/]",4,93,16,2,0.125,0.5,0.13564929693962202,0.25435276305828924,True,GO:0008585;GO:0048856,24546,1.0,False,1.0,False
GO:BP,GO:0030595,leukocyte chemotaxis,"""The movement of a leukocyte in response to an external stimulus."" [GOC:add, GOC:jl]",4,93,16,2,0.125,0.5,0.13564929693962202,0.25435276305828924,True,GO:0050900;GO:0060326,24546,1.0,False,1.0,False
GO:BP,GO:0030850,prostate gland development,"""The process whose specific outcome is the progression of the prostate gland over time, from its formation to the mature structure. The prostate gland is a partly muscular, partly glandular body that is situated near the base of the mammalian male urethra and secretes an alkaline viscid fluid which is a major constituent of the ejaculatory fluid."" [PMID:11839751]",3,93,16,2,0.125,0.6666666666666666,0.07552055237889922,0.25435276305828924,True,GO:0001655;GO:0048608;GO:0048732,24546,1.0,False,1.0,False
GO:BP,GO:0030856,regulation of epithelial cell differentiation,"""Any process that modulates the frequency, rate or extent of epithelial cell differentiation."" [GOC:mah]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.25435276305828924,True,GO:0030855;GO:0045595;GO:2000026,24546,1.0,False,1.0,False
GO:BP,GO:0030857,negative regulation of epithelial cell differentiation,"""Any process that stops, prevents, or reduces the frequency, rate or extent of epithelial cell differentiation."" [GOC:mah]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.25435276305828924,True,GO:0030855;GO:0030856;GO:0045596,24546,1.0,False,1.0,False
GO:BP,GO:0030224,monocyte differentiation,"""The process in which a relatively unspecialized myeloid precursor cell acquires the specialized features of a monocyte."" [GOC:mah]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.25435276305828924,True,GO:0002573;GO:1903131,24546,1.0,False,1.0,False
GO:BP,GO:0030225,macrophage differentiation,"""The process in which a relatively unspecialized monocyte acquires the specialized features of a macrophage."" [GOC:add, ISBN:0781735149]",3,93,16,2,0.125,0.6666666666666666,0.07552055237889922,0.25435276305828924,True,GO:0002573;GO:1903131,24546,1.0,False,1.0,False
GO:BP,GO:0030258,lipid modification,"""The covalent alteration of one or more fatty acids in a lipid, resulting in a change in the properties of the lipid."" [GOC:mah]",3,93,16,2,0.125,0.6666666666666666,0.07552055237889922,0.25435276305828924,True,GO:0006629,24546,1.0,False,1.0,False
GO:BP,GO:0030301,cholesterol transport,"""The directed movement of cholesterol, cholest-5-en-3-beta-ol, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:mah, ISBN:0198506732]",4,93,16,2,0.125,0.5,0.13564929693962202,0.25435276305828924,True,GO:0015918,24546,1.0,False,1.0,False
GO:BP,GO:0030326,embryonic limb morphogenesis,"""The process, occurring in the embryo, by which the anatomical structures of the limb are generated and organized. A limb is an appendage of an animal used for locomotion or grasping."" [GOC:bf, GOC:jl, ISBN:0395825172]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.25435276305828924,True,GO:0035108;GO:0035113,24546,1.0,False,1.0,False
GO:BP,GO:0030330,"DNA damage response, signal transduction by p53 class mediator","""A cascade of processes induced by the cell cycle regulator phosphoprotein p53, or an equivalent protein, in response to the detection of DNA damage."" [GOC:go_curators]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.25435276305828924,True,GO:0042770;GO:0072331,24546,1.0,False,1.0,False
GO:BP,GO:0030512,negative regulation of transforming growth factor beta receptor signaling pathway,"""Any process that stops, prevents, or reduces the frequency, rate or extent of any TGF-beta receptor signaling pathway."" [GOC:mah]",4,93,16,2,0.125,0.5,0.13564929693962202,0.25435276305828924,True,GO:0007179;GO:0017015;GO:0090101,24546,1.0,False,1.0,False
GO:BP,GO:0030155,regulation of cell adhesion,"""Any process that modulates the frequency, rate or extent of attachment of a cell to another cell or to the extracellular matrix."" [GOC:mah]",7,93,16,3,0.1875,0.42857142857142855,0.09546251492983535,0.25435276305828924,True,GO:0007155;GO:0050794,24546,1.0,False,1.0,False
GO:BP,GO:0022602,ovulation cycle process,"""A process involved in the sexual cycle seen in females, often with physiologic changes in the endometrium that recur at regular intervals during the reproductive years."" [GOC:isa_complete]",7,93,16,3,0.1875,0.42857142857142855,0.09546251492983535,0.25435276305828924,True,GO:0022414;GO:0042698;GO:0048511,24546,1.0,False,1.0,False
GO:BP,GO:2000446,regulation of macrophage migration inhibitory factor signaling pathway,"""Any process that modulates the frequency, rate or extent of macrophage migration inhibitory factor signaling pathway."" [GOC:obol]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.25435276305828924,True,GO:0001959;GO:0035691,24546,1.0,False,1.0,False
