"gene_symbol","module","kME_own","kME_green","kME_yellow","kME_purple","kME_blue","kME_lightcyan","kME_pink","kME_tan","kME_red","kME_cyan","kME_grey60","kME_magenta","kME_greenyellow","kME_salmon","kME_darkgreen","kME_lightgreen","kME_turquoise","kME_black","kME_lightyellow","kME_royalblue","kME_darkred","kME_midnightblue","kME_brown","kME_grey"
"GBP2","black",0.619933422390833,0.0572972745631126,0.356704307975252,0.163371256897836,-0.0421729194901701,-0.0159362599878043,0.193166520783489,0.275769480289882,-0.292577274507768,0.0490862852357569,-0.00204129624122953,-0.0400055259633678,-0.0972801552310733,-0.00540015968187938,0.267261248823555,0.279682833042762,0.405700210805981,0.619933422390833,0.62899399857631,-0.319353287468535,-0.133095319015333,-0.0988269526395621,-0.231370044733235,0.0446256358479724
"VMO1","black",0.618431973364337,-0.0708889542014838,-0.115642289536873,-0.36289718184107,-0.169961578177489,-0.239710715717869,-0.257527195760679,-0.290771791028475,-0.433624524677224,-0.358039793588792,-0.368957005668276,-0.0753230673661585,-0.28608691954262,0.206241579403955,0.352986330123704,0.210046889863285,0.483330954309814,0.618431973364337,0.349112850849155,-0.0126356942338449,-0.0806702464873317,0.00339132931003566,0.0635670079901341,0.414731901866997
"NRROS","black",0.617800752388657,-0.137485494437673,-0.219748081650809,-0.321214561330032,-0.208355662555817,-0.206622776019862,-0.326506756801355,-0.309918509708119,-0.176902648955285,-0.274096831762829,-0.225737394996275,-0.241192727674726,-0.221886784338323,0.0650733325621921,0.197309012334697,0.341814000979368,0.489993322131414,0.617800752388657,0.281839265203626,-0.0098584273160838,-0.0403311864388241,0.0785133470443164,0.0544730219637389,0.0967725913067769
"TXNDC15","black",0.617595032682965,0.26237386960712,0.299433021160821,-0.022070206701662,0.0722264773140082,-0.0159124857338201,-0.303648737290981,-0.115149261345809,-0.449443825903099,-0.202867439203081,-0.166780153924015,0.0542689918700451,-0.189312271856939,0.38217709536957,0.377191492047655,0.413675545199544,0.505204222187848,0.617595032682965,0.354425839274967,-0.271615569611405,0.00131121067625751,-0.279344849180398,0.00112223302147481,0.278341930464598
"GPR84","black",0.615215730230936,-0.0445083346057528,-0.121978223653762,-0.253728353850626,-0.0407735901752045,-0.180709363728536,-0.219515750842857,-0.19178825577791,-0.307517907361838,-0.24061344703851,-0.209015290829592,-0.228874030212526,-0.442179923369442,0.121567625434908,0.146724764796821,0.120564728053113,0.508227980666303,0.615215730230936,0.357225582508343,-0.0890279502098698,0.000476226209424025,0.0566404374167069,0.121408625284289,0.472293645754869
"ODF3B","black",0.612515583861574,-0.148961881400716,-0.0351536481139448,-0.264486543528237,-0.0865403195152139,-0.19434955010853,-0.175641857925122,-0.0619695164796455,-0.435676361832219,-0.33920584999345,-0.352642528497067,0.0101045412551636,-0.305197745122418,0.323143516500859,0.381518251280603,0.252859284888793,0.342273912284824,0.612515583861574,0.658878396282201,-0.0408695684206006,-0.0414764023559535,0.261858387358265,0.208597900819633,0.503917451466438
"HMOX1","black",0.611916326943441,0.145421197427826,0.058707361195675,-0.307695246256543,-0.228377316503444,-0.181990246769747,-0.267353939325761,-0.284412704464876,-0.375542083005674,-0.372404123282948,-0.350885237566281,0.141562780304917,0.120826446547964,0.317353785285467,0.520157078339948,0.341850066051809,0.374822094922849,0.611916326943441,0.324074586092758,-0.123211368755652,-0.165479172719262,-0.129852883861294,-0.0739680127150589,0.0643091290594061
"LHFPL2","black",0.611611235863335,0.189794578548545,0.381274915484934,-0.0740560856386042,-0.193665656135293,-0.153385599812054,-0.129484475594655,0.0299907863616244,-0.608375990049851,-0.283564016698493,-0.317050532666998,0.284955465624564,0.0907614085114237,0.212506819572061,0.587230152856975,0.281358492470969,0.425828491414934,0.611611235863335,0.437726681934448,-0.160281205164976,-0.297276348567848,-0.265673515221369,-0.318471493407559,0.143606027057848
"SYNE3","black",0.610101930885351,0.0409761682179651,0.178843219441778,-0.14929985008359,-0.204253539910143,-0.135598755633389,-0.141178251701749,-0.0224138962648571,-0.399015041827297,-0.253871481779213,-0.287879415039635,0.0731810221851903,0.0419492821293341,0.196849158678434,0.491681947322628,0.364198518938303,0.560988325872797,0.610101930885351,0.291195989101093,-0.176269839891851,-0.171363235444365,-0.100129446544228,-0.156811404767456,0.00179060713313036
"ACAP1","black",0.609209230568281,-0.216391027754506,-0.143570080861447,-0.37745426946366,-0.289381938522839,-0.283712966301383,-0.204325323316153,-0.219860515823764,-0.366349810225262,-0.327772223551376,-0.431679344698126,0.0800845186121987,-0.0138932277631652,0.188395647817491,0.379031518463236,0.55682839452658,0.23953777080729,0.609209230568281,0.37424144098054,0.110317365359391,-0.123671751655926,0.104028828349234,0.00151245934106799,0.180350211595501
"EMILIN2","black",0.60514611484011,0.0728522183412978,0.10686829755652,-0.0689618147704657,0.149722056624602,-0.067834212753278,-0.261650127657303,-0.12578364836572,-0.321328414945265,-0.169019463928598,-0.2068177882652,-0.0249178501338271,-0.324957973844056,0.422261058301172,0.325479591232212,0.180326335429909,0.442997581213864,0.60514611484011,0.406257474963776,-0.315282638569326,0.0635304489760758,0.0682126760933657,0.270930363946237,0.4618235299699
"CHST2","black",0.605052120403645,-0.00678687407371291,-0.0758367004876752,-0.288442338857459,-0.152932552733571,-0.172824230585235,-0.309098402987898,-0.313575320894825,-0.257463299406679,-0.283286353657301,-0.26199486735769,-0.017137642618003,-0.0296092416474452,0.132700969864432,0.275427086126598,0.624992517418692,0.373597881755888,0.605052120403645,0.249653409282939,-0.0439595000565784,-0.0446825712635503,-0.100539545262994,-0.0195326275486442,0.11749660720223
"RGS1","black",0.603092405598677,0.169257845139772,0.385857061683496,0.20364748705858,0.0176890813608343,0.134798954375559,0.101022456649056,0.218799341053429,-0.27679540056344,0.0869258764537962,0.0197867868594612,-0.101803134121216,-0.030047422071548,-0.0806666289012511,0.165983621743935,0.419847667560972,0.495126636090583,0.603092405598677,0.387845021300388,-0.263756828656559,-0.0886691806017417,-0.313784818700597,-0.30695944073303,-0.0548414915644417
"ADCY7","black",0.602045648983256,0.174958951888449,0.334366316746114,0.114837720300327,0.125696342273146,0.0911130447267567,-0.0269971866368379,0.141079398004994,-0.333559296410443,-0.10159479574349,-0.0354156103551967,-0.0248835513259546,-0.134556244229285,0.218117443785175,0.337104183565201,0.241033166457504,0.475715113265455,0.602045648983256,0.45915150377998,-0.431633980200671,-0.0488415413840309,-0.0716448194826978,-0.0085168085532156,0.162523776790993
"APOL4","black",0.601607728687656,0.215255771164525,0.0309219828259344,-0.201735100307287,0.0235333283142298,-0.0768149230769936,-0.346836074546801,-0.257739298362911,-0.386008057779225,-0.258019352689637,-0.254616274278303,0.00664921514359721,-0.216308082795241,0.351740635147368,0.301754681228176,0.28712491210261,0.290934404546166,0.601607728687656,0.484529122306594,-0.170002213299182,0.0020270236306133,-0.153501762110708,0.119534353206495,0.305972455156529
"CPVL","black",0.600584337830189,0.14950060450479,0.0700580675865427,-0.0548408128700382,-0.0128722808946772,0.0895695502367873,-0.207126854591241,-0.190952703250067,-0.122774011073736,-0.0491427490747783,-0.0877712218473065,-0.171096232166847,-0.070162589779165,0.039161519054558,0.194464409685233,0.403782884118376,0.407899699546516,0.600584337830189,0.357598080077479,-0.118236060801196,-0.00502470468314633,-0.225279733429003,-0.0732695975555034,-0.0542788751462484
"TNFAIP2","black",0.600293033213971,-0.154967648803671,-0.0497539523063905,-0.248656924884993,-0.165955510290214,-0.21126198619521,-0.0804057201701554,0.0104444158763366,-0.340356046858469,-0.204752627988134,-0.269734846527951,-0.0883352535057753,-0.215799779861236,0.0997415588033327,0.270730711058615,0.289787131031732,0.481721959951479,0.600293033213971,0.444861057844718,-0.00518477837555965,-0.0558366288593874,0.161174534291388,0.0155601633101431,0.350893734355807
"MOB3A","black",0.600210331927331,-0.119775901373769,-0.0248445913807766,-0.326660726005288,-0.330312155549681,-0.382329802614587,-0.169213743154375,-0.0999965961842744,-0.342443377280129,-0.375725213533219,-0.357700375128339,0.181889270554121,0.0230907186295958,0.218505151815449,0.491283101178086,0.389797576533713,0.475885379423877,0.600210331927331,0.335014196527396,-0.097467846741609,-0.152869490789576,0.28068965730068,-0.010802985231681,0.152712803723464
"IFI16","black",0.60008272565156,0.218184913665457,0.233479478776944,-0.00237997444135927,0.00722663902157107,-0.0878531919369747,-0.00123046266474742,-0.0331644752815739,-0.443760228263583,-0.14813765062505,-0.113478169365225,-0.0293668934420417,-0.228706628821774,0.137254614672121,0.262116595650057,0.257404710059975,0.408655318827576,0.60008272565156,0.596275293613416,-0.280861514020205,-0.0158096685904882,-0.171169314864019,-0.109929020400411,0.250270530692017
"S100A8","black",0.600005818303524,0.0986539375896163,0.0555425210313718,-0.143033075385952,0.0347226510565406,-0.0891486522056465,-0.287942667549866,-0.184469659290655,-0.329785384396071,-0.195750661280919,-0.148694485869842,-0.101243186295137,-0.255013311499038,0.194639059634678,0.271258254901689,0.230730560452275,0.491190366659619,0.600005818303524,0.313419519264407,-0.155232087263813,-0.0232880928888453,-0.140736543342685,0.060526737081694,0.361261667934248
"MFNG","black",0.598722919401035,-0.183543694973667,-0.0695333321926391,-0.321214744286404,-0.373753645837536,-0.31651760131917,-0.137977498914548,-0.157254778609852,-0.323089352767845,-0.292534612053402,-0.328945532316978,0.0726801039954445,0.00356705804991128,0.0584087466771611,0.346214906660388,0.492017688140397,0.433536004608828,0.598722919401035,0.252660211826006,0.0847382546206987,-0.129809441327913,0.0509002202476056,-0.158149287278342,0.0560019847599602
"MARCH2","black",0.598400034247733,0.0640054320516468,0.0928735815543397,-0.237304022657838,-0.267456488764832,-0.228023956603266,-0.290300835159054,-0.220161237368172,-0.376544751371685,-0.29349240004202,-0.32114907516791,0.0950888678850359,-0.0170478505395239,0.2832390090477,0.476635065417305,0.306218478191762,0.542311389685484,0.598400034247733,0.371671164460321,-0.203480876446033,-0.182695789314998,-0.0236934888783046,-0.0706092768988809,0.0585868686399438
"DAPK1","black",0.598310344360493,0.119212187988171,0.328609978111943,-0.0495075082085964,-0.151898004894456,-0.0809098108128039,-0.111700168297625,0.044882486033015,-0.572670052004543,-0.27896528679996,-0.282482130574187,0.174311755071122,-0.0989049482810513,0.201969803155936,0.469020198191727,0.307464755123332,0.444865938062415,0.598310344360493,0.379792982012593,-0.239214840536262,-0.209507069206473,-0.180697916493652,-0.217653784650256,0.19167012948151
"STAT1","black",0.594176146461081,0.0723134657937766,0.125725643515006,0.00873556645861655,0.233508664060574,0.067189783102072,-0.0470570394026697,0.0645096336268507,-0.258142648538373,-0.0832618476952267,-0.0906304761988183,-0.0943673423245649,-0.247725667034671,0.278528833596969,0.234023128296633,0.235467464869562,0.180141871039938,0.594176146461081,0.855195881877263,-0.251250707041351,0.0761704457858244,0.0502410021575265,0.231383934535653,0.333541988099555
"HIVEP3","black",0.591946353606917,0.0107085360651772,0.096063564365498,-0.0406699260313989,0.0465436426232323,-0.0794111020499643,-0.0579143022595894,0.0335512788642643,-0.249482328989685,-0.0928449330933325,-0.0759601659673146,-0.159152631484252,-0.306628599067712,0.181361674176377,0.197592930505764,0.234638610393795,0.511130846086151,0.591946353606917,0.403610493142694,-0.297155897213991,-0.0113003913722451,0.13563455671418,0.121407514248391,0.26919949698214
"COTL1","black",0.59019398621914,0.0414165910933169,-0.0117178970483268,-0.193034359848779,0.129318218589894,-0.0496107550939666,-0.269896165717327,-0.181202038216501,-0.262529385769237,-0.308584710476338,-0.208306585834389,-0.0320462489077679,-0.152434939021549,0.398682089960946,0.349689002263827,0.28399651131194,0.389525315435703,0.59019398621914,0.411660690594918,-0.222148056934538,0.0193183423697447,0.161229798736729,0.323281527622336,0.306632035602811
"CCR7","black",0.590104751442659,-0.0608731936781596,-0.072276393098535,-0.271076023309589,-0.201990746776934,-0.173485023246629,-0.165267811335384,-0.243813129250034,-0.212963787381347,-0.250721108641371,-0.237459019482386,0.0672370602666158,0.0954110868209711,0.0979938672116849,0.293707441156843,0.6334234070098,0.243448399266838,0.590104751442659,0.297020402886025,0.0111710938789275,-0.0390388349164086,-0.0965315037674034,-0.0693086601997656,0.00233901898680635
"PDE4DIP","black",0.589385952769416,-0.0466974414153764,-0.179243899036801,-0.343209540412653,-0.25624383827456,-0.203927250858271,-0.337248874204404,-0.338059616345105,-0.315861526456187,-0.256539221247802,-0.275907880258699,-0.245302153843018,-0.304806657613372,0.00336375716108298,0.170570316163455,0.225509334187797,0.521873734130618,0.589385952769416,0.287877791318925,0.0818332277246536,-0.0588379352227122,-0.104131571391119,-0.0868822063122378,0.196701837276322
"HLA-DOB","black",0.589216311091995,-0.064563792625415,0.016428572592923,-0.214666452339921,-0.197970259899281,-0.215174748442865,-0.112909938491707,-0.0537352975267508,-0.362663390253517,-0.242302876635602,-0.274960777954048,0.0902731698398176,0.0377359993660768,0.139239805770073,0.368105749631073,0.58558894379134,0.202985350551982,0.589216311091995,0.470601009481619,-0.0705321481213524,-0.109522896655677,-0.088173709967794,-0.0992888823055521,0.0815911234674336
"NCF4","black",0.588709704307147,0.000498446456718198,-0.0591625453891557,-0.253490690810054,-0.150247716031089,-0.186433151593636,-0.235233013104188,-0.241702855554875,-0.218202299658785,-0.233533346581946,-0.198409275239968,0.0229978886886047,-0.00286655153601146,0.202679410444554,0.280784303107306,0.443521539739684,0.321843167077254,0.588709704307147,0.352530258983114,-0.022024904427469,0.0054516956921577,0.00303855985784701,0.0332712497277532,0.108493231530262
"FCN1","black",0.588217024236004,-0.109189589433366,-0.177741096199676,-0.349147112730675,-0.251410235762641,-0.219847240007541,-0.277009198618969,-0.307862737163481,-0.320666604319757,-0.279342339667676,-0.278959900752148,-0.239110361414495,-0.31522411013095,0.00540105678421098,0.204985323561487,0.215771182623941,0.546338244588465,0.588217024236004,0.213166830269634,0.0741880404520208,-0.0692435587735454,-0.0363802189416778,-0.060251096727244,0.245276370098199
"BST2","black",0.588006174648572,0.0353362510420712,0.0175884196747231,-0.165899211526428,0.0367646264826957,-0.0703986338705837,-0.170554432432611,-0.0685201131695856,-0.382568741870865,-0.235907116417894,-0.205867927816681,-0.124172239842762,-0.352630168370916,0.265883324012203,0.270382886566709,0.170887295652681,0.389018334125569,0.588006174648572,0.724023779444932,-0.131542030009657,0.0187104639054332,0.0636654556789286,0.176955406957131,0.442257674202422
"PTPRCAP","black",0.586226720140022,-0.196003441827552,-0.232013611212067,-0.488565277527009,-0.448732678802238,-0.320701198663709,-0.196015102581716,-0.336205347049708,-0.326947745931151,-0.405719802274145,-0.449844893223861,0.113516862239048,0.145125681156794,0.0891580241017978,0.384649983515274,0.661419088781216,0.146039963382071,0.586226720140022,0.338029061609541,0.217206186665661,-0.20995086703812,-0.0325542347731004,-0.148251907951838,-0.0358810865265782
"CTSD","black",0.585885617687937,-0.0472424189383373,-0.0637487895453159,-0.367385805470762,-0.3286041402189,-0.256514785483574,-0.254711675638031,-0.225564804687418,-0.308556003066757,-0.321832833220277,-0.381876013726847,0.145541253215408,0.0270444594462566,0.290360176910989,0.494761146286196,0.23602902955752,0.382797057024933,0.585885617687937,0.402319977233746,-0.012279153092352,-0.0844889826924552,0.178039190658731,0.0195314775574623,0.181688211499751
