analysis_category,category,term,description,reduced_rank,fdr,fdr_numeric,p_value,gene_symbol,string_id,hub_rank,degree,membership_basis
KEGG,KEGG,hsa04664,Fc epsilon RI signaling pathway,22.0,9.87e-06,9.87e-06,1.23e-06,IL5,9606.ENSP00000231454,25,12,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04927,Cortisol synthesis and secretion,23.0,9.87e-06,9.87e-06,1.23e-06,NR4A1,9606.ENSP00000440864,50,5,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04927,Cortisol synthesis and secretion,23.0,9.87e-06,9.87e-06,1.23e-06,ATF4,9606.ENSP00000336790,58,3,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04927,Cortisol synthesis and secretion,23.0,9.87e-06,9.87e-06,1.23e-06,CYP17A1,9606.ENSP00000358903,59,3,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04927,Cortisol synthesis and secretion,23.0,9.87e-06,9.87e-06,1.23e-06,AGTR1,9606.ENSP00000398832,65,2,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04927,Cortisol synthesis and secretion,23.0,9.87e-06,9.87e-06,1.23e-06,CYP11B1,9606.ENSP00000292427,73,1,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04664,Fc epsilon RI signaling pathway,22.0,9.87e-06,9.87e-06,1.23e-06,ALOX5,9606.ENSP00000363512,76,1,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04927,Cortisol synthesis and secretion,23.0,9.87e-06,9.87e-06,1.23e-06,LDLR,9606.ENSP00000454071,87,0,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04151,PI3K-Akt signaling pathway,24.0,1.05e-05,1.05e-05,1.37e-06,IL6,9606.ENSP00000385675,1,38,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04151,PI3K-Akt signaling pathway,24.0,1.05e-05,1.05e-05,1.37e-06,TP53,9606.ENSP00000269305,3,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04151,PI3K-Akt signaling pathway,24.0,1.05e-05,1.05e-05,1.37e-06,AKT1,9606.ENSP00000451828,4,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04151,PI3K-Akt signaling pathway,24.0,1.05e-05,1.05e-05,1.37e-06,IL4,9606.ENSP00000231449,11,18,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04151,PI3K-Akt signaling pathway,24.0,1.05e-05,1.05e-05,1.37e-06,RELA,9606.ENSP00000384273,12,17,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04151,PI3K-Akt signaling pathway,24.0,1.05e-05,1.05e-05,1.37e-06,RXRA,9606.ENSP00000419692,30,10,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04151,PI3K-Akt signaling pathway,24.0,1.05e-05,1.05e-05,1.37e-06,NOS3,9606.ENSP00000297494,45,7,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04151,PI3K-Akt signaling pathway,24.0,1.05e-05,1.05e-05,1.37e-06,NR4A1,9606.ENSP00000440864,50,5,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04151,PI3K-Akt signaling pathway,24.0,1.05e-05,1.05e-05,1.37e-06,ATF4,9606.ENSP00000336790,58,3,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04151,PI3K-Akt signaling pathway,24.0,1.05e-05,1.05e-05,1.37e-06,ANGPT2,9606.ENSP00000314897,77,1,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04151,PI3K-Akt signaling pathway,24.0,1.05e-05,1.05e-05,1.37e-06,TNC,9606.ENSP00000265131,94,0,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04915,Estrogen signaling pathway,25.0,3.64e-05,3.64e-05,5.37e-06,AKT1,9606.ENSP00000451828,4,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04915,Estrogen signaling pathway,25.0,3.64e-05,3.64e-05,5.37e-06,MMP9,9606.ENSP00000361405,8,21,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04915,Estrogen signaling pathway,25.0,3.64e-05,3.64e-05,5.37e-06,ESR1,9606.ENSP00000405330,14,17,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04915,Estrogen signaling pathway,25.0,3.64e-05,3.64e-05,5.37e-06,MMP2,9606.ENSP00000219070,31,10,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04915,Estrogen signaling pathway,25.0,3.64e-05,3.64e-05,5.37e-06,NOS3,9606.ENSP00000297494,45,7,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04915,Estrogen signaling pathway,25.0,3.64e-05,3.64e-05,5.37e-06,PGR,9606.ENSP00000325120,47,6,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04915,Estrogen signaling pathway,25.0,3.64e-05,3.64e-05,5.37e-06,ATF4,9606.ENSP00000336790,58,3,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04218,Cellular senescence,27.0,6.87e-05,6.87e-05,1.14e-05,IL6,9606.ENSP00000385675,1,38,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05166,Human T-cell leukemia virus 1 infection,26.0,6.87e-05,6.87e-05,1.1e-05,IL6,9606.ENSP00000385675,1,38,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05166,Human T-cell leukemia virus 1 infection,26.0,6.87e-05,6.87e-05,1.1e-05,TNF,9606.ENSP00000398698,2,36,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04218,Cellular senescence,27.0,6.87e-05,6.87e-05,1.14e-05,TP53,9606.ENSP00000269305,3,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05166,Human T-cell leukemia virus 1 infection,26.0,6.87e-05,6.87e-05,1.1e-05,TP53,9606.ENSP00000269305,3,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04218,Cellular senescence,27.0,6.87e-05,6.87e-05,1.14e-05,AKT1,9606.ENSP00000451828,4,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05166,Human T-cell leukemia virus 1 infection,26.0,6.87e-05,6.87e-05,1.1e-05,AKT1,9606.ENSP00000451828,4,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04218,Cellular senescence,27.0,6.87e-05,6.87e-05,1.14e-05,SIRT1,9606.ENSP00000212015,10,19,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04218,Cellular senescence,27.0,6.87e-05,6.87e-05,1.14e-05,RELA,9606.ENSP00000384273,12,17,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05166,Human T-cell leukemia virus 1 infection,26.0,6.87e-05,6.87e-05,1.1e-05,RELA,9606.ENSP00000384273,12,17,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04218,Cellular senescence,27.0,6.87e-05,6.87e-05,1.14e-05,IL1A,9606.ENSP00000263339,15,16,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04218,Cellular senescence,27.0,6.87e-05,6.87e-05,1.14e-05,SQSTM1,9606.ENSP00000374455,38,7,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05166,Human T-cell leukemia virus 1 infection,26.0,6.87e-05,6.87e-05,1.1e-05,SLC2A1,9606.ENSP00000416293,53,4,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05166,Human T-cell leukemia virus 1 infection,26.0,6.87e-05,6.87e-05,1.1e-05,ATF4,9606.ENSP00000336790,58,3,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05166,Human T-cell leukemia virus 1 infection,26.0,6.87e-05,6.87e-05,1.1e-05,FDPS,9606.ENSP00000349078,66,2,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04922,Glucagon signaling pathway,28.0,7.43e-05,7.43e-05,1.28e-05,AKT1,9606.ENSP00000451828,4,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04922,Glucagon signaling pathway,28.0,7.43e-05,7.43e-05,1.28e-05,SIRT1,9606.ENSP00000212015,10,19,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04922,Glucagon signaling pathway,28.0,7.43e-05,7.43e-05,1.28e-05,PPARA,9606.ENSP00000385523,16,16,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04922,Glucagon signaling pathway,28.0,7.43e-05,7.43e-05,1.28e-05,ACACA,9606.ENSP00000483300,40,7,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04922,Glucagon signaling pathway,28.0,7.43e-05,7.43e-05,1.28e-05,SLC2A1,9606.ENSP00000416293,53,4,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04922,Glucagon signaling pathway,28.0,7.43e-05,7.43e-05,1.28e-05,ATF4,9606.ENSP00000336790,58,3,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05230,Central carbon metabolism in cancer,29.0,0.00014,0.00014,2.8e-05,TP53,9606.ENSP00000269305,3,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05230,Central carbon metabolism in cancer,29.0,0.00014,0.00014,2.8e-05,AKT1,9606.ENSP00000451828,4,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05230,Central carbon metabolism in cancer,29.0,0.00014,0.00014,2.8e-05,G6PD,9606.ENSP00000377192,51,4,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05230,Central carbon metabolism in cancer,29.0,0.00014,0.00014,2.8e-05,SLC2A1,9606.ENSP00000416293,53,4,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05230,Central carbon metabolism in cancer,29.0,0.00014,0.00014,2.8e-05,SIRT3,9606.ENSP00000372191,78,1,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04371,Apelin signaling pathway,30.0,0.00027,0.00027,5.94e-05,AKT1,9606.ENSP00000451828,4,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04371,Apelin signaling pathway,30.0,0.00027,0.00027,5.94e-05,BECN1,9606.ENSP00000355231,39,7,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04371,Apelin signaling pathway,30.0,0.00027,0.00027,5.94e-05,CCN2,9606.ENSP00000356954,44,7,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04371,Apelin signaling pathway,30.0,0.00027,0.00027,5.94e-05,NOS3,9606.ENSP00000297494,45,7,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04371,Apelin signaling pathway,30.0,0.00027,0.00027,5.94e-05,AGTR1,9606.ENSP00000398832,65,2,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04371,Apelin signaling pathway,30.0,0.00027,0.00027,5.94e-05,RYR1,9606.ENSP00000352608,91,0,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04976,Bile secretion,31.0,0.0004,0.0004,8.96e-05,RXRA,9606.ENSP00000419692,30,10,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04976,Bile secretion,31.0,0.0004,0.0004,8.96e-05,HMGCR,9606.ENSP00000287936,41,7,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04976,Bile secretion,31.0,0.0004,0.0004,8.96e-05,SLC2A1,9606.ENSP00000416293,53,4,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04976,Bile secretion,31.0,0.0004,0.0004,8.96e-05,CYP3A4,9606.ENSP00000498939,61,2,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04976,Bile secretion,31.0,0.0004,0.0004,8.96e-05,LDLR,9606.ENSP00000454071,87,0,significant nonredundant STRING representative terms
KEGG,KEGG,hsa00061,Fatty acid biosynthesis,32.0,0.00052,0.00052,0.00012,FASN,9606.ENSP00000304592,32,10,significant nonredundant STRING representative terms
KEGG,KEGG,hsa00061,Fatty acid biosynthesis,32.0,0.00052,0.00052,0.00012,ACACA,9606.ENSP00000483300,40,7,significant nonredundant STRING representative terms
KEGG,KEGG,hsa00061,Fatty acid biosynthesis,32.0,0.00052,0.00052,0.00012,ACSL4,9606.ENSP00000339787,72,1,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05206,MicroRNAs in cancer,33.0,0.00065,0.00065,0.00015,TP53,9606.ENSP00000269305,3,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05206,MicroRNAs in cancer,33.0,0.00065,0.00065,0.00015,STAT3,9606.ENSP00000264657,5,29,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05206,MicroRNAs in cancer,33.0,0.00065,0.00065,0.00015,MMP9,9606.ENSP00000361405,8,21,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05206,MicroRNAs in cancer,33.0,0.00065,0.00065,0.00015,SIRT1,9606.ENSP00000212015,10,19,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05206,MicroRNAs in cancer,33.0,0.00065,0.00065,0.00015,TNC,9606.ENSP00000265131,94,0,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05206,MicroRNAs in cancer,33.0,0.00065,0.00065,0.00015,TPM1,9606.ENSP00000351022,95,0,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04068,FoxO signaling pathway,34.0,0.0018,0.0018,0.00044,IL6,9606.ENSP00000385675,1,38,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04068,FoxO signaling pathway,34.0,0.0018,0.0018,0.00044,AKT1,9606.ENSP00000451828,4,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04068,FoxO signaling pathway,34.0,0.0018,0.0018,0.00044,STAT3,9606.ENSP00000264657,5,29,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04068,FoxO signaling pathway,34.0,0.0018,0.0018,0.00044,SIRT1,9606.ENSP00000212015,10,19,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04068,FoxO signaling pathway,34.0,0.0018,0.0018,0.00044,CAT,9606.ENSP00000241052,81,0,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05410,Hypertrophic cardiomyopathy,35.0,0.0039,0.0039,0.001,IL6,9606.ENSP00000385675,1,38,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05410,Hypertrophic cardiomyopathy,35.0,0.0039,0.0039,0.001,TNF,9606.ENSP00000398698,2,36,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05410,Hypertrophic cardiomyopathy,35.0,0.0039,0.0039,0.001,ACE,9606.ENSP00000290866,48,6,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05410,Hypertrophic cardiomyopathy,35.0,0.0039,0.0039,0.001,TPM1,9606.ENSP00000351022,95,0,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05165,Human papillomavirus infection,36.0,0.0042,0.0042,0.0011,TNF,9606.ENSP00000398698,2,36,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05165,Human papillomavirus infection,36.0,0.0042,0.0042,0.0011,TP53,9606.ENSP00000269305,3,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05165,Human papillomavirus infection,36.0,0.0042,0.0042,0.0011,AKT1,9606.ENSP00000451828,4,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05165,Human papillomavirus infection,36.0,0.0042,0.0042,0.0011,RELA,9606.ENSP00000384273,12,17,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05165,Human papillomavirus infection,36.0,0.0042,0.0042,0.0011,FAS,9606.ENSP00000498466,54,4,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05165,Human papillomavirus infection,36.0,0.0042,0.0042,0.0011,TNC,9606.ENSP00000265131,94,0,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05165,Human papillomavirus infection,36.0,0.0042,0.0042,0.0011,WNT4,9606.ENSP00000290167,96,0,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04216,Ferroptosis,37.0,0.0044,0.0044,0.0013,TP53,9606.ENSP00000269305,3,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04216,Ferroptosis,37.0,0.0044,0.0044,0.0013,ATG5,9606.ENSP00000358072,49,5,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04216,Ferroptosis,37.0,0.0044,0.0044,0.0013,ACSL4,9606.ENSP00000339787,72,1,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04979,Cholesterol metabolism,38.0,0.0066,0.0066,0.0019,CD36,9606.ENSP00000415743,23,13,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04979,Cholesterol metabolism,38.0,0.0066,0.0066,0.0019,ANGPTL4,9606.ENSP00000301455,67,2,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04979,Cholesterol metabolism,38.0,0.0066,0.0066,0.0019,LDLR,9606.ENSP00000454071,87,0,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04913,Ovarian steroidogenesis,39.0,0.0072,0.0072,0.0022,CYP17A1,9606.ENSP00000358903,59,3,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04913,Ovarian steroidogenesis,39.0,0.0072,0.0072,0.0022,ALOX5,9606.ENSP00000363512,76,1,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04913,Ovarian steroidogenesis,39.0,0.0072,0.0072,0.0022,LDLR,9606.ENSP00000454071,87,0,significant nonredundant STRING representative terms
KEGG,KEGG,hsa00140,Steroid hormone biosynthesis,40.0,0.0112,0.0112,0.0036,CYP17A1,9606.ENSP00000358903,59,3,significant nonredundant STRING representative terms
KEGG,KEGG,hsa00140,Steroid hormone biosynthesis,40.0,0.0112,0.0112,0.0036,CYP3A4,9606.ENSP00000498939,61,2,significant nonredundant STRING representative terms
KEGG,KEGG,hsa00140,Steroid hormone biosynthesis,40.0,0.0112,0.0112,0.0036,CYP11B1,9606.ENSP00000292427,73,1,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04550,Signaling pathways regulating pluripotency of stem cells,41.0,0.0162,0.0162,0.0055,AKT1,9606.ENSP00000451828,4,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04550,Signaling pathways regulating pluripotency of stem cells,41.0,0.0162,0.0162,0.0055,STAT3,9606.ENSP00000264657,5,29,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04550,Signaling pathways regulating pluripotency of stem cells,41.0,0.0162,0.0162,0.0055,INHBA,9606.ENSP00000242208,86,0,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04550,Signaling pathways regulating pluripotency of stem cells,41.0,0.0162,0.0162,0.0055,WNT4,9606.ENSP00000290167,96,0,significant nonredundant STRING representative terms
KEGG,KEGG,hsa00900,Terpenoid backbone biosynthesis,42.0,0.0177,0.0177,0.006,HMGCR,9606.ENSP00000287936,41,7,significant nonredundant STRING representative terms
KEGG,KEGG,hsa00900,Terpenoid backbone biosynthesis,42.0,0.0177,0.0177,0.006,FDPS,9606.ENSP00000349078,66,2,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04261,Adrenergic signaling in cardiomyocytes,43.0,0.0179,0.0179,0.0061,AKT1,9606.ENSP00000451828,4,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04261,Adrenergic signaling in cardiomyocytes,43.0,0.0179,0.0179,0.0061,ATF4,9606.ENSP00000336790,58,3,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04261,Adrenergic signaling in cardiomyocytes,43.0,0.0179,0.0179,0.0061,AGTR1,9606.ENSP00000398832,65,2,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04261,Adrenergic signaling in cardiomyocytes,43.0,0.0179,0.0179,0.0061,TPM1,9606.ENSP00000351022,95,0,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04614,Renin-angiotensin system,44.0,0.0186,0.0186,0.0065,ACE,9606.ENSP00000290866,48,6,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04614,Renin-angiotensin system,44.0,0.0186,0.0186,0.0065,AGTR1,9606.ENSP00000398832,65,2,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05014,Amyotrophic lateral sclerosis,45.0,0.0217,0.0217,0.0078,TNF,9606.ENSP00000398698,2,36,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05014,Amyotrophic lateral sclerosis,45.0,0.0217,0.0217,0.0078,TP53,9606.ENSP00000269305,3,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05014,Amyotrophic lateral sclerosis,45.0,0.0217,0.0217,0.0078,SQSTM1,9606.ENSP00000374455,38,7,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05014,Amyotrophic lateral sclerosis,45.0,0.0217,0.0217,0.0078,BECN1,9606.ENSP00000355231,39,7,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05014,Amyotrophic lateral sclerosis,45.0,0.0217,0.0217,0.0078,ATF4,9606.ENSP00000336790,58,3,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05014,Amyotrophic lateral sclerosis,45.0,0.0217,0.0217,0.0078,CAT,9606.ENSP00000241052,81,0,significant nonredundant STRING representative terms
KEGG,KEGG,hsa00760,Nicotinate and nicotinamide metabolism,46.0,0.0338,0.0338,0.0125,SIRT1,9606.ENSP00000212015,10,19,significant nonredundant STRING representative terms
KEGG,KEGG,hsa00760,Nicotinate and nicotinamide metabolism,46.0,0.0338,0.0338,0.0125,SIRT3,9606.ENSP00000372191,78,1,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05203,Viral carcinogenesis,47.0,0.0351,0.0351,0.0131,TP53,9606.ENSP00000269305,3,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05203,Viral carcinogenesis,47.0,0.0351,0.0351,0.0131,STAT3,9606.ENSP00000264657,5,29,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05203,Viral carcinogenesis,47.0,0.0351,0.0351,0.0131,RELA,9606.ENSP00000384273,12,17,significant nonredundant STRING representative terms
