background,source,term_id,term_name,description,term_size,effective_domain_size,query_size,intersection_size,raw_hypergeom_p,gprofiler_adjusted_p,gprofiler_significant,intersection_genes,parents,query_input_symbols,background_input_symbols
dinp93,REAC,REAC:R-HSA-196849,Metabolism of water-soluble vitamins and cofactors,Metabolism of water-soluble vitamins and cofactors,2,100,41,1,0.654343434343485,0.6841710552821664,True,PTGS2,REAC:R-HSA-196854,41,93
dinp93,REAC,REAC:R-HSA-6806667,Metabolism of fat-soluble vitamins,Metabolism of fat-soluble vitamins,2,100,41,1,0.654343434343485,0.6841710552821664,True,AKR1C3,REAC:R-HSA-196854,41,93
dinp93,REAC,REAC:R-HSA-8953854,Metabolism of RNA,Metabolism of RNA,2,100,41,1,0.654343434343485,0.6841710552821664,True,HSPA1A,REAC:0000000,41,93
dinp93,REAC,REAC:R-HSA-156580,Phase II - Conjugation of compounds,Phase II - Conjugation of compounds,2,100,41,1,0.654343434343485,0.6841710552821664,True,CYP1A2,REAC:R-HSA-211859,41,93
dinp93,REAC,REAC:R-HSA-166658,Complement cascade,Complement cascade,2,100,41,1,0.654343434343485,0.6841710552821664,True,CRP,REAC:R-HSA-168249,41,93
dinp93,REAC,REAC:R-HSA-109582,Hemostasis,Hemostasis,7,100,41,3,0.6068268939512522,0.6841710552821664,True,F3;SELE;TIMP1,REAC:0000000,41,93
dinp93,REAC,REAC:R-HSA-211976,Endogenous sterols,Endogenous sterols,2,100,41,1,0.654343434343485,0.6841710552821664,True,RXRA,REAC:R-HSA-211897,41,93
dinp93,REAC,REAC:R-HSA-3247509,Chromatin modifying enzymes,Chromatin modifying enzymes,2,100,41,1,0.654343434343485,0.6841710552821664,True,RELA,REAC:R-HSA-4839726,41,93
dinp93,REAC,REAC:R-HSA-4839726,Chromatin organization,Chromatin organization,2,100,41,1,0.654343434343485,0.6841710552821664,True,RELA,REAC:0000000,41,93
dinp93,REAC,REAC:R-HSA-9772572,Early SARS-CoV-2 Infection Events,Early SARS-CoV-2 Infection Events,2,100,41,1,0.654343434343485,0.6841710552821664,True,BECN1,REAC:R-HSA-9694516,41,93
dinp93,REAC,REAC:R-HSA-168255,Influenza Infection,Influenza Infection,2,100,41,1,0.654343434343485,0.6841710552821664,True,HSPA1A,REAC:R-HSA-9824446,41,93
dinp93,REAC,REAC:R-HSA-196807,Nicotinate metabolism,Nicotinate metabolism,2,100,41,1,0.654343434343485,0.6841710552821664,True,PTGS2,REAC:R-HSA-196849,41,93
dinp93,REAC,REAC:R-HSA-391903,Eicosanoid ligand-binding receptors,Eicosanoid ligand-binding receptors,5,100,41,2,0.6856510614242078,0.7048569735089706,True,PTGER2;PTGER4,REAC:R-HSA-373076,41,93
dinp93,REAC,REAC:R-HSA-391908,Prostanoid ligand receptors,Prostanoid ligand receptors,5,100,41,2,0.6856510614242078,0.7048569735089706,True,PTGER2;PTGER4,REAC:R-HSA-391903,41,93
dinp93,REAC,REAC:R-HSA-9748784,Drug ADME,Drug ADME,5,100,41,2,0.6856510614242078,0.7048569735089706,True,CYP2C9;CYP3A4,REAC:0000000,41,93
dinp93,REAC,REAC:R-HSA-8957275,Post-translational protein phosphorylation,Post-translational protein phosphorylation,5,100,41,2,0.6856510614242078,0.7048569735089706,True,IGFBP1;TIMP1,REAC:R-HSA-597592,41,93
dinp93,REAC,REAC:R-HSA-9678108,SARS-CoV-1 Infection,SARS-CoV-1 Infection,5,100,41,2,0.6856510614242078,0.7048569735089706,True,BECN1;RELA,REAC:R-HSA-9679506,41,93
dinp93,REAC,REAC:R-HSA-418594,G alpha (i) signalling events,G alpha (i) signalling events,5,100,41,2,0.6856510614242078,0.7048569735089706,True,CCL20;CXCR4,REAC:R-HSA-388396,41,93
dinp93,REAC,REAC:R-HSA-8957322,Metabolism of steroids,Metabolism of steroids,8,100,41,3,0.7143729979591621,0.7323320956732268,True,AKR1C3;PPARA;RXRA,REAC:R-HSA-556833,41,93
dinp93,REAC,REAC:R-HSA-372790,Signaling by GPCR,Signaling by GPCR,11,100,41,4,0.7401823011938735,0.7545747348282092,True,CCL20;CXCR4;PTGER2;PTGER4,REAC:R-HSA-162582,41,93
dinp93,REAC,REAC:R-HSA-388396,GPCR downstream signalling,GPCR downstream signalling,11,100,41,4,0.7401823011938735,0.7545747348282092,True,CCL20;CXCR4;PTGER2;PTGER4,REAC:R-HSA-372790,41,93
dinp93,REAC,REAC:R-HSA-3371571,HSF1-dependent transactivation,HSF1-dependent transactivation,3,100,41,1,0.7989548546691605,0.8077587649134285,True,HSPA1A,REAC:R-HSA-3371556,41,93
dinp93,REAC,REAC:R-HSA-3371568,Attenuation phase,Attenuation phase,3,100,41,1,0.7989548546691605,0.8077587649134285,True,HSPA1A,REAC:R-HSA-3371571,41,93
dinp93,REAC,REAC:R-HSA-9705683,SARS-CoV-2-host interactions,SARS-CoV-2-host interactions,3,100,41,1,0.7989548546691605,0.8077587649134285,True,BECN1,REAC:R-HSA-9694516,41,93
dinp93,REAC,REAC:R-HSA-9694516,SARS-CoV-2 Infection,SARS-CoV-2 Infection,4,100,41,1,0.8839326996028094,0.8863478162683841,True,BECN1,REAC:R-HSA-9679506,41,93
dinp93,REAC,REAC:R-HSA-76005,Response to elevated platelet cytosolic Ca2+,Response to elevated platelet cytosolic Ca2+,4,100,41,1,0.8839326996028094,0.8863478162683841,True,TIMP1,REAC:R-HSA-76002,41,93
dinp93,REAC,REAC:R-HSA-114608,Platelet degranulation ,Platelet degranulation ,4,100,41,1,0.8839326996028094,0.8863478162683841,True,TIMP1,REAC:R-HSA-76005,41,93
dinp93,REAC,REAC:R-HSA-76002,"Platelet activation, signaling and aggregation","Platelet activation, signaling and aggregation",5,100,41,1,0.9335031091473844,0.9335031091474391,True,TIMP1,REAC:R-HSA-109582,41,93
