time_ps,core_internal_rmsd_A,pair_retention_4p5A,residue_contact_fraction_4p5A,core_pocket_nearest_distance_A
2.807000008368805720e+04,5.672299362877995105e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.509734791399943710e+00
2.808000008371787044e+04,3.992197857254689564e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.564556437874791595e+00
2.809000008374768731e+04,3.760539413490890381e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.917456658091573729e+00
2.810000008377750055e+04,5.607084951366263920e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.470719935933535005e+00
2.811000008380731379e+04,3.993962878322274840e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.476226887926097575e+00
2.812000008383712702e+04,3.408000174925324144e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.437897477973664184e+00
2.813000008386694390e+04,4.977830693608575191e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.377792917150971519e+00
2.814000008389675713e+04,4.812506283528642653e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.905542999011546890e+00
2.815000008392657037e+04,3.621505682990124042e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.685647574311175845e+00
2.816000008395638361e+04,3.228681265478538370e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.745066864515914418e+00
2.817000008398619684e+04,4.783628248191604260e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.688666999625580090e+00
2.818000008401601372e+04,5.211359794532444828e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.555017965475544273e+00
2.819000008404582695e+04,4.837677015349112208e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.875936743297973219e+00
2.820000008407564019e+04,4.659043441313748257e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.622798591229888121e+00
2.821000008410545342e+04,6.369488922586405422e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.902755383483999196e+00
2.822000008413527030e+04,2.342517832797921112e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.695861476408476509e+00
2.823000008416508354e+04,4.632406103401107145e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.703784982970510509e+00
2.824000008419489677e+04,4.259580221688787083e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.486740693023347770e+00
2.825000008422471001e+04,5.873865190439456901e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.427274161537120722e+00
2.826000008425452688e+04,4.278883688912998168e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.632100627132122117e+00
2.827000008428434012e+04,2.324832250377879828e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.591714008122137702e+00
2.828000008431415336e+04,5.273694778668173988e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.389076619970864623e+00
2.829000008434396659e+04,5.765827069785540299e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.301752501119374017e+00
2.830000008437377983e+04,7.425767169563088355e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.520610491291989774e+00
2.831000008440359670e+04,5.465104669138073218e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.468393342462899653e+00
2.832000008443340994e+04,4.294892385818802755e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.683392490491153470e+00
2.833000008446322317e+04,5.727552431167273056e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.463936352828632437e+00
2.834000008449303641e+04,3.371323777065260430e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.509023763895779524e+00
2.835000008452285329e+04,7.049465131304001597e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.447197122489907173e+00
2.836000008455266652e+04,4.953112824546969384e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.442807987799141323e+00
2.837000008458247976e+04,4.641703216143870658e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.024240237230062966e+00
2.838000008461229299e+04,6.569734625776256498e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.442113842269249879e+00
2.839000008464210623e+04,5.162619038294040397e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.708193315477751550e+00
2.840000008467192310e+04,2.682401836405859386e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.443928398824261272e+00
2.841000008470173634e+04,3.518764858393439582e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.405502420766805649e+00
2.842000008473154958e+04,4.054843832510086898e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.772377184684386986e+00
2.843000008476136281e+04,6.191002809038584354e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.282077021224083069e+00
2.844000008479117969e+04,2.850004181822228880e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.972473796312417260e+00
2.845000008482099292e+04,5.804242169105031796e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.321275986295911586e+00
2.846000008485080616e+04,4.247314659132891274e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.586393511330652206e+00
2.847000008488061940e+04,4.885288366157321954e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.645043430557174613e+00
2.848000008491043263e+04,5.250545877793026672e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.618125287914312427e+00
2.849000008494024951e+04,3.289201579232862993e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.669818417966097535e+00
2.850000008497006274e+04,3.010635272894269729e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.835511736306862929e+00
2.851000008499987598e+04,4.699658409830138883e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.148574798442518308e+00
2.852000008502968922e+04,3.555964398016902422e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.618288709599264852e+00
2.853000008505950609e+04,5.249807636264811062e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.559597569779058723e+00
2.854000008508931933e+04,6.228486331154835937e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.803159873096941368e+00
2.855000008511913256e+04,5.278944530187557743e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.840413981606092264e+00
2.856000008514894580e+04,3.737229989296779464e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.438421087417275590e+00
2.857000008517875904e+04,4.233908067978625622e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.830024718790220994e+00
2.858000008520857591e+04,7.012951785301424490e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.696000767288650124e+00
2.859000008523838915e+04,5.896233343444817754e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.411630786847573482e+00
2.860000008526820238e+04,3.770258812266056442e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.570121834415438400e+00
2.861000008529801562e+04,5.786614245144216379e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.665312521373886856e+00
2.862000008532783249e+04,4.093342243655206936e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.685899058720703891e+00
2.863000008535764573e+04,4.224614889512941229e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.660178210219039219e+00
2.864000008538745897e+04,3.095555692774097298e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.681678928894075220e+00
2.865000008541727220e+04,4.914580221367068069e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.760445668930057384e+00
2.866000008544708908e+04,5.084199466432463843e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.593551751095108493e+00
2.867000008547690231e+04,3.138717401248333067e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.441899516302211026e+00
2.868000008550671555e+04,3.834257455104388146e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.662806325055683043e+00
2.869000008553652879e+04,3.842694371143594301e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.572684428056122297e+00
2.870000008556634202e+04,4.078439583023904524e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.583652049031265552e+00
2.871000008559615890e+04,4.060304519416236407e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.680433631952189089e+00
2.872000008562597213e+04,3.796274668505806443e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.779121460094947427e+00
2.873000008565578537e+04,5.827427406261895954e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.696418469424023190e+00
2.874000008568559861e+04,6.036770548737928344e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.663738925050013417e+00
2.875000008571541548e+04,4.008433828953268663e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.595064665324253728e+00
2.876000008574522872e+04,4.932179690764022101e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.451910743917509627e+00
2.877000008577504195e+04,4.159397153225324190e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.567527832301911950e+00
2.878000008580485519e+04,6.511573880699708661e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.644259694107525149e+00
2.879000008583466843e+04,6.402751992452453134e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.300524847208698098e+00
2.880000008586448530e+04,4.262063886445646016e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.696746681036648940e+00
2.881000008589429854e+04,3.788845731506453735e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.472078699250570111e+00
2.882000008592411177e+04,2.932800470596524239e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.589308208379801357e+00
2.883000008595392501e+04,4.769464870562027670e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.786962910122090520e+00
2.884000008598374188e+04,6.628751854571514335e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.753021396656514685e+00
2.885000008601355512e+04,4.153212753026665205e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.608517685347775839e+00
2.886000008604336836e+04,5.851391472921711051e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.641211640458174248e+00
2.887000008607318159e+04,5.542869719213106006e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.536009448283311318e+00
2.888000008610299483e+04,4.561005696163356743e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.906115092834677061e+00
2.889000008613281170e+04,5.584182457714755715e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.450828434919092302e+00
2.890000008616262494e+04,4.958507418555910262e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.501471919142644662e+00
2.891000008619243818e+04,4.071585005629089343e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.301910646151639206e+00
2.892000008622225141e+04,5.895179742183946636e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.455654865984089330e+00
2.893000008625206829e+04,4.863454414844827628e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.506599334634288301e+00
2.894000008628188152e+04,4.151093268738165198e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.802099769170019794e+00
2.895000008631169476e+04,3.381158845913816158e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.852179387367497210e+00
2.896000008634150799e+04,3.488627675736797468e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.812475737642913476e+00
2.897000008637132487e+04,2.911714557747238988e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.493226785793996036e+00
2.898000008640113811e+04,5.004169279386914276e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.792938080667331402e+00
2.899000008643095134e+04,3.502264180365410179e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.594940385647839687e+00
2.900000008646076458e+04,4.940218295389428582e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.554947184384359637e+00
2.901000008649057781e+04,5.902880174748541958e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.638759125384900983e+00
2.902000008652039469e+04,4.146643105960189091e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.758302530903857797e+00
2.903000008655020793e+04,5.566984629606867852e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.897287244729030320e+00
2.904000008658002116e+04,6.093872884424960529e-02,1.250000000000000000e-01,1.666666666666666574e-01,3.943623488977088698e+00
2.905000008660983440e+04,7.359894730214382175e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.456952574565733016e+00
2.906000008663965127e+04,5.656877025072768600e-02,8.333333333333332871e-02,3.333333333333333148e-01,4.055794124075199569e+00
2.907000008666946451e+04,5.847820304313579298e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.360320380826789854e+00
2.908000008669927774e+04,6.254203016146250849e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.754293062225167787e+00
2.909000008672909098e+04,3.310528150354187515e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.344527144128869978e+00
2.910000008675890422e+04,5.824863674625382209e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.443791402587272454e+00
2.911000008678872109e+04,4.306712468781732223e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.601446980908435958e+00
2.912000008681853433e+04,3.185607476772268215e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.847917693313587684e+00
2.913000008684834756e+04,5.272677262176109214e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.636553174743628158e+00
2.914000008687816080e+04,4.964339729152906361e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.830854434664175301e+00
2.915000008690797767e+04,4.280938520836289479e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.459980979682918623e+00
2.916000008693779091e+04,5.591097501518524360e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.591962374549938719e+00
2.917000008696760415e+04,3.958955684013627796e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.316167796581575455e+00
2.918000008699741738e+04,4.870921444085113405e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.923089546433168540e+00
2.919000008702723062e+04,7.540372338102960259e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.658925239752756742e+00
2.920000008705704749e+04,4.755381332730528043e-02,4.166666666666666435e-02,3.333333333333333148e-01,4.034483092124717452e+00
2.921000008708686073e+04,6.402453908987333631e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.446341296903997264e+00
2.922000008711667397e+04,3.402095197791172448e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.611239929337027643e+00
2.923000008714648720e+04,5.925721778401708134e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.623745327342243971e+00
2.924000008717630408e+04,5.149574498658004984e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.609806516264110421e+00
2.925000008720611731e+04,4.378060644582589672e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.321345455872444230e+00
2.926000008723593055e+04,4.860679050271027313e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.637069030578805595e+00
2.927000008726574379e+04,3.176166182340723482e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.315685883317090354e+00
2.928000008729556066e+04,2.797236528408717296e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.609824804511148955e+00
2.929000008732537390e+04,3.862293779006608502e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.381422947464153506e+00
2.930000008735518713e+04,3.745571782958601048e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.855049530391436718e+00
2.931000008738500037e+04,6.184256750701966343e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.231422111031867939e+00
2.932000008741481361e+04,5.765715427795553571e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.212681791951329302e+00
2.933000008744463048e+04,5.183023269354678636e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.439973579681526505e+00
2.934000008747444372e+04,5.659380335537905066e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.753648875191611722e+00
