#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)","Time Remaining"
17020000,34040.000006017355,-768416.2251096638,208499.94805668667,-559916.2770529771,310.35042392856263,709.6383477858644,1.0273634718031974,64,1:0:44:19
17025000,34050.00000601939,-769299.9570724131,208271.0885990961,-561028.868473317,310.0097685454545,709.0840556197893,1.0281665635094897,64,1:0:44:06
17030000,34060.00000602143,-770219.6514189993,208463.99916888506,-561755.6522501142,310.2969143105845,709.8121718241536,1.0271118834611708,64,1:0:43:53
17035000,34070.00000602347,-767789.7283125124,209532.8419302857,-558256.8863822267,311.8878777962131,709.3565765252409,1.0277715620502585,64,1:0:43:42
17040000,34080.000006025504,-768072.1610934576,206602.3255953234,-561469.8354981341,307.52582881077234,709.674888648399,1.0273105732886851,64,1:0:43:30
17045000,34090.00000602754,-769485.1708714971,208726.87953075644,-560758.2913407406,310.68820952437073,708.3212104880508,1.0292738744949237,64,1:0:43:18
17050000,34100.00000602958,-770735.6594671016,208669.20943219351,-562066.450034908,310.60236806635686,708.8829099962761,1.0284583059137373,64,1:0:43:06
17055000,34110.000006031616,-768954.3212763462,208758.1658832848,-560196.1553930615,310.73477899770086,708.4452376959512,1.0290936799533759,64,1:0:42:53
17060000,34120.00000603365,-769279.7819834002,206795.41378978957,-562484.3681936107,307.8132389687446,709.0942993620423,1.0281517103746114,64,1:0:42:41
17065000,34130.00000603569,-768087.3903808934,208391.44117150965,-559695.9492093837,310.18891234005764,708.7636293710534,1.0286313892163526,64,1:0:42:29
17070000,34140.00000603773,-768498.5660969303,208092.37585839166,-560406.1902385387,309.74375612983516,708.201056578643,1.029448501853529,64,1:0:42:16
17075000,34150.000006039765,-770642.7639334137,209108.52349903266,-561534.240434381,311.25628337018344,708.3215147292989,1.0292734323968629,64,1:0:42:05
17080000,34160.0000060418,-769608.780841487,208552.6267247494,-561056.1541167377,310.4288356841417,709.0800577339285,1.0281723604466928,64,1:0:41:52
17085000,34170.00000604384,-770235.4041352058,207401.55330876354,-562833.8508264422,308.71547255885696,708.9725416806625,1.0283282833178526,64,1:0:41:41
17090000,34180.00000604588,-768949.0385323884,205940.1331303431,-563008.9054020452,306.54016088066305,709.9401573831951,1.0269267192790408,64,1:0:41:30
17095000,34190.000006047914,-769634.3829268529,209496.41435270448,-560137.9685741484,311.8336556525129,708.4890632199538,1.0290300225560878,64,1:0:41:18
17100000,34200.00000604995,-770290.3746778695,208441.409908068,-561848.9647698015,310.2632903853214,707.9463461746793,1.0298188847860548,64,1:0:41:05
17105000,34210.00000605199,-769842.8060626951,208028.9424765298,-561813.8635861652,309.6493360729692,707.2068885600719,1.0308956664582074,64,1:0:40:53
17110000,34220.000006054026,-769190.9804547597,208734.27962153265,-560456.700833227,310.6992244974243,707.5391170616472,1.030411604285122,64,1:0:40:41
17115000,34230.00000605606,-769350.2531033726,209005.2283575005,-560345.0247458721,311.10252941838127,706.8372783900921,1.031434729031957,64,1:0:40:29
17120000,34240.0000060581,-770366.1338675013,209251.33011161524,-561114.803755886,311.4688498152492,706.8372783900921,1.031434729031957,64,1:0:40:18
17125000,34250.00000606014,-770157.7683693757,207724.48926846212,-562433.2791009136,309.19616002630414,706.8372783900921,1.031434729031957,64,1:0:40:07
17130000,34260.000006062175,-769755.9152168953,208868.28213415603,-560887.6330827393,310.89868611354353,706.8372783900921,1.031434729031957,64,1:0:39:57
17135000,34270.00000606421,-770951.940651461,208537.56607582374,-562414.3745756373,310.40641803453417,706.8372783900921,1.031434729031957,64,1:0:39:46
17140000,34280.00000606625,-770119.8134242888,208395.5289378861,-561724.2844864026,310.1949969460236,706.8372783900921,1.031434729031957,64,1:0:39:34
17145000,34290.00000606829,-769537.0612782445,207792.910072639,-561744.1512056055,309.2980038194549,706.8372783900921,1.031434729031957,64,1:0:39:23
17150000,34300.000006070324,-768308.0723758014,207891.76678687363,-560416.3055889278,309.4451512094511,706.8372783900921,1.031434729031957,64,1:0:39:12
17155000,34310.00000607236,-769606.8562898547,207971.95979027418,-561634.8964995806,309.56451782240924,706.8281289357099,1.0314480803186634,64,1:0:39:00
17160000,34320.0000060744,-769845.6682701651,208731.72471144304,-561113.943558722,310.6954215351848,705.845745752271,1.0328836308688978,64,1:0:38:47
17165000,34330.000006076436,-769619.7634897633,207821.85474166248,-561797.9087481007,309.3410877165284,707.5428266960037,1.0304062018555524,64,1:0:38:35
17170000,34340.00000607847,-772325.905108653,209160.11669362694,-563165.788415026,311.3330794076089,707.0813424583946,1.0310787075376253,64,1:0:38:23
17175000,34350.00000608051,-770179.8827198185,208339.14156748497,-561840.7411523336,310.11106481811987,707.5839756914135,1.0303462793848253,64,1:0:38:12
17180000,34360.00000608255,-768826.1973053114,208662.0387722938,-560164.1585330176,310.59169459923874,708.0135553849447,1.029721127739687,64,1:0:37:59
17185000,34370.000006084585,-769780.074900635,208731.63905975735,-561048.4358408777,310.69529404336896,707.5778003279487,1.0303552717002524,64,1:0:37:46
17190000,34380.00000608662,-768748.8305270835,207483.98679326876,-561264.8437338148,308.83817410914776,707.778631405366,1.0300629100066994,64,1:0:37:34
17195000,34390.00000608866,-769602.3936293107,209444.55994552985,-560157.8336837809,311.75647080235245,708.077392308573,1.0296282929313678,64,1:0:37:22
17200000,34400.0000060907,-769887.3766927631,209447.83167530748,-560439.5450174556,311.76134074468547,708.47879189005,1.0290449411492248,63.9,1:0:37:10
17205000,34410.000006092734,-769874.5540919937,208391.71421294194,-561482.8398790518,310.1893187599395,707.97843425739,1.0297722097576174,63.9,1:0:36:58
17210000,34420.00000609477,-767520.9526814418,208493.95282835793,-559026.9998530839,310.3415000814792,707.8711273325356,1.0299283140043691,63.9,1:0:36:46
17215000,34430.00000609681,-769046.9073091573,208333.33301236818,-560713.5742967891,310.10241883254673,708.6346105211762,1.0288186688620455,63.9,1:0:36:33
17220000,34440.000006098846,-769514.1796080046,209978.95356136246,-559535.2260466422,312.5519112173941,708.7327400009987,1.0286762210321245,63.9,1:0:36:21
17225000,34450.00000610088,-769985.6926554851,210530.7170081521,-559454.9756473331,313.3732064801291,707.8320564784729,1.0299851639004474,63.9,1:0:36:08
17230000,34460.00000610292,-769479.533750067,208619.92574970037,-560859.6080003666,310.52900971832344,708.2787184157803,1.0293356241687797,63.9,1:0:35:55
17235000,34470.00000610496,-770329.8418967207,208686.7219235077,-561643.119973213,310.62843526279534,708.0899955085947,1.0296099667137881,63.9,1:0:35:42
17240000,34480.000006106995,-770079.7262281147,208525.54170308553,-561554.1845250292,310.3885198565655,707.922733473369,1.0298532343055438,63.9,1:0:35:29
17245000,34490.00000610903,-770280.3416828658,208719.3552821575,-561560.9864007082,310.6770097434395,708.9763204203347,1.0283228024791162,63.9,1:0:35:16
17250000,34500.00000611107,-769723.4692495866,208832.94222975685,-560890.5270198297,310.84608296225207,709.3283766527603,1.0278124218663083,63.9,1:0:35:08
17255000,34510.00000611311,-769202.541311028,208454.1854478362,-560748.3558631918,310.282306669114,709.2193844082085,1.0279703752236196,63.9,1:0:34:54
17260000,34520.000006115144,-767130.3336807527,210434.5979701876,-556695.735710565,313.2301340982992,708.6983854754476,1.0287260866509034,63.9,1:0:34:42
17265000,34530.00000611718,-770048.1845102445,208925.30384448223,-561122.8806657623,310.98356245110523,708.5253335725841,1.028977345142851,63.9,1:0:34:29
17270000,34540.00000611922,-768541.4684783728,208650.05503358203,-559891.4134447908,310.5738569046776,708.1154471399616,1.0295729596785224,63.9,1:0:34:17
17275000,34550.000006121256,-767980.6256468166,207395.2668702614,-560585.3587765552,308.70611524787284,707.9539528904304,1.029807819745031,63.9,1:0:34:04
17280000,34560.00000612329,-767970.5455788267,210064.48832433962,-557906.0572544871,312.67922899467897,707.8798916885239,1.0299155623236216,63.9,1:0:33:52
17285000,34570.00000612533,-769388.0400482775,209436.17208805922,-559951.8679602182,311.743985546859,707.8833224897173,1.0299105707728562,63.9,1:0:33:40
17290000,34580.00000612737,-768833.4768206677,209256.42071945785,-559577.05610121,311.47642714232643,708.7777737669852,1.0286108618096312,63.9,1:0:33:27
17295000,34590.000006129405,-768650.8132448271,207644.3541074698,-561006.4591373573,309.0768795112855,708.4959061024786,1.0290200838514345,63.9,1:0:33:14
17300000,34600.00000613144,-769799.2969708135,208802.0274991886,-560997.2694716249,310.8000666450927,709.2658226608809,1.02790307020694,63.9,1:0:33:01
17305000,34610.00000613348,-769250.8666819627,209002.80597484438,-560248.0607071184,311.0989237221149,709.4214832257277,1.027677528725184,63.9,1:0:32:49
17310000,34620.00000613552,-769208.2499073348,208408.71386545038,-560799.5360418845,310.21462260011697,708.8683325320104,1.0284794555596097,63.9,1:0:32:37
17315000,34630.000006137554,-768654.8513260875,208883.96386927177,-559770.8874568157,310.92202824473577,708.8454610602794,1.0285126402805203,63.9,1:0:32:24
17320000,34640.00000613959,-766454.6219472741,207938.22210714206,-558516.399840132,309.5142995640355,709.3146856580822,1.0278322604156607,63.9,1:0:32:12
17325000,34650.00000614163,-768723.8410493927,208075.06098326744,-560648.7800661253,309.717983083438,708.9904938655526,1.0283022452543957,63.9,1:0:31:59
17330000,34660.000006143666,-767797.3842385449,208709.64443203266,-559087.7398065121,310.66255522447653,709.1791918663199,1.0280286351709504,63.9,1:0:31:46
17335000,34670.0000061457,-768775.5619090479,207506.5095156114,-561269.0523934364,308.8716989924497,709.690715337515,1.0272876634144008,63.9,1:0:31:34
17340000,34680.00000614774,-769213.549374904,208833.3310363939,-560380.2183385101,310.84666169767036,709.9037080155937,1.026979445908115,63.9,1:0:31:21
17345000,34690.00000614978,-768018.0604504929,208640.1028711727,-559377.9575793202,310.5590431944032,709.4076687320949,1.0276975409766762,63.9,1:0:31:08
17350000,34700.000006151815,-768951.5754601299,208565.53814348707,-560386.0373166428,310.4480542226407,709.2267825989693,1.0279596521077998,63.9,1:0:30:57
17355000,34710.00000615385,-769588.399378893,208326.75147100436,-561261.6479078886,310.0926222634281,708.1793029608755,1.0294801241123654,63.9,1:0:30:45
17360000,34720.00000615589,-769150.8890147875,208459.7106370835,-560691.178377704,310.2905308669671,708.507235325846,1.0290036295404574,63.9,1:0:30:36
17365000,34730.00000615793,-767390.7883684565,209201.97460151894,-558188.8137669376,311.39538455243087,709.7847957374061,1.027151498713836,63.9,1:0:30:24
17370000,34740.000006159964,-767012.2047193749,207533.31052212144,-559478.8941972535,308.9115920658515,710.7247464445753,1.0257930659557029,63.9,1:0:30:11
17375000,34750.000006162,-770221.664247198,209883.27003385682,-560338.3942133412,312.40948708922946,710.8137501936294,1.0256646224237669,63.9,1:0:29:58
17380000,34760.00000616404,-768693.2287985072,207980.72617074038,-560712.5026277669,309.57756650620684,710.9005124547703,1.0255394445961319,63.9,1:0:29:46
17385000,34770.000006166076,-770586.4794873889,207543.34687642864,-563043.1326109602,308.9265310950598,710.7679181937025,1.025730759709506,63.9,1:0:29:34
17390000,34780.00000616811,-767293.3684932888,208537.9315303712,-558755.4369629176,310.4069620105629,710.7833369626544,1.0257085088986495,63.9,1:0:29:20
17395000,34790.00000617015,-768057.8511338932,207715.3095407986,-560342.5415930946,309.1824960786702,709.7822225577745,1.0271552224550498,63.9,1:0:29:08
17400000,34800.00000617219,-768690.0940361908,208968.7544948078,-559721.339541383,311.0482383796808,709.8207376953903,1.0270994886300926,63.9,1:0:28:56
17405000,34810.000006174225,-768690.6082711648,208578.78402583173,-560111.8242453331,310.46777060741334,709.0307362655115,1.0282438819873108,63.9,1:0:28:43
17410000,34820.00000617626,-770397.3911579116,208225.20779043535,-562172.1833674763,309.9414753465795,709.3969670412772,1.0277130444279858,63.9,1:0:28:31
17415000,34830.0000061783,-769560.9424796207,209217.91641085228,-560343.0260687685,311.4191138019146,709.3969670412772,1.0277130444279858,63.9,1:0:28:19
17420000,34840.00000618034,-769079.9845060352,208595.91638190244,-560484.0681241328,310.4932719757302,709.3969670412772,1.0277130444279858,63.9,1:0:28:07
17425000,34850.000006182374,-768621.0766647332,208133.64552792656,-560487.4311368067,309.80518568679634,709.3969670412772,1.0277130444279858,63.9,1:0:27:56
17430000,34860.00000618441,-768197.7888134876,207950.00784885144,-560247.7809646362,309.53184254171924,709.3969670412772,1.0277130444279858,63.9,1:0:27:44
17435000,34870.00000618645,-768358.0549150272,209320.35114359215,-559037.7037714351,311.571587042446,709.3969670412772,1.0277130444279858,63.9,1:0:27:34
17440000,34880.000006188486,-768103.7847444392,208343.98841864208,-559759.7963257971,310.11827931541524,709.1867716074204,1.0280176476691945,63.9,1:0:27:23
17445000,34890.00000619052,-770597.1272092327,208898.93937813514,-561698.1878310975,310.9443191640746,708.5362140085106,1.0289615439433466,63.9,1:0:27:11
17450000,34900.00000619256,-769398.8754771692,209081.36145183363,-560317.5140253355,311.2158528907442,707.9068241947729,1.0298763789079939,63.9,1:0:26:59
17455000,34910.0000061946,-770401.3072216297,208858.58133594185,-561542.7258856879,310.88424655676533,708.2850340040844,1.0293264458581888,63.9,1:0:26:46
17460000,34920.000006196635,-768030.4022374526,208107.29255004504,-559923.1096874075,309.7659595002503,708.1391174304318,1.0295385451257655,63.9,1:0:26:34
17465000,34930.00000619867,-767296.5842760447,209203.9775768161,-558092.6066992286,311.3983659643611,708.5202992956915,1.0289846563756793,63.9,1:0:26:23
17470000,34940.00000620071,-770674.4190798099,208061.10988361065,-562613.3091961993,309.6972169886111,707.7823699241201,1.030057469196543,63.9,1:0:26:11
17475000,34950.00000620275,-768919.744753412,208751.72561421883,-560168.0191391931,310.72519271121274,707.6616108539941,1.030233243578322,63.9,1:0:25:59
17480000,34960.000006204784,-768505.0906056231,209364.23405517574,-559140.8565504474,311.6369063882786,708.5371243836335,1.028960221865844,63.9,1:0:25:47
17485000,34970.00000620682,-769578.7815880245,208396.8968177425,-561181.884770282,310.19703302371704,707.9536496210194,1.029808260888616,63.9,1:0:25:34
17490000,34980.00000620886,-769488.1772838407,208286.2409700675,-561201.9363137733,310.03232272255775,707.1222081559588,1.031019119887653,63.9,1:0:25:22
17495000,34990.000006210896,-768669.1733519016,208954.41060472594,-559714.7627471756,311.02688761960064,707.5898335184997,1.0303377495981356,63.9,1:0:25:09
17500000,35000.00000621293,-769196.1536549437,208367.89937164186,-560828.2542833018,310.15387056840683,708.1712547382101,1.0294918239451574,63.9,1:0:24:58
17505000,35010.00000621497,-769731.1386312563,209351.00685001575,-560380.1317812406,311.6172178043386,708.4094031708489,1.0291457361275906,63.9,1:0:24:45
17510000,35020.00000621701,-769531.137800579,209699.6788925316,-559831.4589080473,312.13621321520276,707.7436534632836,1.0301138175360445,63.9,1:0:24:33
17515000,35030.000006219045,-767645.291267823,209998.44418208246,-557646.8470857405,312.5809228428619,707.8582635270177,1.0299470307421843,63.9,1:0:24:22
17520000,35040.00000622108,-769418.8996858946,208006.4317580196,-561412.467927875,309.6158290572712,707.7417348655896,1.0301166100433925,63.9,1:0:24:09
17525000,35050.00000622312,-770812.1093301284,208705.83278357564,-562106.2765465528,310.6568816177178,707.9844449521754,1.0297634671270477,63.9,1:0:23:57
17530000,35060.00000622516,-769929.9827136849,208283.60110415256,-561646.3816095323,310.02839330428475,708.3302343652497,1.0292607619090186,63.9,1:0:23:49
17535000,35070.000006227194,-769790.5255222837,208166.27804356473,-561624.247478719,309.8537589126247,708.982822649593,1.0283133715163346,63.9,1:0:23:37
17540000,35080.00000622923,-768876.4056013632,209007.85290612682,-559868.5526952364,311.1064360369986,710.1514623831707,1.026621158054589,63.9,1:0:23:25
17545000,35090.00000623127,-769097.9039867041,208054.81385077327,-561043.0901359308,309.6878453965394,709.2052780443084,1.0279908219470724,63.9,1:0:23:13
