source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	dorothea_level
Q01094	P25800	E2F1	LMO1	True	False	False	False	False	False	A
Q01094	Q8IWU2	E2F1	LMTK2	True	False	False	False	False	False	C
Q01094	Q9UIQ6	E2F1	LNPEP	True	False	False	False	False	False	B
Q01094	Q8NAA5	E2F1	LRRC75A	True	False	False	False	False	False	C
Q01094	Q9NS15	E2F1	LTBP3	True	False	False	False	False	False	B
Q01094	Q8N2S1	E2F1	LTBP4	True	False	False	False	False	False	B
Q01094	O94772	E2F1	LY6H	True	False	False	False	False	False	C
Q01094	Q5VWZ2	E2F1	LYPLAL1	True	False	False	False	False	False	A
Q01094	O94854	E2F1	MACF1	True	False	False	False	False	False	B
Q01094	Q9UPN3	E2F1	MACF1	True	False	False	False	False	False	B
Q01094	Q16706	E2F1	MAN2A1	True	False	False	False	False	False	B
Q01094	P52564	E2F1	MAP2K6	True	False	False	False	False	False	A
Q01094	Q99558	E2F1	MAP3K14	True	False	False	False	False	False	A
Q01094	Q9NUK0	E2F1	MBNL3	True	False	False	False	False	False	C
Q01094	P49736	E2F1	MCM2	True	False	False	False	False	False	B
Q01094	Q9NXL9	E2F1	MCM9	True	False	False	False	False	False	A
Q01094	Q9BTE3	E2F1	MCMBP	True	False	False	False	False	False	B
Q01094	Q4G0Z9	E2F1	MCMDC2	True	False	False	False	False	False	A
Q01094	O75095	E2F1	MEGF6	True	False	False	False	False	False	C
Q01094	O14770	E2F1	MEIS2	True	False	False	False	False	False	B
Q01094	Q9Y316	E2F1	MEMO1	True	False	False	False	False	False	A
Q01094	Q8N3J2	E2F1	METTL4	True	False	False	False	False	False	C
Q01094	Q6ZN04	E2F1	MEX3B	True	False	False	False	False	False	C
Q01094	P26572	E2F1	MGAT1	True	False	False	False	False	False	B
Q01094	O60291	E2F1	MGRN1	True	False	False	False	False	False	B
Q01094	P10620	E2F1	MGST1	True	False	False	False	False	False	C
Q01094	Q86YT6	E2F1	MIB1	True	False	False	False	False	False	B
Q01094	Q7RTP6	E2F1	MICAL3	True	False	False	False	False	False	B
Q01094	Q99797	E2F1	MIPEP	True	False	False	False	False	False	A
Q01094	P40692	E2F1	MLH1	True	False	False	False	False	False	C
Q01094	Q03111	E2F1	MLLT1	True	False	False	False	False	False	C
Q01094	Q15777	E2F1	MPPED2	True	False	False	False	False	False	A
Q01094	P25325	E2F1	MPST	True	False	False	False	False	False	A
Q01094	O14807	E2F1	MRAS	True	False	False	False	False	False	A
Q01094	P20585	E2F1	MSH3	True	False	False	False	False	False	C
Q01094	P80297	E2F1	MT1X	True	False	False	False	False	False	A
Q01094	P50539	E2F1	MXI1	True	False	False	False	False	False	A
Q01094	Q9HD67	E2F1	MYO10	True	False	False	False	False	False	B
Q01094	O00159	E2F1	MYO1C	True	False	False	False	False	False	B
Q01094	Q9UM54	E2F1	MYO6	True	False	False	False	False	False	C
Q01094	Q9NZM1	E2F1	MYOF	True	False	False	False	False	False	C
Q01094	Q86UW6	E2F1	N4BP2	True	False	False	False	False	False	B
Q01094	Q9BSU3	E2F1	NAA11	True	False	False	False	False	False	C
Q01094	Q13506	E2F1	NAB1	True	False	False	False	False	False	C
Q01094	P42695	E2F1	NCAPD3	True	False	False	False	False	False	C
Q01094	Q86XI2	E2F1	NCAPG2	True	False	False	False	False	False	B
Q01094	Q9BTX1	E2F1	NDC1	True	False	False	False	False	False	A
Q01094	O14777	E2F1	NDC80	True	False	False	False	False	False	B
Q01094	Q92597	E2F1	NDRG1	True	False	False	False	False	False	B
Q01094	Q9ULP0	E2F1	NDRG4	True	False	False	False	False	False	C
Q01094	O14561	E2F1	NDUFAB1	True	False	False	False	False	False	A
Q01094	Q330K2	E2F1	NDUFAF6	True	False	False	False	False	False	A
Q01094	Q96P71	E2F1	NECAB3	True	False	False	False	False	False	C
Q01094	P51955	E2F1	NEK2	True	False	False	False	False	False	B
Q01094	P51957	E2F1	NEK4	True	False	False	False	False	False	A
Q01094	Q16236	E2F1	NFE2L2	True	False	False	False	False	False	B
Q01094	Q12857	E2F1	NFIA	True	False	False	False	False	False	B
Q01094	O00712	E2F1	NFIB	True	False	False	False	False	False	B
Q01094	P08651	E2F1	NFIC	True	False	False	False	False	False	B
Q01094	Q96TA1	E2F1	NIBAN2	True	False	False	False	False	False	B
Q01094	Q6KC79	E2F1	NIPBL	True	False	False	False	False	False	B
Q01094	Q9NYS0	E2F1	NKIRAS1	True	False	False	False	False	False	B
Q01094	P59047	E2F1	NLRP5	True	False	False	False	False	False	A
Q01094	Q96MY1	E2F1	NOL4L	True	False	False	False	False	False	C
Q01094	Q7Z3S9	E2F1	NOTCH2NLA	True	False	False	False	False	False	C
Q01094	O75161	E2F1	NPHP4	True	False	False	False	False	False	C
Q01094	P16083	E2F1	NQO2	True	False	False	False	False	False	B
Q01094	P49116	E2F1	NR2C2	True	False	False	False	False	False	C
Q01094	P04150	E2F1	NR3C1	True	False	False	False	False	False	B
Q01094	P43354	E2F1	NR4A2	True	False	False	False	False	False	B
Q01094	Q9GZP1	E2F1	NRSN2	True	False	False	False	False	False	B
Q01094	Q96CW9	E2F1	NTNG2	True	False	False	False	False	False	A
Q01094	P49790	E2F1	NUP153	True	False	False	False	False	False	B
Q01094	Q04671	E2F1	OCA2	True	False	False	False	False	False	A
Q01094	Q8TAX0	E2F1	OSR1	True	False	False	False	False	False	A
Q01094	Q9ULE6	E2F1	PALD1	True	False	False	False	False	False	A
Q01094	Q8WX93	E2F1	PALLD	True	False	False	False	False	False	C
Q01094	O75781	E2F1	PALM	True	False	False	False	False	False	C
Q01094	O95340	E2F1	PAPSS2	True	False	False	False	False	False	C
Q01094	Q02962	E2F1	PAX2	True	False	False	False	False	False	A
Q01094	P30039	E2F1	PBLD	True	False	False	False	False	False	C
Q01094	Q9H0N5	E2F1	PCBD2	True	False	False	False	False	False	A
Q01094	Q15365	E2F1	PCBP1	True	False	False	False	False	False	B
Q01094	Q86SE9	E2F1	PCGF5	True	False	False	False	False	False	C
Q01094	Q9Y6V0	E2F1	PCLO	True	False	False	False	False	False	C
Q01094	O60658	E2F1	PDE8A	True	False	False	False	False	False	B
Q01094	P04085	E2F1	PDGFA	True	False	False	False	False	False	B
Q01094	O15530	E2F1	PDPK1	True	False	False	False	False	False	C
Q01094	Q9NTI5	E2F1	PDS5B	True	False	False	False	False	False	C
Q01094	O00764	E2F1	PDXK	True	False	False	False	False	False	A
Q01094	Q9GZU2	E2F1	PEG3	True	False	False	False	False	False	A
Q01094	O15534	E2F1	PER1	True	False	False	False	False	False	B
Q01094	Q16875	E2F1	PFKFB3	True	False	False	False	False	False	B
Q01094	Q86YI8	E2F1	PHF13	True	False	False	False	False	False	C
Q01094	Q86UU1	E2F1	PHLDB1	True	False	False	False	False	False	A
Q01094	O75925	E2F1	PIAS1	True	False	False	False	False	False	C
Q01094	Q9H490	E2F1	PIGU	True	False	False	False	False	False	A
Q01094	Q8WYR1	E2F1	PIK3R5	True	False	False	False	False	False	A
Q01094	P11309	E2F1	PIM1	True	False	False	False	False	False	C
Q01094	P14618	E2F1	PKM	True	False	False	False	False	False	C
Q01094	Q99640	E2F1	PKMYT1	True	False	False	False	False	False	B
Q01094	Q99569	E2F1	PKP4	True	False	False	False	False	False	B
Q01094	Q03405	E2F1	PLAUR	True	False	False	False	False	False	A
Q01094	Q15149	E2F1	PLEC	True	False	False	False	False	False	B
Q01094	Q9UF11	E2F1	PLEKHB1	True	False	False	False	False	False	A
Q01094	Q9H8W4	E2F1	PLEKHF2	True	False	False	False	False	False	A
Q01094	Q9HBL7	E2F1	PLGRKT	True	False	False	False	False	False	C
Q01094	Q9HCM2	E2F1	PLXNA4	True	False	False	False	False	False	C
Q01094	Q10713	E2F1	PMPCA	True	False	False	False	False	False	C
Q01094	P24928	E2F1	POLR2A	True	False	False	False	False	False	C
Q01094	O14802	E2F1	POLR3A	True	False	False	False	False	False	A
Q01094	Q16633	E2F1	POU2AF1	True	False	False	False	False	False	A
Q01094	Q06203	E2F1	PPAT	True	False	False	False	False	False	B
Q01094	Q9H7J1	E2F1	PPP1R3E	True	False	False	False	False	False	C
Q01094	Q66LE6	E2F1	PPP2R2D	True	False	False	False	False	False	A
Q01094	P16298	E2F1	PPP3CB	True	False	False	False	False	False	C
Q01094	Q5H9R7	E2F1	PPP6R3	True	False	False	False	False	False	C
Q01094	O75626	E2F1	PRDM1	True	False	False	False	False	False	A
Q01094	P49643	E2F1	PRIM2	True	False	False	False	False	False	A
Q01094	P78527	E2F1	PRKDC	True	False	False	False	False	False	A
Q01094	Q14558	E2F1	PRPSAP1	True	False	False	False	False	False	B
Q01094	Q13635	E2F1	PTCH1	True	False	False	False	False	False	B
Q01094	P06454	E2F1	PTMA	True	False	False	False	False	False	C
Q01094	Q2KHR3	E2F1	QSER1	True	False	False	False	False	False	B
Q01094	Q9ULC3	E2F1	RAB23	True	False	False	False	False	False	C
Q01094	P51159	E2F1	RAB27A	True	False	False	False	False	False	B
Q01094	Q15286	E2F1	RAB35	True	False	False	False	False	False	C
Q01094	Q96S21	E2F1	RAB40C	True	False	False	False	False	False	A
Q01094	Q9NS91	E2F1	RAD18	True	False	False	False	False	False	A
Q01094	Q8TD07	E2F1	RAET1E	True	False	False	False	False	False	B
Q01094	Q7Z5J4	E2F1	RAI1	True	False	False	False	False	False	B
Q01094	Q12967	E2F1	RALGDS	True	False	False	False	False	False	A
Q01094	Q8NHQ8	E2F1	RASSF8	True	False	False	False	False	False	A
Q01094	P28749	E2F1	RBL1	True	False	False	False	False	False	C
Q01094	Q06330	E2F1	RBPJ	True	False	False	False	False	False	C
Q01094	P18754	E2F1	RCC1	True	False	False	False	False	False	B
Q01094	Q9P258	E2F1	RCC2	True	False	False	False	False	False	B
Q01094	Q04864	E2F1	REL	True	False	False	False	False	False	C
Q01094	Q9P2R6	E2F1	RERE	True	False	False	False	False	False	B
Q01094	P35250	E2F1	RFC2	True	False	False	False	False	False	A
Q01094	O43665	E2F1	RGS10	True	False	False	False	False	False	C
Q01094	Q15382	E2F1	RHEB	True	False	False	False	False	False	C
Q01094	Q8TEB7	E2F1	RNF128	True	False	False	False	False	False	A
Q01094	Q5VTB9	E2F1	RNF220	True	False	False	False	False	False	C
Q01094	Q9H0F5	E2F1	RNF38	True	False	False	False	False	False	B
Q01094	P50914	E2F1	RPL14	True	False	False	False	False	False	C
Q01094	Q5VT52	E2F1	RPRD2	True	False	False	False	False	False	B
Q01094	Q9NQC3	E2F1	RTN4	True	False	False	False	False	False	A
Q01094	Q8WXA3	E2F1	RUFY2	True	False	False	False	False	False	C
Q01094	P48443	E2F1	RXRG	True	False	False	False	False	False	A
Q01094	Q96NU1	E2F1	SAMD11	True	False	False	False	False	False	B
Q01094	Q15020	E2F1	SART3	True	False	False	False	False	False	C
Q01094	Q9UPW6	E2F1	SATB2	True	False	False	False	False	False	B
Q01094	Q99590	E2F1	SCAF11	True	False	False	False	False	False	B
Q01094	Q14162	E2F1	SCARF1	True	False	False	False	False	False	A
Q01094	Q9UQD0	E2F1	SCN8A	True	False	False	False	False	False	A
Q01094	P51170	E2F1	SCNN1G	True	False	False	False	False	False	C
Q01094	Q12765	E2F1	SCRN1	True	False	False	False	False	False	C
Q01094	P18827	E2F1	SDC1	True	False	False	False	False	False	B
Q01094	Q9BRL7	E2F1	SEC22C	True	False	False	False	False	False	B
Q01094	Q96EE3	E2F1	SEH1L	True	False	False	False	False	False	C
Q01094	P49903	E2F1	SEPHS1	True	False	False	False	False	False	A
Q01094	Q8IYM1	E2F1	SEPTIN12	True	False	False	False	False	False	C
Q01094	Q9UHD8	E2F1	SEPTIN9	True	False	False	False	False	False	B
Q01094	Q8NC51	E2F1	SERBP1	True	False	False	False	False	False	B
Q01094	P84101	E2F1	SERF2	True	False	False	False	False	False	B
Q01094	Q9Y6X1	E2F1	SERP1	True	False	False	False	False	False	B
Q01094	P35237	E2F1	SERPINB6	True	False	False	False	False	False	C
Q01094	Q14140	E2F1	SERTAD2	True	False	False	False	False	False	B
Q01094	Q9UJW9	E2F1	SERTAD3	True	False	False	False	False	False	C
Q01094	O15047	E2F1	SETD1A	True	False	False	False	False	False	C
Q01094	Q8WTS6	E2F1	SETD7	True	False	False	False	False	False	B
Q01094	Q6UXD5	E2F1	SEZ6L2	True	False	False	False	False	False	A
Q01094	Q96BR1	E2F1	SGK3	True	False	False	False	False	False	B
Q01094	Q86VZ5	E2F1	SGMS1	True	False	False	False	False	False	B
Q01094	O43147	E2F1	SGSM2	True	False	False	False	False	False	B
Q01094	Q9UQQ2	E2F1	SH2B3	True	False	False	False	False	False	C
Q01094	Q15849	E2F1	SLC14A2	True	False	False	False	False	False	A
Q01094	Q15758	E2F1	SLC1A5	True	False	False	False	False	False	B
Q01094	O75746	E2F1	SLC25A12	True	False	False	False	False	False	B
Q01094	Q6KCM7	E2F1	SLC25A25	True	False	False	False	False	False	B
Q01094	Q8IY50	E2F1	SLC35F3	True	False	False	False	False	False	A
Q01094	Q2M3R5	E2F1	SLC35G1	True	False	False	False	False	False	A
Q01094	Q9H2H9	E2F1	SLC38A1	True	False	False	False	False	False	B
Q01094	Q96QD8	E2F1	SLC38A2	True	False	False	False	False	False	B
Q01094	Q9NY26	E2F1	SLC39A1	True	False	False	False	False	False	C
Q01094	P08195	E2F1	SLC3A2	True	False	False	False	False	False	B
Q01094	Q9HAB3	E2F1	SLC52A2	True	False	False	False	False	False	C
Q01094	Q695T7	E2F1	SLC6A19	True	False	False	False	False	False	A
Q01094	Q8IY92	E2F1	SLX4	True	False	False	False	False	False	A
Q01094	P84022	E2F1	SMAD3	True	False	False	False	False	False	B
Q01094	O43541	E2F1	SMAD6	True	False	False	False	False	False	B
Q01094	P51531	E2F1	SMARCA2	True	False	False	False	False	False	B
Q01094	Q9NTJ3	E2F1	SMC4	True	False	False	False	False	False	C
Q01094	Q8TER0	E2F1	SNED1	True	False	False	False	False	False	C
Q01094	O75324	E2F1	SNN	True	False	False	False	False	False	C
Q01094	Q13425	E2F1	SNTB2	True	False	False	False	False	False	A
Q01094	Q9Y5X2	E2F1	SNX8	True	False	False	False	False	False	B
Q01094	O14508	E2F1	SOCS2	True	False	False	False	False	False	A
Q01094	P04179	E2F1	SOD2	True	False	False	False	False	False	B
Q01094	O15370	E2F1	SOX12	True	False	False	False	False	False	B
Q01094	Q9HB58	E2F1	SP110	True	False	False	False	False	False	A
Q01094	Q07617	E2F1	SPAG1	True	False	False	False	False	False	B
Q01094	Q5M775	E2F1	SPECC1	True	False	False	False	False	False	B
Q01094	Q08629	E2F1	SPOCK1	True	False	False	False	False	False	A
Q01094	Q9C004	E2F1	SPRY4	True	False	False	False	False	False	C
Q01094	Q01082	E2F1	SPTBN1	True	False	False	False	False	False	B
Q01094	Q8N5C6	E2F1	SRBD1	True	False	False	False	False	False	C
Q01094	Q6ZRS2	E2F1	SRCAP	True	False	False	False	False	False	C
Q01094	P36956	E2F1	SREBF1	True	False	False	False	False	False	C
Q01094	Q9BWG4	E2F1	SSBP4	True	False	False	False	False	False	B
Q01094	A1L4H1	E2F1	SSC5D	True	False	False	False	False	False	C
Q01094	P30872	E2F1	SSTR1	True	False	False	False	False	False	A
Q01094	P50502	E2F1	ST13	True	False	False	False	False	False	A
Q01094	P15907	E2F1	ST6GAL1	True	False	False	False	False	False	C
Q01094	Q92783	E2F1	STAM	True	False	False	False	False	False	A
Q01094	Q15831	E2F1	STK11	True	False	False	False	False	False	C
Q01094	O75558	E2F1	STX11	True	False	False	False	False	False	A
Q01094	P61266	E2F1	STX1B	True	False	False	False	False	False	C
Q01094	Q9Y2K9	E2F1	STXBP5L	True	False	False	False	False	False	C
Q01094	P53597	E2F1	SUCLG1	True	False	False	False	False	False	A
Q01094	O94901	E2F1	SUN1	True	False	False	False	False	False	C
Q01094	Q8WXH0	E2F1	SYNE2	True	False	False	False	False	False	A
Q01094	Q8N3V7	E2F1	SYNPO	True	False	False	False	False	False	C
Q01094	Q16563	E2F1	SYPL1	True	False	False	False	False	False	C
Q01094	O43581	E2F1	SYT7	True	False	False	False	False	False	C
Q01094	Q92804	E2F1	TAF15	True	False	False	False	False	False	B
Q01094	Q9H5J8	E2F1	TAF1D	True	False	False	False	False	False	B
Q01094	O75529	E2F1	TAF5L	True	False	False	False	False	False	A
Q01094	Q8TBP0	E2F1	TBC1D16	True	False	False	False	False	False	A
Q01094	O95759	E2F1	TBC1D8	True	False	False	False	False	False	B
Q01094	P28347	E2F1	TEAD1	True	False	False	False	False	False	B
Q01094	Q01664	E2F1	TFAP4	True	False	False	False	False	False	B
Q01094	Q9UP52	E2F1	TFR2	True	False	False	False	False	False	C
Q01094	Q15583	E2F1	TGIF1	True	False	False	False	False	False	B
Q01094	Q13769	E2F1	THOC5	True	False	False	False	False	False	A
Q01094	Q9BVW5	E2F1	TIPIN	True	False	False	False	False	False	B
Q01094	Q96CP7	E2F1	TLCD1	True	False	False	False	False	False	C
Q01094	Q71RH2	E2F1	TLCD3B	True	False	False	False	False	False	C
Q01094	Q04726	E2F1	TLE3	True	False	False	False	False	False	B
Q01094	Q969X1	E2F1	TMBIM1	True	False	False	False	False	False	A
Q01094	P55061	E2F1	TMBIM6	True	False	False	False	False	False	B
Q01094	Q8N6Q1	E2F1	TMCO5A	True	False	False	False	False	False	A
Q01094	Q24JP5	E2F1	TMEM132A	True	False	False	False	False	False	A
Q01094	Q8NDZ6	E2F1	TMEM161B	True	False	False	False	False	False	C
Q01094	Q14656	E2F1	TMEM187	True	False	False	False	False	False	B
Q01094	Q9BQJ4	E2F1	TMEM47	True	False	False	False	False	False	A
Q01094	P42166	E2F1	TMPO	True	False	False	False	False	False	B
Q01094	P42167	E2F1	TMPO	True	False	False	False	False	False	B
Q01094	Q92973	E2F1	TNPO1	True	False	False	False	False	False	B
Q01094	O15417	E2F1	TNRC18	True	False	False	False	False	False	B
Q01094	Q14106	E2F1	TOB2	True	False	False	False	False	False	B
Q01094	O14657	E2F1	TOR1B	True	False	False	False	False	False	A
Q01094	P09493	E2F1	TPM1	True	False	False	False	False	False	B
Q01094	Q86W33	E2F1	TPRA1	True	False	False	False	False	False	B
Q01094	Q86V40	E2F1	TRABD2A	True	False	False	False	False	False	B
Q01094	O43734	E2F1	TRAF3IP2	True	False	False	False	False	False	B
Q01094	Q96Q05	E2F1	TRAPPC9	True	False	False	False	False	False	B
Q01094	Q96PN7	E2F1	TRERF1	True	False	False	False	False	False	A
Q01094	O75962	E2F1	TRIO	True	False	False	False	False	False	B
Q01094	Q14669	E2F1	TRIP12	True	False	False	False	False	False	C
Q01094	Q9H3H1	E2F1	TRIT1	True	False	False	False	False	False	A
Q01094	Q13507	E2F1	TRPC3	True	False	False	False	False	False	C
Q01094	O94759	E2F1	TRPM2	True	False	False	False	False	False	A
Q01094	Q9BZW7	E2F1	TSGA10	True	False	False	False	False	False	B
Q01094	Q96NA8	E2F1	TSNARE1	True	False	False	False	False	False	A
Q01094	O43657	E2F1	TSPAN6	True	False	False	False	False	False	C
Q01094	Q9H2G4	E2F1	TSPYL2	True	False	False	False	False	False	C
Q01094	Q9ULT0	E2F1	TTC7A	True	False	False	False	False	False	B
Q01094	Q9UNY4	E2F1	TTF2	True	False	False	False	False	False	B
Q01094	Q14679	E2F1	TTLL4	True	False	False	False	False	False	C
Q01094	Q2TAM9	E2F1	TUSC1	True	False	False	False	False	False	B
Q01094	Q96J42	E2F1	TXNDC15	True	False	False	False	False	False	A
Q01094	O43396	E2F1	TXNL1	True	False	False	False	False	False	C
Q01094	Q969M7	E2F1	UBE2F	True	False	False	False	False	False	C
Q01094	Q9Y5Z9	E2F1	UBIAD1	True	False	False	False	False	False	C
Q01094	Q9NPG3	E2F1	UBN1	True	False	False	False	False	False	A
Q01094	Q9NZI7	E2F1	UBP1	True	False	False	False	False	False	A
Q01094	Q9BZX2	E2F1	UCK2	True	False	False	False	False	False	B
Q01094	Q96RL1	E2F1	UIMC1	True	False	False	False	False	False	B
Q01094	Q8NB14	E2F1	USP38	True	False	False	False	False	False	C
Q01094	Q53GS9	E2F1	USP39	True	False	False	False	False	False	B
Q01094	P46939	E2F1	UTRN	True	False	False	False	False	False	A
Q01094	P52735	E2F1	VAV2	True	False	False	False	False	False	B
Q01094	P55072	E2F1	VCP	True	False	False	False	False	False	A
Q01094	Q14D04	E2F1	VEPH1	True	False	False	False	False	False	B
Q01094	Q14135	E2F1	VGLL4	True	False	False	False	False	False	B
Q01094	Q96GC9	E2F1	VMP1	True	False	False	False	False	False	A
Q01094	O14972	E2F1	VPS26C	True	False	False	False	False	False	B
Q01094	Q7Z3J2	E2F1	VPS35L	True	False	False	False	False	False	A
Q01094	Q9NRW7	E2F1	VPS45	True	False	False	False	False	False	C
Q01094	Q9NP79	E2F1	VTA1	True	False	False	False	False	False	C
Q01094	Q64LD2	E2F1	WDR25	True	False	False	False	False	False	A
Q01094	Q562E7	E2F1	WDR81	True	False	False	False	False	False	C
Q01094	Q8N5D0	E2F1	WDTC1	True	False	False	False	False	False	C
Q01094	Q9H4A3	E2F1	WNK1	True	False	False	False	False	False	B
Q01094	A6XGL0	E2F1	YJEFN3	True	False	False	False	False	False	C
Q01094	Q96TA2	E2F1	YME1L1	True	False	False	False	False	False	A
Q01094	P63104	E2F1	YWHAZ	True	False	False	False	False	False	B
Q01094	O43829	E2F1	ZBTB14	True	False	False	False	False	False	B
Q01094	O15156	E2F1	ZBTB7B	True	False	False	False	False	False	B
Q01094	Q9UPT8	E2F1	ZC3H4	True	False	False	False	False	False	C
Q01094	Q9H0M4	E2F1	ZCWPW1	True	False	False	False	False	False	B
Q01094	Q9ULJ6	E2F1	ZMIZ1	True	False	False	False	False	False	B
Q01094	Q9UBW7	E2F1	ZMYM2	True	False	False	False	False	False	A
Q01094	Q9ULU4	E2F1	ZMYND8	True	False	False	False	False	False	C
Q01094	P52739	E2F1	ZNF131	True	False	False	False	False	False	B
Q01094	O75362	E2F1	ZNF217	True	False	False	False	False	False	B
Q01094	Q6N043	E2F1	ZNF280D	True	False	False	False	False	False	B
Q01094	O60281	E2F1	ZNF292	True	False	False	False	False	False	A
Q01094	Q9NQX6	E2F1	ZNF331	True	False	False	False	False	False	C
Q01094	Q06732	E2F1	ZNF33B	True	False	False	False	False	False	C
Q01094	Q7RTV3	E2F1	ZNF367	True	False	False	False	False	False	C
Q01094	Q9Y4E5	E2F1	ZNF451	True	False	False	False	False	False	C
Q01094	Q08AN1	E2F1	ZNF616	True	False	False	False	False	False	A
Q01094	Q96CK0	E2F1	ZNF653	True	False	False	False	False	False	C
Q01094	Q8IZM8	E2F1	ZNF654	True	False	False	False	False	False	A
Q01094	Q0VGE8	E2F1	ZNF816	True	False	False	False	False	False	C
Q01094	Q9P2E3	E2F1	ZNFX1	True	False	False	False	False	False	C
Q14209	Q9GZN1	E2F2	ACTR6	True	False	False	False	False	False	C
Q14209	P25440	E2F2	BRD2	True	False	False	False	False	False	C
Q14209	Q92879	E2F2	CELF1	True	False	False	False	False	False	C
Q14209	Q9BZ29	E2F2	DOCK9	True	False	False	False	False	False	C
Q14209	Q08050	E2F2	FOXM1	True	False	False	False	False	False	B
Q14209	O95467	E2F2	GNAS	True	False	False	False	False	False	C
Q14209	P84996	E2F2	GNAS	True	False	False	False	False	False	C
Q14209	P63092	E2F2	GNAS	True	False	False	False	False	False	C
Q14209	Q5JWF2	E2F2	GNAS	True	False	False	False	False	False	C
Q14209	Q6UWE0	E2F2	LRSAM1	True	False	False	False	False	False	C
Q14209	Q9UBV8	E2F2	PEF1	True	False	False	False	False	False	C
Q16254	Q8IZY2	E2F4	ABCA7	True	False	False	False	False	False	B
Q16254	Q9NP58	E2F4	ABCB6	True	False	False	False	False	False	C
Q16254	P45844	E2F4	ABCG1	True	False	False	False	False	False	C
Q16254	Q9H845	E2F4	ACAD9	True	False	False	False	False	False	C
Q16254	Q96P50	E2F4	ACAP3	True	False	False	False	False	False	C
Q16254	O95573	E2F4	ACSL3	True	False	False	False	False	False	C
Q16254	P60709	E2F4	ACTB	True	False	False	False	False	False	B
Q16254	O96019	E2F4	ACTL6A	True	False	False	False	False	False	C
Q16254	Q9H9F9	E2F4	ACTR5	True	False	False	False	False	False	A
Q16254	O95081	E2F4	AGFG2	True	False	False	False	False	False	B
Q16254	O15120	E2F4	AGPAT2	True	False	False	False	False	False	C
