gene,n_trajectories,median_vulnerability_rho,mean_vulnerability_rho,n_positive,min_p_BH,n_bootstrap_supported,directional_convergence_fraction,strict_convergent_vulnerability,exploratory_convergent_signal,convergent_vulnerability
XYLT1,6,0.11486671223513328,0.04269765322396902,4,0.4833929394489211,0,0.6666666666666666,False,False,False
XYLT2,6,0.002153110047846891,0.03888129414445204,3,0.8643308285128306,0,0.5,False,False,False
YAE1,6,0.09470266575529733,0.08296878560036455,4,0.7840966715937996,0,0.6666666666666666,False,False,False
YAF2,6,-0.09466848940533151,-0.07474367737525632,1,0.6394617655335366,0,0.16666666666666666,False,False,False
YAP1,6,-0.06038961038961039,-0.08108908635224425,2,0.9503275000409332,0,0.3333333333333333,False,False,False
YARS1,6,0.019993164730006834,0.02973342447026658,4,0.7640563582965806,0,0.6666666666666666,False,False,False
YARS2,6,0.08513328776486671,0.04305080884028253,4,0.34231691024012917,0,0.6666666666666666,False,False,False
YBEY,6,0.05054682159945319,0.0495557074504443,3,0.38306188339434666,0,0.5,False,False,False
YBX1,6,0.012781954887218047,0.036226930963773066,5,0.9701148433117341,0,0.8333333333333334,False,False,False
YBX2,6,0.011961722488038277,0.036420596946912735,3,0.9131712851781012,0,0.5,False,False,False
YBX3,6,0.024231032125768968,0.02392344497607656,4,0.8606146902150245,0,0.6666666666666666,False,False,False
YDJC,6,-0.032159945317840055,-0.04031670084301663,1,0.8748152628147124,0,0.16666666666666666,False,False,False
YEATS2,6,0.0735475051264525,0.07737525632262475,5,0.7555876543212211,0,0.8333333333333334,False,False,False
YEATS4,6,-0.01281613123718387,-0.04455456823877877,2,0.6912383148186266,0,0.3333333333333333,False,False,False
YES1,6,-0.05632262474367738,-0.09866712235133289,1,0.7174242571088951,0,0.16666666666666666,False,False,False
YIF1A,6,0.07071086807928914,0.1264524948735475,5,0.26908641927081267,0,0.8333333333333334,False,False,False
YIF1B,6,0.12419685577580315,0.07894736842105264,4,0.6793034125899088,0,0.6666666666666666,False,False,False
YIPF1,6,0.04979494190020506,0.05472772841193894,5,0.8443823332496417,0,0.8333333333333334,False,False,False
YIPF2,6,-0.11056049213943953,-0.13719526087947143,1,0.30746422293320574,0,0.16666666666666666,False,False,False
YIPF3,6,-0.023444976076555022,-0.01962861699703805,2,0.9152646687171168,0,0.3333333333333333,False,False,False
YIPF4,6,0.004818865345181136,0.028480291638186373,3,0.5530322138668278,0,0.5,False,False,False
YIPF5,6,0.011483253588516748,0.014775575301891093,3,0.9203446977390564,0,0.5,False,False,False
YIPF6,6,-0.03390293916609706,-0.04667350193665983,2,0.7084587792225704,0,0.3333333333333333,False,False,False
YIPF7,6,0.0029733424470266582,-0.03556618819776714,3,0.9009813816996167,0,0.5,False,False,False
YJEFN3,6,-0.09719753930280248,-0.0638755980861244,2,0.5699135495800116,0,0.3333333333333333,False,False,False
YJU2,6,-0.0177717019822283,-0.01827295511506038,2,0.8366805856127324,0,0.3333333333333333,False,False,False
YJU2B,6,-0.012303485987696514,-0.01940077466393256,3,0.6138014122152301,0,0.5,False,False,False
YKT6,6,0.021565276828434725,0.01089086352244247,3,0.698178445133172,0,0.5,False,False,False
YLPM1,6,-0.038858509911141495,-0.0027113237639553394,1,0.9360692089944241,0,0.16666666666666666,False,False,False
YME1L1,6,0.03984962406015038,0.03728639781271361,4,0.6718149034099731,0,0.6666666666666666,False,False,False
YOD1,6,0.03523581681476419,0.025723399407609936,3,0.7569282051184084,0,0.5,False,False,False
YPEL1,6,0.11411483253588517,0.15779220779220782,6,0.6266149450687313,0,1.0,False,False,False
YPEL2,6,-0.025871496924128504,0.02742082478924585,2,0.36105315830585705,0,0.3333333333333333,False,False,False
YPEL3,6,0.13096377306903623,0.09159261790840739,4,0.7683102877778868,0,0.6666666666666666,False,False,False
YPEL4,6,-0.07429938482570062,-0.09735702893597631,2,0.5397816466216604,0,0.3333333333333333,False,False,False
YPEL5,6,-0.01572112098427888,0.02728411938938255,2,0.5598623403240156,0,0.3333333333333333,False,False,False
YRDC,6,-0.022932330827067672,-0.004978354978354984,2,0.5566966213088193,0,0.3333333333333333,False,False,False
YTHDC1,6,-0.09408749145591251,-0.07523353839143314,2,0.887148058278861,0,0.3333333333333333,False,False,False
YTHDC2,6,-0.07922077922077923,-0.01287309182046025,2,0.5403091934940357,0,0.3333333333333333,False,False,False
YTHDF1,6,0.06828434723171566,0.08372066529961268,5,0.9518673980090524,0,0.8333333333333334,False,False,False
YTHDF2,6,0.07112098427887902,0.07026657552973342,4,0.5142514426811511,0,0.6666666666666666,False,False,False
YWHAB,6,-0.05041011619958988,-0.06035543403964457,1,0.6423066405682709,0,0.16666666666666666,False,False,False
YWHAE,6,-0.05109364319890637,-0.03957621326042378,3,0.40754001188296424,0,0.5,False,False,False
YWHAG,6,-0.1423444976076555,-0.13680792891319207,1,0.43725954990106575,0,0.16666666666666666,False,False,False
YWHAH,6,-0.030382775119617227,0.009261790840738209,2,0.935045528409458,0,0.3333333333333333,False,False,False
YWHAQ,6,-0.03339029391660971,-0.04188881294144453,3,0.7289369296425687,0,0.5,False,False,False
YWHAZ,6,-0.027472527472527472,-0.08302808302808304,2,0.9379876177768846,1,0.3333333333333333,False,False,False
YY1,6,0.04374572795625427,0.05226703121439963,3,0.6159705503819929,0,0.5,False,False,False
YY1AP1,6,0.02371838687628161,-0.019480519480519484,3,0.39156586733940085,0,0.5,False,False,False
YY2,6,0.005331510594668489,0.00020505809979494186,3,0.6130789967588011,0,0.5,False,False,False
ZACN,6,0.04347231715652768,0.03872180451127819,3,0.7029025216178625,0,0.5,False,False,False
ZAP70,6,-0.024572795625427205,-0.038995215311004784,1,0.9528200055250793,0,0.16666666666666666,False,False,False
ZAR1,6,-0.05239234449760766,-0.05800865800865801,2,0.8536322584257884,0,0.3333333333333333,False,False,False
ZAR1L,6,-0.0547505126452495,-0.03607883344725451,3,0.7534640257295853,0,0.5,False,False,False
ZBBX,6,-0.010150375939849625,-0.03489405331510595,3,0.9581958067377154,0,0.5,False,False,False
ZBED2,6,-0.0035201640464798357,0.02122351332877649,2,0.5427965000653339,0,0.3333333333333333,False,False,False
ZBED3,6,-0.06144907723855092,-0.042811574390521766,2,0.5577673847111863,0,0.3333333333333333,False,False,False
ZBED4,6,0.07365003417634997,0.04139895192526772,4,0.7388503800242552,0,0.6666666666666666,False,False,False
ZBED6,6,0.017019822282980178,0.03573706994759627,3,0.542264764632257,0,0.5,False,False,False
ZBED8,6,0.050102529049897475,0.012873091820460238,4,0.5737305000666307,0,0.6666666666666666,False,False,False
ZBP1,6,0.0038961038961038974,0.010389610389610388,3,0.8022079008753772,0,0.5,False,False,False
ZBTB1,6,-0.08308270676691729,-0.06443381180223288,3,0.5008904448160619,0,0.5,False,False,False
ZBTB10,6,-0.0007518796992481216,0.014775575301891096,3,0.7442746873150385,0,0.5,False,False,False
ZBTB11,6,-0.13116883116883118,-0.09994303941672363,2,0.6949594592571114,0,0.3333333333333333,False,False,False
ZBTB12,6,-0.08619275461380725,-0.03571428571428571,2,0.3230693350154597,0,0.3333333333333333,False,False,False
ZBTB14,6,-0.06534518113465482,-0.056151742993848265,2,0.6148354092730187,0,0.3333333333333333,False,False,False
ZBTB16,6,0.15389610389610392,0.0674185463659148,4,0.5402968920658655,0,0.6666666666666666,False,False,False
ZBTB17,6,-0.1272727272727273,-0.07862838915470495,2,0.5877448326656985,0,0.3333333333333333,False,False,False
ZBTB18,6,0.0888585099111415,0.10001139211665529,5,0.49293791504048506,0,0.8333333333333334,False,False,False
ZBTB2,6,-0.06291866028708135,-0.07439052175894283,1,0.8904372177388948,0,0.16666666666666666,False,False,False
ZBTB20,6,0.06866028708133973,0.08332194121667806,4,0.6959727638348946,0,0.6666666666666666,False,False,False
ZBTB21,6,0.0576555023923445,0.03391433128275234,4,0.7173576646568894,0,0.6666666666666666,False,False,False
ZBTB22,6,0.06797676008202325,0.07548416495784917,5,0.5958349568462217,0,0.8333333333333334,False,False,False
ZBTB24,6,-0.07669172932330827,-0.06818181818181819,1,0.6834418401389567,0,0.16666666666666666,False,False,False
ZBTB25,6,-0.07980177717019823,-0.07631578947368423,2,0.5778740603154858,0,0.3333333333333333,False,False,False
ZBTB26,6,0.03130553656869447,0.02761449077238551,4,0.8147842036264527,0,0.6666666666666666,False,False,False
ZBTB3,6,0.021565276828434725,0.04642287537024379,3,0.80715911771356,0,0.5,False,False,False
ZBTB32,6,-0.029767600820232394,-0.011164274322169057,2,0.8872727712126113,0,0.3333333333333333,False,False,False
ZBTB33,6,0.0024265208475734794,0.00020505809979493882,3,0.9080059382317851,0,0.5,False,False,False
ZBTB34,6,0.04196855775803145,0.09935064935064934,4,0.13877372468521693,0,0.6666666666666666,False,False,False
ZBTB37,6,-0.0035885167464114838,-0.014160401002506264,2,0.7822296542319599,0,0.3333333333333333,False,False,False
ZBTB38,6,0.002973342447026659,0.02563226247436774,3,0.6810457748358527,0,0.5,False,False,False
ZBTB39,6,-0.027922077922077924,-0.06560719981772613,0,0.5732225862998085,0,0.0,False,False,False
ZBTB4,6,0.003896103896103896,0.02285258601048075,3,0.9848039240047206,0,0.5,False,False,False
ZBTB40,6,-0.025461380724538622,-0.009922533606744131,2,0.8714642772322607,0,0.3333333333333333,False,False,False
ZBTB41,6,-0.025256322624743678,-0.033948507632718165,2,0.9656416527931667,0,0.3333333333333333,False,False,False
ZBTB42,6,0.09107997265892004,0.09017999544315335,5,0.6435978299831969,0,0.8333333333333334,False,False,False
ZBTB43,6,0.10639097744360904,0.10225563909774438,5,0.8793500047078763,0,0.8333333333333334,False,False,False
ZBTB44,6,-0.05105946684894054,-0.06332877648667122,2,0.7391867463427794,0,0.3333333333333333,False,False,False
ZBTB45,6,0.11510594668489406,0.09221918432444748,4,0.7296552370338102,0,0.6666666666666666,False,False,False
ZBTB46,6,-0.04019138755980861,-0.003622693096377305,2,0.6426844885037774,0,0.3333333333333333,False,False,False
ZBTB47,6,0.023137388926862613,0.006265664160400998,3,0.815531567396246,0,0.5,False,False,False
ZBTB48,6,-0.031920710868079294,-0.018762816131237186,2,0.9196265030456859,0,0.3333333333333333,False,False,False
ZBTB49,6,-0.06766917293233082,-0.02817270448849396,2,0.908034935431455,0,0.3333333333333333,False,False,False
ZBTB5,6,0.012098427887901574,-0.016735019366598314,4,0.7141667128072796,0,0.6666666666666666,False,False,False
ZBTB6,6,0.06431989063568011,0.0227842333105491,4,0.4824959012642472,0,0.6666666666666666,False,False,False
ZBTB7A,6,-0.06852358168147643,-0.1251082251082251,2,0.47695775274524366,0,0.3333333333333333,False,False,False
ZBTB7B,6,-0.10512645249487357,-0.12776258828890408,2,0.36105315830585705,0,0.3333333333333333,False,False,False
ZBTB7C,6,-0.044087491455912516,-0.050410116199589884,0,0.8406739592301639,0,0.0,False,False,False
ZBTB8A,6,-0.02795625427204375,-0.022977899293688767,1,0.9655985263671509,0,0.16666666666666666,False,False,False
ZBTB8B,6,0.07067669172932331,0.04624060150375941,4,0.7276266234951425,0,0.6666666666666666,False,False,False
ZBTB8OS,6,-0.015652768284347234,0.02455001139211665,3,0.560439140764429,0,0.5,False,False,False
ZBTB9,6,0.11476418318523582,0.10061517429938482,4,0.9200450944617611,0,0.6666666666666666,False,False,False
ZC2HC1A,6,-0.08082706766917294,-0.06494645705172021,1,0.7214035197700669,0,0.16666666666666666,False,False,False
ZC2HC1B,6,-0.04822282980177717,0.07360446570972885,3,0.13061750314389656,1,0.5,False,False,False
ZC2HC1C,6,0.00041011619958988485,-0.017840054682159944,3,0.6931460378430372,0,0.5,False,False,False
ZC3H10,6,-0.017259056732740946,-0.03347003873319663,3,0.5142514426811511,0,0.5,False,False,False
ZC3H11A,6,0.06898656898656898,-0.005799755799755797,4,0.7741530893603757,0,0.6666666666666666,False,False,False
ZC3H12A,6,0.022112098427887906,0.051230348598769654,3,0.7290126480380646,0,0.5,False,False,False
ZC3H12B,6,-0.012542720437457279,-0.036409204830257454,3,0.5529417195319523,0,0.5,False,False,False
ZC3H12C,6,-0.03031442241968558,-0.033492822966507164,2,0.7846027221438455,0,0.3333333333333333,False,False,False
ZC3H13,6,0.0978127136021873,0.07034632034632035,4,0.8500661223461603,0,0.6666666666666666,False,False,False
ZC3H14,6,0.03000683526999317,-0.014524948735475043,4,0.9009813816996167,0,0.6666666666666666,False,False,False
ZC3H15,6,-0.035577580314422416,-0.023866484392800185,3,0.6179261205925082,0,0.5,False,False,False
ZC3H18,6,-0.032946001367054,-0.015151515151515157,3,0.8116132696469356,0,0.5,False,False,False
ZC3H3,6,-0.05102529049897471,-0.05847573479152427,2,0.8942839358573753,0,0.3333333333333333,False,False,False
ZC3H4,6,-0.19357484620642518,-0.16181362497151972,1,0.2682593060273364,0,0.16666666666666666,False,False,False
ZC3H6,6,0.05731373889268626,0.07747778537252221,6,0.6260808674672393,0,1.0,False,False,False
ZC3H7A,6,0.07727272727272727,0.060412394622920945,4,0.7149291802242402,0,0.6666666666666666,False,False,False
ZC3H7B,6,0.00878332194121668,0.025518341307815,3,0.7799834939714164,0,0.5,False,False,False
ZC3H8,6,-0.02819548872180451,-0.02044884939621783,3,0.4337611684366067,0,0.5,False,False,False
ZC3HAV1,6,-0.017019822282980178,-0.009649122807017546,3,0.9319336984051738,0,0.5,False,False,False
ZC3HAV1L,6,-0.09323308270676692,-0.10485304169514696,1,0.703794984268576,0,0.16666666666666666,False,False,False
ZC3HC1,6,0.11879699248120301,0.10710868079289133,5,0.8186526831183806,0,0.8333333333333334,False,False,False
ZC4H2,6,-0.029460013670539985,-0.01799954431533379,3,0.8527432259804127,0,0.5,False,False,False
ZCCHC10,6,-0.07580314422419686,-0.047573479152426525,2,0.6017612183254796,0,0.3333333333333333,False,False,False
ZCCHC12,6,-0.06120984278879016,0.01214399635452268,2,0.5875183697080882,0,0.3333333333333333,False,False,False
ZCCHC13,6,0.010047846889952156,0.029984051036682613,3,0.7307727573183412,0,0.5,False,False,False
ZCCHC14,6,0.0645933014354067,0.04409888357256778,4,0.61209127697333,0,0.6666666666666666,False,False,False
ZCCHC17,6,-0.1114149008885851,-0.05880610617452723,2,0.6721373936127473,0,0.3333333333333333,False,False,False
ZCCHC18,6,-0.0036226930963773087,-0.031487810435178856,3,0.9623015931587141,0,0.5,False,False,False
ZCCHC2,6,0.05399863294600137,0.053121439963545236,4,0.5598729585033679,0,0.6666666666666666,False,False,False
ZCCHC24,6,0.10758714969241286,0.08893825472772841,3,0.36343707338800313,0,0.5,False,False,False
ZCCHC3,6,0.05516062884483937,0.03753702437912965,4,0.5051377716217619,0,0.6666666666666666,False,False,False
ZCCHC4,6,0.03639781271360219,0.029676463886990207,4,0.8886964648275737,0,0.6666666666666666,False,False,False
ZCCHC7,6,0.011517429938482579,0.03125996810207337,3,0.6715325308248148,0,0.5,False,False,False
ZCCHC9,6,-0.036329460013670545,-0.05813397129186603,2,0.5598729585033679,0,0.3333333333333333,False,False,False
ZCRB1,6,-0.03069036226930964,-0.03984962406015038,3,0.7504062783500173,0,0.5,False,False,False
ZCWPW1,6,-0.03226247436773754,-0.0045112781954887255,3,0.5722988184439235,0,0.5,False,False,False
ZCWPW2,6,0.00567327409432674,-0.011517429938482546,3,0.7559305243622227,0,0.5,False,False,False
ZDBF2,6,-0.08499658236500342,-0.031237183868762824,2,0.6075768461740472,0,0.3333333333333333,False,False,False
ZDHHC1,6,0.07710184552289814,0.05534290271132377,4,0.6741728102124319,0,0.6666666666666666,False,False,False
ZDHHC11,6,0.09836571076164044,0.08679206496042757,5,0.4706031690111892,0,0.8333333333333334,False,False,False
ZDHHC12,6,0.029186602870813396,0.03452950558213717,3,0.60823589337031,0,0.5,False,False,False
ZDHHC13,6,-0.10242652084757349,-0.055639097744360905,2,0.6524396528348542,0,0.3333333333333333,False,False,False
ZDHHC14,6,0.039576213260423786,0.030713146502620182,4,0.8118411386958048,0,0.6666666666666666,False,False,False
ZDHHC15,6,-0.037525632262474365,-0.05131009341535658,3,0.42250408429139047,0,0.5,False,False,False
ZDHHC16,6,-0.12956254272043746,-0.10710868079289133,2,0.3518509489177001,0,0.3333333333333333,False,False,False
ZDHHC17,6,-0.020745044429254955,-0.05186830713146503,1,0.6432638263237608,0,0.16666666666666666,False,False,False
ZDHHC18,6,-0.08195488721804511,-0.02243107769423559,2,0.5598623403240156,0,0.3333333333333333,False,False,False
ZDHHC19,6,-0.012713602187286396,-0.04138755980861245,3,0.5515065909483247,0,0.5,False,False,False
ZDHHC2,6,0.12993848257006152,0.14447482342219187,5,0.6438236994604588,0,0.8333333333333334,False,False,False
ZDHHC20,6,-0.033526999316472995,-0.008407382091592622,3,0.39148549567541546,0,0.5,False,False,False
ZDHHC21,6,0.004989747095010259,-0.0009911141490088853,3,0.5776693099218898,0,0.5,False,False,False
ZDHHC22,6,0.01028708133971292,0.00824789245841876,3,0.513036016322668,0,0.5,False,False,False
ZDHHC23,6,0.00553656869446343,-0.005411255411255411,3,0.7484136089318487,0,0.5,False,False,False
ZDHHC24,6,0.04641148325358852,0.03623832308042834,3,0.5441627010227478,0,0.5,False,False,False
ZDHHC3,6,0.06431989063568011,0.04953292321713374,5,0.7926707302496199,0,0.8333333333333334,False,False,False
ZDHHC4,6,-0.0007860560492139422,0.00013670539986329727,3,0.8946803115089352,0,0.5,False,False,False
ZDHHC5,6,0.011825017088174985,-0.0004898610161768064,3,0.8668277545436703,0,0.5,False,False,False
ZDHHC6,6,-0.06021872863978128,-0.04381408065618594,3,0.6946393429757313,0,0.5,False,False,False
ZDHHC7,6,-0.03489405331510595,-0.026771474139895193,3,0.8905977779647939,0,0.5,False,False,False
ZDHHC8,6,0.027990430622009572,0.026167691957165645,3,0.8775448897947061,0,0.5,False,False,False
ZDHHC9,6,-0.08376623376623377,-0.08492822966507176,1,0.6146213745363588,0,0.16666666666666666,False,False,False
ZEB1,6,0.0019480519480519483,0.018056504898610163,3,0.7784181995442389,0,0.5,False,False,False
ZEB2,6,-0.029391660970608344,0.006174527227158805,3,0.7821610652800117,0,0.5,False,False,False
ZER1,6,0.06623376623376624,0.036158578263841425,4,0.7744042160918196,0,0.6666666666666666,False,False,False
ZFAND1,6,0.028332194121667813,0.04529505582137161,3,0.39764113314353655,0,0.5,False,False,False
