rank,gene,n_backgrounds,n_positive_backgrounds,n_stable_backgrounds_rho_ge_0.10,n_resampling_supported_backgrounds,median_background_vulnerability_rho,meta_p_value_fisher,leave_HCT116_out_median_vulnerability_rho,leave_HCT116_out_positive,meta_q_value,tier1_universal,tier2_strong,tier3_subtype,primary_tier
4922,ANKRA2,4,3,1,0,0.0455988455988456,0.6441587902248627,0.03088023088023088,True,0.9925825522697921,False,False,False,none
4923,FAM163B,4,3,1,0,0.0455988455988456,0.6913395116339999,0.04134199134199134,True,1.0,False,False,False,none
4924,RHOT2,4,2,2,0,0.0455988455988456,0.6947598053276698,0.10418470418470419,True,1.0,False,False,False,none
4925,DCHS1,4,2,2,0,0.04556277056277056,0.04738506212151697,-0.01341991341991342,False,0.63543933033509,False,False,False,none
4926,TRIM10,4,2,2,0,0.04556277056277056,0.5006979208162028,-0.012914862914862916,False,0.9562184287632937,False,False,False,none
4927,L3MBTL1,4,3,0,0,0.04556277056277056,0.9572781565321737,0.015945165945165946,True,1.0,False,False,False,none
4928,ADH1B,4,2,2,0,0.045526695526695526,0.06339115950217249,0.14307359307359307,True,0.6771706066362645,False,False,False,none
4929,METTL17,4,2,2,0,0.045526695526695526,0.2724519010174614,0.115007215007215,True,0.8693478218797648,False,False,False,none
4930,RSPH6A,4,3,1,0,0.045526695526695526,0.3747943826049676,0.045743145743145745,True,0.9108308966062312,False,False,False,none
4931,TKT,4,2,2,0,0.045526695526695526,0.5808231393479982,0.10432900432900433,True,0.974634286587576,False,False,False,none
4932,DDX56,4,3,0,0,0.045526695526695526,0.6008325703439046,0.08845598845598845,True,0.9798087610411258,False,False,False,none
4933,PSMB11,4,3,1,0,0.045526695526695526,0.6517782726131192,0.06616161616161616,True,0.9950382297395763,False,False,False,none
4934,SBNO1,4,2,2,0,0.04549062049062049,0.08970607236296038,0.1603896103896104,True,0.7216147627059671,False,False,False,none
4935,JTB,4,3,1,0,0.04549062049062049,0.3380994634807611,0.06926406926406926,True,0.8963451126315933,False,False,False,none
4936,TMPRSS5,4,4,1,0,0.04549062049062049,0.7671015811381201,0.05591630591630592,True,1.0,False,False,False,none
4937,AGPAT5,4,3,1,0,0.045490620490620484,0.5031055927711104,0.07474747474747474,True,0.9569243082735693,False,False,False,none
4938,ALG1,4,3,1,0,0.045454545454545456,0.31467643911650023,0.05389610389610389,True,0.8899480501047652,False,False,False,none
4939,SPRYD7,4,2,2,0,0.045454545454545456,0.7400452499884933,-0.013347763347763348,False,1.0,False,False,False,none
4940,GADL1,4,2,2,0,0.04545454545454545,0.045342078349997275,0.1746031746031746,True,0.6238822887932646,False,False,False,none
4941,LEF1,4,3,1,0,0.04541847041847042,0.24741923977000693,0.03189033189033189,True,0.8559027897084165,False,False,False,none
4942,TYW5,4,4,1,0,0.04541847041847042,0.5697466121269841,0.06861471861471861,True,0.9716691930052225,False,False,False,none
4943,RNF133,4,2,2,0,0.04541847041847042,0.6263584836444291,0.10995670995670996,True,0.9875132085702006,False,False,False,none
4944,GMPPB,4,3,1,0,0.045418470418470414,0.09927990301283297,0.045526695526695526,True,0.7299421345616006,False,False,False,none
4945,UVSSA,4,2,2,1,0.045418470418470414,0.11729508739028659,-0.03650793650793651,False,0.758864830364514,False,False,False,none
4946,MS4A8,4,2,2,0,0.045382395382395385,0.47809693864845304,-0.03795093795093795,False,0.9517838322151948,False,False,False,none
4947,GPHN,4,2,2,0,0.045382395382395385,0.6486065904577503,0.10223665223665224,True,0.9940378384421047,False,False,False,none
4948,PMCH,4,3,0,0,0.045382395382395385,0.8833644319413197,0.023665223665223667,True,1.0,False,False,False,none
4949,HAT1,4,2,2,0,0.04534632034632035,0.10539366998746527,0.1251082251082251,True,0.7424840867901445,False,False,False,none
4950,SERINC3,4,3,1,0,0.045310245310245315,0.2867699590456269,0.07056277056277056,True,0.8758863249615075,False,False,False,none
4951,BOLA1,4,3,1,0,0.045310245310245315,0.6666175205263414,0.07575757575757576,True,0.999617622973888,False,False,False,none
4952,FAM162A,4,3,1,0,0.045310245310245315,0.6944346428018118,0.049855699855699855,True,1.0,False,False,False,none
4953,RARS1,4,3,1,0,0.045310245310245315,0.6753604728945866,0.03535353535353535,True,1.0,False,False,False,none
4954,VTN,4,3,1,0,0.045310245310245315,0.8045605730040688,0.0810966810966811,True,1.0,False,False,False,none
4955,KLHDC4,4,4,0,0,0.04527417027417027,0.9487499779723378,0.0588023088023088,True,1.0,False,False,False,none
4956,TMEM236,4,3,0,0,0.045238095238095244,0.9407790978209479,0.06637806637806638,True,1.0,False,False,False,none
4957,PRR14L,4,2,2,0,0.0452020202020202,0.10702509419324618,0.16284271284271284,True,0.7442754399172081,False,False,False,none
4958,FOXO4,4,3,1,0,0.0452020202020202,0.44560790552458995,0.08333333333333333,True,0.9426948807754887,False,False,False,none
4959,SFT2D1,4,3,1,0,0.0452020202020202,0.8246593471599248,0.08564213564213564,True,1.0,False,False,False,none
4960,ENOPH1,4,3,1,0,0.045165945165945166,0.7113234871316683,0.07806637806637806,True,1.0,False,False,False,none
4961,GARIN6,4,3,1,0,0.045165945165945166,0.6829647982707956,0.05930735930735931,True,1.0,False,False,False,none
4962,BTN2A2,4,2,2,0,0.04512987012987014,0.21992508316021128,0.1523809523809524,True,0.8416650680240085,False,False,False,none
4963,PALM,4,2,2,0,0.04512987012987013,0.3688340446862823,-0.022655122655122654,False,0.9085609150664021,False,False,False,none
4964,MFNG,4,2,2,0,0.04512987012987013,0.6090746157997448,-0.018253968253968255,False,0.9825265105794002,False,False,False,none
4965,MPC1,4,2,2,1,0.045129870129870124,0.01498970219735404,-0.05923520923520924,False,0.5091253731598537,False,False,False,none
4966,C18ORF32,4,3,1,0,0.045093795093795096,0.2410471804251098,0.0823953823953824,True,0.8520596739838366,False,False,False,none
4967,DNASE2B,4,3,1,0,0.045093795093795096,0.7183574751122476,0.005050505050505051,True,1.0,False,False,False,none
4968,MAFG,4,2,1,0,0.045093795093795096,0.9371542462540282,0.09148629148629149,True,1.0,False,False,False,none
4969,RETREG2,4,2,1,0,0.045093795093795096,0.730875441565154,0.09624819624819625,True,1.0,False,False,False,none
4970,BLOC1S3,4,3,1,0,0.04505772005772006,0.7683638085871413,0.01240981240981241,True,1.0,False,False,False,none
4971,AKR1C2,4,2,2,0,0.04505772005772005,0.19748078380853637,-0.07900432900432901,False,0.828592701650341,False,False,False,none
4972,NUMB,4,2,2,0,0.045021645021645025,0.2444641294321241,0.17294372294372296,True,0.8542043573594921,False,False,False,none
4973,LSS,4,2,2,0,0.04502164502164502,0.2811992120119429,-0.05202020202020202,False,0.8751215798358545,False,False,False,none
4974,SVEP1,4,3,1,0,0.04502164502164502,0.9398433453719475,0.04242424242424243,True,1.0,False,False,False,none
4975,FAM47C,4,3,1,0,0.04498556998556998,0.4564631421964114,0.03015873015873016,True,0.9456469935064346,False,False,False,none
4976,MCM8,4,3,1,0,0.04498556998556998,0.8601162479937182,0.05851370851370851,True,1.0,False,False,False,none
4977,RBM14,4,3,1,1,0.044949494949494954,0.000395858094214745,0.018903318903318905,True,0.23186321861789796,False,False,False,none
4978,FUT10,4,2,2,1,0.04494949494949495,0.044585216787039174,0.12258297258297259,True,0.6207037501205492,False,False,False,none
4979,BSCL2,4,3,1,0,0.04494949494949495,0.13162849098837826,0.047691197691197694,True,0.7703847285098536,False,False,False,none
4980,RPS6KA3,4,4,1,0,0.04494949494949495,0.6559838568473735,0.02041847041847042,True,0.9964017683936839,False,False,False,none
4981,PCIF1,4,3,0,0,0.04494949494949495,0.9713606858006248,0.05476190476190476,True,1.0,False,False,False,none
4982,URI1,4,2,2,1,0.04491341991341992,0.099768105953298,0.10324675324675325,True,0.7301679278161409,False,False,False,none
4983,KRTAP9-6,4,2,1,0,0.044877344877344884,0.4699578886102297,-0.004256854256854257,False,0.9491756338335287,False,False,False,none
4984,TTC3,4,2,2,1,0.04487734487734488,0.02400154433503267,0.13766233766233765,True,0.543415689090802,False,False,False,none
4985,AQP6,4,2,2,0,0.04487734487734488,0.33556092699998047,0.10858585858585859,True,0.8963451126315933,False,False,False,none
4986,S100A2,4,2,2,0,0.04487734487734488,0.4052053205343681,0.11565656565656565,True,0.9259117357133071,False,False,False,none
4987,RAB37,4,2,1,0,0.04487734487734488,0.5889127490059008,0.09971139971139971,True,0.9778804204479904,False,False,False,none
4988,SH3GLB1,4,3,1,0,0.04484126984126984,0.8355602098813124,0.0316017316017316,True,1.0,False,False,False,none
4989,TRIM25,4,3,1,0,0.04484126984126984,0.7409611998589527,0.07503607503607504,True,1.0,False,False,False,none
4990,SERPINB10,4,3,0,0,0.044841269841269835,0.6783458405635985,0.010894660894660894,True,1.0,False,False,False,none
4991,BTG1,4,3,1,0,0.044769119769119764,0.6972238548485048,0.010894660894660894,True,1.0,False,False,False,none
4992,QDPR,4,3,1,0,0.044733044733044736,0.22405676290582757,0.0582972582972583,True,0.8437642615589794,False,False,False,none
4993,CEP95,4,2,1,0,0.044733044733044736,0.5951432765053364,-0.00021645021645021645,False,0.9796605804420417,False,False,False,none
4994,NDUFB9,4,3,1,0,0.04473304473304473,0.5859077499418368,0.06818181818181818,True,0.9773426589056098,False,False,False,none
4995,PUDP,4,2,2,0,0.04469696969696969,0.013171468800261689,-0.1406926406926407,False,0.49667986383448104,False,False,False,none
4996,TBC1D15,4,2,2,0,0.04469696969696969,0.17273883384433145,-0.045526695526695526,False,0.8068938169777937,False,False,False,none
4997,ATPSCKMT,4,3,1,0,0.04469696969696969,0.3621480881912186,0.028643578643578645,True,0.9048633710365024,False,False,False,none
4998,PTS,4,3,1,0,0.04469696969696969,0.5803233935976733,0.06248196248196248,True,0.974634286587576,False,False,False,none
4999,CCHCR1,4,4,1,0,0.04469696969696969,0.7906291729601309,0.05331890331890332,True,1.0,False,False,False,none
5000,FANCD2OS,4,3,1,0,0.04469696969696969,0.8588159908396865,0.06031746031746032,True,1.0,False,False,False,none
5001,CHMP4A,4,2,2,0,0.044660894660894665,0.25401675869944457,0.17164502164502166,True,0.8611032172867388,False,False,False,none
5002,GASK1A,4,3,1,0,0.044660894660894665,0.3631697417218792,0.06565656565656566,True,0.9059839776243228,False,False,False,none
5003,HAPLN4,4,2,1,0,0.044660894660894665,0.4151512772426986,-0.0036075036075036075,False,0.9306715699753362,False,False,False,none
5004,TRIM37,4,3,1,0,0.044660894660894665,0.8067979883289405,0.03304473304473304,True,1.0,False,False,False,none
5005,TNRC18,4,3,0,0,0.04462481962481962,0.05573442535971003,0.0582972582972583,True,0.660186260057246,False,False,False,none
5006,REG4,4,2,2,0,0.04462481962481962,0.5957399659839823,0.1036075036075036,True,0.9796605804420417,False,False,False,none
5007,GNG13,4,2,1,0,0.04462481962481962,0.9134066003890374,0.09191919191919191,True,1.0,False,False,False,none
5008,PABPN1L,4,3,1,0,0.044588744588744594,0.7438227211419508,0.025324675324675326,True,1.0,False,False,False,none
5009,PTGR2,4,4,1,0,0.044588744588744594,0.9406885926721137,0.010966810966810967,True,1.0,False,False,False,none
5010,TTC17,4,3,1,0,0.044588744588744594,0.6947870527763473,0.07554112554112555,True,1.0,False,False,False,none
5011,CELF2,4,2,2,0,0.04458874458874459,0.03402411101744189,-0.015367965367965367,False,0.578808893511502,False,False,False,none
5012,CTSG,4,4,1,0,0.04458874458874459,0.9107380426438788,0.03571428571428571,True,1.0,False,False,False,none
5013,ZSCAN20,4,3,1,0,0.04458874458874459,0.8188980304535771,0.031385281385281384,True,1.0,False,False,False,none
5014,L1TD1,4,3,0,0,0.04455266955266955,0.9342254268464153,0.03816738816738817,True,1.0,False,False,False,none
5015,ZBED2,4,3,1,0,0.04451659451659452,0.4168809626503377,0.05793650793650794,True,0.9320972475470714,False,False,False,none
5016,DVL2,4,3,1,0,0.04448051948051948,0.7350702194377476,0.050216450216450215,True,1.0,False,False,False,none
5017,MFHAS1,4,2,2,0,0.04440836940836942,0.0507328681688996,-0.07813852813852813,False,0.6442862054610886,False,False,False,none
5018,NAPG,4,3,1,0,0.04440836940836941,0.2965058221785775,0.03369408369408369,True,0.8818171098336929,False,False,False,none
5019,TNKS,4,3,1,0,0.04440836940836941,0.37676483859508,0.026695526695526696,True,0.9111819981915893,False,False,False,none
5020,PPP2R5B,4,2,2,0,0.044372294372294376,0.4262127964958092,-0.018037518037518036,False,0.9350715546820573,False,False,False,none
5021,GRAP2,4,3,1,0,0.044372294372294376,0.6404706651420833,0.012265512265512266,True,0.9907901759113774,False,False,False,none
5022,NPAS4,4,2,2,0,0.04437229437229437,0.04528805785557924,0.1427128427128427,True,0.6238822887932646,False,False,False,none
5023,MRPS16,4,3,1,0,0.04437229437229437,0.47775421242877514,0.06623376623376623,True,0.9517838322151948,False,False,False,none
5024,HSD17B14,4,3,0,0,0.04437229437229437,0.5456558457613768,0.04242424242424243,True,0.9651637251741642,False,False,False,none
5025,OLFML2A,4,2,2,0,0.04433621933621934,0.11030287713555885,-0.05656565656565657,False,0.7474206241568492,False,False,False,none
5026,ATCAY,4,3,1,1,0.04433621933621934,0.7509279447555988,0.03556998556998557,True,1.0,False,False,False,none
5027,ATP5MJ,4,3,1,0,0.0443001443001443,0.4744904244849779,0.05281385281385281,True,0.9505771313385846,False,False,False,none
5028,PDP2,4,2,2,0,0.0443001443001443,0.7733912303688324,0.11724386724386725,True,1.0,False,False,False,none
5029,RGP1,4,3,1,0,0.04426406926406927,0.8592175681061555,0.046753246753246755,True,1.0,False,False,False,none
5030,AFP,4,3,1,0,0.04426406926406926,0.32222525122864326,0.013131313131313131,True,0.890676095753871,False,False,False,none
5031,PDCL2,4,3,0,0,0.04422799422799423,0.7439457006363617,0.05548340548340548,True,1.0,False,False,False,none
5032,NME6,4,4,1,2,0.04415584415584416,0.1775383781533567,0.0689033189033189,True,0.8077314585622009,False,False,False,none
5033,DPY19L2,4,3,1,0,0.04415584415584416,0.23543994531486565,0.04141414141414142,True,0.8495830388264659,False,False,False,none
5034,MMP10,4,3,1,0,0.04415584415584416,0.3712431720660881,0.015728715728715727,True,0.9085609150664021,False,False,False,none
5035,SLC25A11,4,3,1,0,0.04415584415584416,0.4025226267903575,0.07135642135642135,True,0.9236935182150757,False,False,False,none
5036,SYT6,4,3,0,0,0.04415584415584416,0.9504859113574055,0.05418470418470418,True,1.0,False,False,False,none
5037,CLCA2,4,3,1,0,0.04411976911976912,0.9024238223790155,0.06652236652236652,True,1.0,False,False,False,none
5038,PRSS1,4,3,1,0,0.04411976911976912,0.8408808868375203,0.0006493506493506494,True,1.0,False,False,False,none
5039,EGLN1,4,2,1,0,0.044119769119769114,0.7089961118675601,0.09992784992784992,True,1.0,False,False,False,none
5040,F10,4,3,1,0,0.044083694083694086,0.3051058919488165,0.049062049062049064,True,0.8859541499986616,False,False,False,none
5041,RNF43,4,2,2,0,0.04408369408369408,0.5089549219574769,0.1137085137085137,True,0.9577016293701506,False,False,False,none
5042,ZNF43,4,2,1,0,0.04408369408369408,0.6849726461860559,0.0924963924963925,True,1.0,False,False,False,none
5043,BRSK2,4,3,1,0,0.044047619047619044,0.20492841692193614,0.027633477633477635,True,0.831282657088031,False,False,False,none
5044,SYNDIG1L,4,4,0,0,0.044047619047619044,0.8973341861513796,0.03520923520923521,True,1.0,False,False,False,none
5045,PSMG3,4,2,1,0,0.044011544011544015,0.39203741718599067,0.0893939393939394,True,0.9171210320231551,False,False,False,none
5046,CREB3L1,4,3,1,0,0.044011544011544015,0.591981225033294,0.048051948051948054,True,0.9789051071598894,False,False,False,none
5047,RNF213,4,3,0,0,0.044011544011544015,0.9063104423590422,0.06378066378066378,True,1.0,False,False,False,none
5048,TRA2B,4,2,2,0,0.04401154401154401,0.45312038089264306,0.10230880230880231,True,0.9452436585005108,False,False,False,none
5049,CHEK1,4,3,1,0,0.04397546897546897,0.3795091566942201,0.010245310245310245,True,0.9119235035204281,False,False,False,none
5050,HAMP,4,3,0,0,0.04397546897546897,0.8961589435005249,0.024098124098124098,True,1.0,False,False,False,none
5051,CELA3B,4,2,2,0,0.043939393939393945,0.14433577783710128,-0.045526695526695526,False,0.7863461749791371,False,False,False,none
5052,SUCLG2,4,4,1,0,0.043939393939393945,0.6188255344493618,0.06565656565656566,True,0.9851079404823141,False,False,False,none
5053,DNAJC5,4,4,1,0,0.04393939393939394,0.4767999536511637,0.03528138528138528,True,0.9517838322151948,False,False,False,none
5054,LCE3B,4,2,1,1,0.0439033189033189,0.30547687177014365,-0.003318903318903319,False,0.8859541499986616,False,False,False,none
5055,LAG3,4,2,2,0,0.0439033189033189,0.4590884845604837,-0.021572871572871574,False,0.9459076214146833,False,False,False,none
5056,RNF149,4,4,0,0,0.0439033189033189,0.7822205781288718,0.0632034632034632,True,1.0,False,False,False,none
5057,RPP25L,4,2,1,0,0.0439033189033189,0.6996409305515756,-0.006060606060606061,False,1.0,False,False,False,none
5058,TUBB2B,4,3,1,0,0.0439033189033189,0.7571903221452925,0.05346320346320346,True,1.0,False,False,False,none
5059,AGTR2,4,3,1,0,0.04386724386724387,0.42256193162569383,0.02106782106782107,True,0.9334268601611824,False,False,False,none
5060,TMEM215,4,3,1,0,0.04386724386724387,0.5810834003254115,0.0272005772005772,True,0.9747086086586234,False,False,False,none
5061,SALL3,4,3,1,0,0.04386724386724387,0.5999157294901425,0.06911976911976912,True,0.9798087610411258,False,False,False,none
5062,KLK13,4,2,2,0,0.04386724386724386,0.5028398965850176,0.11378066378066377,True,0.9569243082735693,False,False,False,none
5063,EPPIN,4,3,1,0,0.04379509379509379,0.8325134747185585,0.01746031746031746,True,1.0,False,False,False,none
5064,SEC62,4,2,2,0,0.04375901875901876,0.7983435540483813,-0.014502164502164502,False,1.0,False,False,False,none
5065,FGF3,4,2,2,0,0.043759018759018754,0.07359308975551462,-0.07171717171717172,False,0.7033114546549473,False,False,False,none
5066,PTBP2,4,3,0,0,0.04368686868686869,0.9580183066646178,0.03701298701298701,True,1.0,False,False,False,none
5067,BACH1,4,2,2,0,0.04365079365079366,0.1472018522691768,0.14913419913419915,True,0.7923382516450974,False,False,False,none
5068,FAM3C,4,2,2,0,0.04365079365079365,0.4254412141546338,-0.04696969696969697,False,0.9350715546820573,False,False,False,none
