gene,background,observed_background_vulnerability_rho,empirical_p_value,n_permutations,n_trajectories_combined
NT5E,DLD1,-0.1046897546897547,0.46053946053946054,1000,1
NT5M,DLD1,0.083044733044733,0.5454545454545454,1000,1
NTAN1,DLD1,0.1152236652236652,0.41858141858141856,1000,1
NTAQ1,DLD1,0.0921356421356421,0.4855144855144855,1000,1
NTF3,DLD1,-0.0637085137085137,0.6133866133866134,1000,1
NTF4,DLD1,-0.1380952380952381,0.34965034965034963,1000,1
NTHL1,DLD1,0.2194805194805194,0.1048951048951049,1000,1
NTM,DLD1,-0.0854978354978355,0.5324675324675324,1000,1
NTMT1,DLD1,0.022005772005772,0.8721278721278721,1000,1
NTMT2,DLD1,-0.056998556998557,0.6633366633366633,1000,1
NTN1,DLD1,-0.0079365079365079,0.955044955044955,1000,1
NTN3,DLD1,-0.0354978354978355,0.8001998001998002,1000,1
NTN4,DLD1,-0.0515151515151515,0.7262737262737263,1000,1
NTN5,DLD1,-0.0813852813852813,0.5524475524475524,1000,1
NTNG1,DLD1,0.1344155844155844,0.33966033966033965,1000,1
NTNG2,DLD1,0.03001443001443,0.8291708291708292,1000,1
NTPCR,DLD1,-0.0554112554112554,0.6793206793206793,1000,1
NTRK1,DLD1,-0.1969696969696969,0.14185814185814186,1000,1
NTRK2,DLD1,-0.0588023088023088,0.6643356643356644,1000,1
NTRK3,DLD1,-0.2598845598845599,0.060939060939060936,1000,1
NTS,DLD1,0.0681096681096681,0.6413586413586414,1000,1
NTSR1,DLD1,0.2828282828282828,0.04495504495504495,1000,1
NTSR2,DLD1,-0.2294372294372294,0.10589410589410589,1000,1
NUAK1,DLD1,-0.1277777777777777,0.3806193806193806,1000,1
NUAK2,DLD1,-0.1817460317460317,0.1968031968031968,1000,1
NUB1,DLD1,0.0509379509379509,0.7252747252747253,1000,1
NUBP1,DLD1,0.3098124098124098,0.024975024975024976,1000,1
NUBP2,DLD1,0.0637806637806637,0.6493506493506493,1000,1
NUBPL,DLD1,0.1831168831168831,0.19080919080919082,1000,1
NUCB1,DLD1,-0.1911976911976912,0.1838161838161838,1000,1
NUCB2,DLD1,-0.1859307359307359,0.19080919080919082,1000,1
NUCKS1,DLD1,-0.0123376623376623,0.935064935064935,1000,1
NUDC,DLD1,-0.113997113997114,0.4045954045954046,1000,1
NUDCD1,DLD1,0.3196969696969697,0.011988011988011988,1000,1
NUDCD2,DLD1,0.0743867243867243,0.6043956043956044,1000,1
NUDCD3,DLD1,-0.046031746031746,0.7392607392607392,1000,1
NUDT1,DLD1,-0.0744588744588744,0.5754245754245755,1000,1
NUDT10,DLD1,,0.000999000999000999,1000,1
NUDT11,DLD1,,0.000999000999000999,1000,1
NUDT12,DLD1,-0.0494227994227994,0.7182817182817183,1000,1
NUDT13,DLD1,0.0318181818181818,0.8051948051948052,1000,1
NUDT14,DLD1,0.1607503607503607,0.2127872127872128,1000,1
NUDT15,DLD1,-0.1063492063492063,0.4205794205794206,1000,1
NUDT16,DLD1,0.1144300144300144,0.39760239760239763,1000,1
NUDT16L1,DLD1,0.2268398268398268,0.1008991008991009,1000,1
NUDT17,DLD1,0.3487734487734488,0.006993006993006993,1000,1
NUDT18,DLD1,,0.000999000999000999,1000,1
NUDT19,DLD1,0.0704906204906204,0.5834165834165834,1000,1
NUDT2,DLD1,0.0367243867243867,0.7822177822177823,1000,1
NUDT21,DLD1,0.1062049062049062,0.4565434565434565,1000,1
NUDT22,DLD1,0.075036075036075,0.5984015984015985,1000,1
NUDT3,DLD1,0.0037518037518037,0.971028971028971,1000,1
NUDT4,DLD1,,0.000999000999000999,1000,1
NUDT5,DLD1,-0.0337662337662337,0.8031968031968032,1000,1
NUDT6,DLD1,0.0395382395382395,0.7862137862137862,1000,1
NUDT7,DLD1,0.0309523809523809,0.8181818181818182,1000,1
NUDT8,DLD1,0.2377344877344877,0.07192807192807193,1000,1
NUDT9,DLD1,-0.0740981240981241,0.5814185814185814,1000,1
NUF2,DLD1,0.0118326118326118,0.919080919080919,1000,1
NUFIP1,DLD1,-0.0626262626262626,0.6583416583416584,1000,1
NUFIP2,DLD1,0.0323953823953823,0.7952047952047953,1000,1
NUGGC,DLD1,-0.2484126984126984,0.06893106893106893,1000,1
NUMA1,DLD1,-0.2513708513708513,0.07192807192807193,1000,1
NUMB,DLD1,-0.0829004329004329,0.5424575424575424,1000,1
NUMBL,DLD1,-0.152020202020202,0.2627372627372627,1000,1
NUP107,DLD1,0.0217171717171717,0.8701298701298701,1000,1
NUP133,DLD1,0.1776334776334776,0.18681318681318682,1000,1
NUP153,DLD1,-0.1909812409812409,0.16383616383616384,1000,1
NUP155,DLD1,-0.1634920634920635,0.23376623376623376,1000,1
NUP160,DLD1,0.1078643578643578,0.4435564435564436,1000,1
NUP188,DLD1,0.0501443001443001,0.7222777222777222,1000,1
NUP205,DLD1,0.0991341991341991,0.47352647352647353,1000,1
NUP210,DLD1,0.1844877344877344,0.18181818181818182,1000,1
NUP210L,DLD1,-0.0713564213564213,0.6173826173826173,1000,1
NUP214,DLD1,-0.0573593073593073,0.6813186813186813,1000,1
NUP35,DLD1,0.0566378066378066,0.6843156843156843,1000,1
NUP37,DLD1,-0.0733044733044733,0.5984015984015985,1000,1
NUP42,DLD1,-0.1059884559884559,0.3946053946053946,1000,1
NUP43,DLD1,0.1033910533910534,0.4695304695304695,1000,1
NUP50,DLD1,0.043001443001443,0.7542457542457542,1000,1
NUP54,DLD1,-0.143073593073593,0.2937062937062937,1000,1
NUP58,DLD1,-0.1335497835497835,0.36563436563436563,1000,1
NUP62,DLD1,-0.2205627705627705,0.1088911088911089,1000,1
NUP62CL,DLD1,-0.2578643578643578,0.061938061938061936,1000,1
NUP85,DLD1,0.1289321789321789,0.35664335664335667,1000,1
NUP88,DLD1,-0.1434343434343434,0.2977022977022977,1000,1
NUP93,DLD1,-0.2776334776334776,0.04795204795204795,1000,1
NUP98,DLD1,0.0152236652236652,0.8981018981018981,1000,1
NUPR1,DLD1,-0.2513708513708513,0.053946053946053944,1000,1
NUPR2,DLD1,-0.0726551226551226,0.6073926073926074,1000,1
NUS1,DLD1,0.2007215007215007,0.13386613386613386,1000,1
NUSAP1,DLD1,0.0294372294372294,0.8131868131868132,1000,1
NUTF2,DLD1,-0.1148629148629148,0.3836163836163836,1000,1
NUTM1,DLD1,-0.266017316017316,0.059940059940059943,1000,1
NUTM2A,DLD1,,0.000999000999000999,1000,1
NUTM2D,DLD1,,0.000999000999000999,1000,1
NUTM2F,DLD1,,0.000999000999000999,1000,1
NUTM2G,DLD1,0.1189754689754689,0.37462537462537465,1000,1
NVL,DLD1,-0.0847041847041847,0.5334665334665335,1000,1
NWD1,DLD1,0.1497835497835498,0.2857142857142857,1000,1
NWD2,DLD1,-0.0287878787878787,0.8331668331668332,1000,1
NXF1,DLD1,0.0404040404040404,0.7972027972027972,1000,1
NXF3,DLD1,-0.1227272727272727,0.38161838161838163,1000,1
NXN,DLD1,-0.234992784992785,0.08091908091908091,1000,1
NXNL1,DLD1,0.1179653679653679,0.3806193806193806,1000,1
NXNL2,DLD1,0.0303751803751803,0.8221778221778222,1000,1
NXPE1,DLD1,-0.1240981240981241,0.3706293706293706,1000,1
NXPE2,DLD1,0.2025252525252525,0.14085914085914086,1000,1
NXPE3,DLD1,0.0307359307359307,0.8221778221778222,1000,1
NXPE4,DLD1,0.1447330447330447,0.2887112887112887,1000,1
NXPH1,DLD1,-0.0389610389610389,0.7522477522477522,1000,1
NXPH2,DLD1,-0.25,0.055944055944055944,1000,1
NXPH3,DLD1,0.0922077922077922,0.48951048951048953,1000,1
NXPH4,DLD1,0.2944444444444444,0.03496503496503497,1000,1
NXT1,DLD1,0.0334054834054834,0.8291708291708292,1000,1
NXT2,DLD1,-0.0207070707070707,0.8661338661338661,1000,1
NYAP1,DLD1,0.0306637806637806,0.8061938061938062,1000,1
NYAP2,DLD1,0.2851370851370851,0.024975024975024976,1000,1
NYNRIN,DLD1,-0.2097402597402597,0.12887112887112886,1000,1
NYX,DLD1,-0.2264790764790764,0.0989010989010989,1000,1
OAF,DLD1,-0.0064213564213564,0.961038961038961,1000,1
OARD1,DLD1,0.0974025974025974,0.45354645354645357,1000,1
OAS1,DLD1,-0.0478354978354978,0.7342657342657343,1000,1
OAS2,DLD1,-0.129076479076479,0.36363636363636365,1000,1
OAS3,DLD1,-0.0678210678210678,0.6073926073926074,1000,1
OASL,DLD1,0.4126262626262626,0.002997002997002997,1000,1
OAT,DLD1,-0.052092352092352,0.7322677322677322,1000,1
OAZ1,DLD1,0.2131313131313131,0.1088911088911089,1000,1
OAZ2,DLD1,0.0134920634920634,0.9340659340659341,1000,1
OAZ3,DLD1,-0.0608225108225108,0.6793206793206793,1000,1
OBI1,DLD1,0.1916305916305916,0.16383616383616384,1000,1
OBP2A,DLD1,,0.000999000999000999,1000,1
OBP2B,DLD1,,0.000999000999000999,1000,1
OBSCN,DLD1,0.2862193362193362,0.04795204795204795,1000,1
OBSL1,DLD1,0.0519480519480519,0.7042957042957043,1000,1
OC90,DLD1,0.0787878787878787,0.5764235764235764,1000,1
OCA2,DLD1,-0.1682539682539682,0.23076923076923078,1000,1
OCEL1,DLD1,0.1586580086580086,0.25274725274725274,1000,1
OCIAD1,DLD1,0.0265512265512265,0.8351648351648352,1000,1
OCIAD2,DLD1,-0.127056277056277,0.36363636363636365,1000,1
OCLN,DLD1,0.1354978354978355,0.3166833166833167,1000,1
OCM,DLD1,0.1287157287157287,0.35764235764235763,1000,1
OCM2,DLD1,-0.0858585858585858,0.5064935064935064,1000,1
OCRL,DLD1,0.3258297258297258,0.01098901098901099,1000,1
OCSTAMP,DLD1,-0.1515151515151515,0.2547452547452547,1000,1
ODAD1,DLD1,-0.0955266955266955,0.4745254745254745,1000,1
ODAD2,DLD1,-0.0461760461760461,0.7392607392607392,1000,1
ODAD3,DLD1,-0.1582251082251082,0.24975024975024976,1000,1
ODAD4,DLD1,,0.000999000999000999,1000,1
ODAM,DLD1,-0.0648629148629148,0.6393606393606394,1000,1
ODAPH,DLD1,-0.048051948051948,0.7272727272727273,1000,1
ODC1,DLD1,0.029004329004329,0.8181818181818182,1000,1
ODF1,DLD1,-0.1881673881673881,0.18281718281718282,1000,1
ODF2,DLD1,-0.0445165945165945,0.7282717282717283,1000,1
ODF2L,DLD1,-0.0531746031746031,0.7032967032967034,1000,1
ODF3,DLD1,-0.0007215007215007,0.995004995004995,1000,1
ODF3B,DLD1,0.3675324675324675,0.004995004995004995,1000,1
ODF3L1,DLD1,-0.0103174603174603,0.939060939060939,1000,1
ODF3L2,DLD1,0.0852813852813852,0.5734265734265734,1000,1
ODF4,DLD1,-0.0894660894660894,0.5134865134865135,1000,1
ODR4,DLD1,-0.0964646464646464,0.4875124875124875,1000,1
OFD1,DLD1,0.0875901875901876,0.5354645354645354,1000,1
OGA,DLD1,-0.145021645021645,0.2727272727272727,1000,1
OGDH,DLD1,0.0919913419913419,0.4875124875124875,1000,1
OGDHL,DLD1,-0.2408369408369408,0.06693306693306693,1000,1
OGFOD1,DLD1,-0.0367243867243867,0.8031968031968032,1000,1
OGFOD2,DLD1,0.0056277056277056,0.957042957042957,1000,1
OGFOD3,DLD1,0.0858585858585858,0.5344655344655345,1000,1
OGFR,DLD1,-0.2012265512265512,0.13986013986013987,1000,1
OGFRL1,DLD1,-0.2054112554112554,0.14785214785214784,1000,1
OGG1,DLD1,0.0264790764790764,0.8491508491508492,1000,1
OGN,DLD1,-0.0432900432900432,0.7412587412587412,1000,1
OGT,DLD1,0.1288600288600288,0.3276723276723277,1000,1
OIP5,DLD1,0.386002886002886,0.006993006993006993,1000,1
OIT3,DLD1,-0.0376623376623376,0.8051948051948052,1000,1
OLA1,DLD1,-0.2218614718614718,0.1068931068931069,1000,1
OLAH,DLD1,-0.0481240981240981,0.7142857142857143,1000,1
OLFM1,DLD1,-0.0444444444444444,0.7652347652347652,1000,1
OLFM2,DLD1,7.215007215007215e-05,1.0,1000,1
OLFM3,DLD1,0.0019480519480519,0.989010989010989,1000,1
OLFM4,DLD1,0.1339826839826839,0.2977022977022977,1000,1
OLFML1,DLD1,-0.4463924963924964,0.001998001998001998,1000,1
OLFML2A,DLD1,-0.0565656565656565,0.6983016983016983,1000,1
OLFML2B,DLD1,-0.4075757575757576,0.002997002997002997,1000,1
OLFML3,DLD1,-0.0377344877344877,0.7812187812187812,1000,1
OLIG1,DLD1,-0.2169552669552669,0.10989010989010989,1000,1
OLIG2,DLD1,-0.043073593073593,0.7612387612387612,1000,1
OLIG3,DLD1,-0.0294372294372294,0.8321678321678322,1000,1
OLR1,DLD1,-0.0847041847041847,0.5264735264735265,1000,1
OMA1,DLD1,0.2606060606060606,0.06293706293706294,1000,1
OMD,DLD1,-0.2621212121212121,0.04795204795204795,1000,1
OMG,DLD1,-0.0439393939393939,0.7642357642357642,1000,1
OMP,DLD1,-0.0256854256854256,0.8771228771228772,1000,1
ONECUT1,DLD1,-0.2413419913419913,0.08491508491508491,1000,1
ONECUT2,DLD1,-0.1172438672438672,0.3906093906093906,1000,1
ONECUT3,DLD1,0.2277777777777777,0.0979020979020979,1000,1
OOEP,DLD1,-0.0448051948051948,0.7402597402597403,1000,1
OOSP2,DLD1,0.0453823953823953,0.7072927072927073,1000,1
OOSP3,DLD1,,0.000999000999000999,1000,1
OPA1,DLD1,-0.016017316017316,0.9020979020979021,1000,1
OPA3,DLD1,0.1363636363636363,0.3126873126873127,1000,1
OPALIN,DLD1,0.0961038961038961,0.4935064935064935,1000,1
OPCML,DLD1,0.088023088023088,0.5184815184815185,1000,1
OPHN1,DLD1,-0.1863636363636363,0.16983016983016982,1000,1
OPLAH,DLD1,,0.000999000999000999,1000,1
OPN1LW,DLD1,-0.0477633477633477,0.7262737262737263,1000,1
OPN1SW,DLD1,0.1237373737373737,0.37662337662337664,1000,1
OPN3,DLD1,0.0887445887445887,0.5124875124875125,1000,1
OPN4,DLD1,-0.1393217893217893,0.2967032967032967,1000,1
OPN5,DLD1,-0.0643578643578643,0.6293706293706294,1000,1
OPRD1,DLD1,-0.0611111111111111,0.6523476523476524,1000,1
OPRK1,DLD1,-0.1494949494949495,0.26873126873126874,1000,1
OPRL1,DLD1,0.0906204906204906,0.5254745254745254,1000,1
OPRM1,DLD1,-0.1196248196248196,0.4085914085914086,1000,1
OPRPN,DLD1,0.0274891774891774,0.8481518481518482,1000,1
OPTC,DLD1,-0.044083694083694,0.7592407592407593,1000,1
OPTN,DLD1,0.1012987012987013,0.4825174825174825,1000,1
OR10A2,DLD1,,0.000999000999000999,1000,1
OR10A3,DLD1,,0.000999000999000999,1000,1
OR10A4,DLD1,,0.000999000999000999,1000,1
OR10A5,DLD1,,0.000999000999000999,1000,1
OR10A7,DLD1,,0.000999000999000999,1000,1
OR10AD1,DLD1,,0.000999000999000999,1000,1
OR10AG1,DLD1,,0.000999000999000999,1000,1
OR10C1,DLD1,,0.000999000999000999,1000,1
OR10D3,DLD1,,0.000999000999000999,1000,1
OR10G2,DLD1,,0.000999000999000999,1000,1
OR10G3,DLD1,,0.000999000999000999,1000,1
OR10G4,DLD1,,0.000999000999000999,1000,1
OR10G6,DLD1,,0.000999000999000999,1000,1
OR10G7,DLD1,,0.000999000999000999,1000,1
OR10G8,DLD1,,0.000999000999000999,1000,1
OR10G9,DLD1,,0.000999000999000999,1000,1
OR10H1,DLD1,,0.000999000999000999,1000,1
OR10H2,DLD1,,0.000999000999000999,1000,1
OR10H3,DLD1,,0.000999000999000999,1000,1
OR10H4,DLD1,,0.000999000999000999,1000,1
OR10H5,DLD1,,0.000999000999000999,1000,1
OR10J1,DLD1,,0.000999000999000999,1000,1
OR10J5,DLD1,,0.000999000999000999,1000,1
OR10K1,DLD1,,0.000999000999000999,1000,1
OR10K2,DLD1,,0.000999000999000999,1000,1
OR10P1,DLD1,,0.000999000999000999,1000,1
OR10Q1,DLD1,,0.000999000999000999,1000,1
OR10R2,DLD1,,0.000999000999000999,1000,1
OR10T2,DLD1,,0.000999000999000999,1000,1
OR10V1,DLD1,,0.000999000999000999,1000,1
OR10W1,DLD1,,0.000999000999000999,1000,1
OR10Z1,DLD1,,0.000999000999000999,1000,1
OR11A1,DLD1,,0.000999000999000999,1000,1
OR11H4,DLD1,,0.000999000999000999,1000,1
OR11H6,DLD1,,0.000999000999000999,1000,1
OR11L1,DLD1,,0.000999000999000999,1000,1
OR12D3,DLD1,,0.000999000999000999,1000,1
OR13A1,DLD1,,0.000999000999000999,1000,1
OR13C2,DLD1,,0.000999000999000999,1000,1
OR13C3,DLD1,,0.000999000999000999,1000,1
OR13C4,DLD1,,0.000999000999000999,1000,1
OR13C5,DLD1,,0.000999000999000999,1000,1
OR13C8,DLD1,,0.000999000999000999,1000,1
OR13C9,DLD1,,0.000999000999000999,1000,1
OR13D1,DLD1,,0.000999000999000999,1000,1
OR13F1,DLD1,,0.000999000999000999,1000,1
OR13G1,DLD1,,0.000999000999000999,1000,1
OR13H1,DLD1,,0.000999000999000999,1000,1
OR13J1,DLD1,,0.000999000999000999,1000,1
OR14A16,DLD1,,0.000999000999000999,1000,1
OR14A2,DLD1,,0.000999000999000999,1000,1
OR14C36,DLD1,,0.000999000999000999,1000,1
OR14I1,DLD1,,0.000999000999000999,1000,1
OR14J1,DLD1,,0.000999000999000999,1000,1
OR14K1,DLD1,,0.000999000999000999,1000,1
OR1A1,DLD1,,0.000999000999000999,1000,1
OR1A2,DLD1,,0.000999000999000999,1000,1
OR1C1,DLD1,,0.000999000999000999,1000,1
OR1D2,DLD1,,0.000999000999000999,1000,1
OR1D5,DLD1,,0.000999000999000999,1000,1
OR1E1,DLD1,,0.000999000999000999,1000,1
OR1E2,DLD1,,0.000999000999000999,1000,1
OR1F1,DLD1,,0.000999000999000999,1000,1
OR1G1,DLD1,,0.000999000999000999,1000,1
OR1I1,DLD1,,0.000999000999000999,1000,1
OR1J1,DLD1,,0.000999000999000999,1000,1
OR1J2,DLD1,,0.000999000999000999,1000,1
OR1J4,DLD1,,0.000999000999000999,1000,1
OR1K1,DLD1,,0.000999000999000999,1000,1
OR1L1,DLD1,,0.000999000999000999,1000,1
OR1L3,DLD1,,0.000999000999000999,1000,1
OR1L4,DLD1,,0.000999000999000999,1000,1
OR1L6,DLD1,,0.000999000999000999,1000,1
OR1L8,DLD1,,0.000999000999000999,1000,1
OR1M1,DLD1,,0.000999000999000999,1000,1
OR1N1,DLD1,,0.000999000999000999,1000,1
OR1N2,DLD1,,0.000999000999000999,1000,1
OR1Q1,DLD1,,0.000999000999000999,1000,1
OR2A12,DLD1,,0.000999000999000999,1000,1
OR2A14,DLD1,,0.000999000999000999,1000,1
OR2A2,DLD1,,0.000999000999000999,1000,1
OR2A25,DLD1,,0.000999000999000999,1000,1
OR2A5,DLD1,,0.000999000999000999,1000,1
OR2AE1,DLD1,,0.000999000999000999,1000,1
OR2AG1,DLD1,,0.000999000999000999,1000,1
OR2AG2,DLD1,,0.000999000999000999,1000,1
OR2AJ1,DLD1,,0.000999000999000999,1000,1
OR2AP1,DLD1,,0.000999000999000999,1000,1
OR2AT4,DLD1,,0.000999000999000999,1000,1
OR2B11,DLD1,,0.000999000999000999,1000,1
OR2B2,DLD1,,0.000999000999000999,1000,1
OR2B3,DLD1,,0.000999000999000999,1000,1
OR2B6,DLD1,,0.000999000999000999,1000,1
OR2C1,DLD1,,0.000999000999000999,1000,1
OR2C3,DLD1,,0.000999000999000999,1000,1
OR2D2,DLD1,,0.000999000999000999,1000,1
OR2D3,DLD1,,0.000999000999000999,1000,1
OR2F2,DLD1,,0.000999000999000999,1000,1
OR2G2,DLD1,,0.000999000999000999,1000,1
OR2G3,DLD1,,0.000999000999000999,1000,1
OR2G6,DLD1,,0.000999000999000999,1000,1
OR2H1,DLD1,,0.000999000999000999,1000,1
OR2H2,DLD1,,0.000999000999000999,1000,1
OR2J1,DLD1,,0.000999000999000999,1000,1
OR2J2,DLD1,,0.000999000999000999,1000,1
OR2J3,DLD1,,0.000999000999000999,1000,1
OR2K2,DLD1,,0.000999000999000999,1000,1
OR2L13,DLD1,,0.000999000999000999,1000,1
OR2L2,DLD1,,0.000999000999000999,1000,1
OR2L3,DLD1,,0.000999000999000999,1000,1
OR2L5,DLD1,,0.000999000999000999,1000,1
OR2M2,DLD1,,0.000999000999000999,1000,1
OR2M3,DLD1,,0.000999000999000999,1000,1
OR2M4,DLD1,,0.000999000999000999,1000,1
OR2M5,DLD1,,0.000999000999000999,1000,1
OR2M7,DLD1,,0.000999000999000999,1000,1
OR2S2,DLD1,,0.000999000999000999,1000,1
OR2T10,DLD1,,0.000999000999000999,1000,1
OR2T12,DLD1,,0.000999000999000999,1000,1
OR2T2,DLD1,,0.000999000999000999,1000,1
OR2T27,DLD1,,0.000999000999000999,1000,1
OR2T29,DLD1,,0.000999000999000999,1000,1
OR2T35,DLD1,,0.000999000999000999,1000,1
OR2T4,DLD1,,0.000999000999000999,1000,1
OR2T5,DLD1,,0.000999000999000999,1000,1
OR2T6,DLD1,,0.000999000999000999,1000,1
OR2T8,DLD1,,0.000999000999000999,1000,1
OR2V1,DLD1,,0.000999000999000999,1000,1
OR2V2,DLD1,,0.000999000999000999,1000,1
OR2W1,DLD1,,0.000999000999000999,1000,1
OR2W3,DLD1,,0.000999000999000999,1000,1
OR2Y1,DLD1,,0.000999000999000999,1000,1
OR2Z1,DLD1,,0.000999000999000999,1000,1
OR3A1,DLD1,,0.000999000999000999,1000,1
OR4A16,DLD1,,0.000999000999000999,1000,1
OR4A47,DLD1,,0.000999000999000999,1000,1
OR4A5,DLD1,,0.000999000999000999,1000,1
OR4B1,DLD1,,0.000999000999000999,1000,1
OR4C11,DLD1,,0.000999000999000999,1000,1
OR4C12,DLD1,,0.000999000999000999,1000,1
OR4C13,DLD1,,0.000999000999000999,1000,1
OR4C15,DLD1,,0.000999000999000999,1000,1
OR4C3,DLD1,,0.000999000999000999,1000,1
OR4C46,DLD1,,0.000999000999000999,1000,1
OR4C5,DLD1,,0.000999000999000999,1000,1
OR4C6,DLD1,,0.000999000999000999,1000,1
OR4D1,DLD1,,0.000999000999000999,1000,1
OR4D10,DLD1,,0.000999000999000999,1000,1
OR4D11,DLD1,,0.000999000999000999,1000,1
OR4D2,DLD1,,0.000999000999000999,1000,1
OR4D5,DLD1,,0.000999000999000999,1000,1
OR4D6,DLD1,,0.000999000999000999,1000,1
OR4D9,DLD1,,0.000999000999000999,1000,1
OR4E1,DLD1,,0.000999000999000999,1000,1
OR4E2,DLD1,,0.000999000999000999,1000,1
OR4F15,DLD1,,0.000999000999000999,1000,1
OR4F6,DLD1,,0.000999000999000999,1000,1
OR4K1,DLD1,,0.000999000999000999,1000,1
OR4K13,DLD1,,0.000999000999000999,1000,1
OR4K14,DLD1,,0.000999000999000999,1000,1
OR4K15,DLD1,,0.000999000999000999,1000,1
OR4K17,DLD1,,0.000999000999000999,1000,1
OR4K2,DLD1,,0.000999000999000999,1000,1
OR4K5,DLD1,,0.000999000999000999,1000,1
OR4L1,DLD1,,0.000999000999000999,1000,1
OR4M1,DLD1,,0.000999000999000999,1000,1
OR4N2,DLD1,,0.000999000999000999,1000,1
OR4N5,DLD1,,0.000999000999000999,1000,1
OR4P4,DLD1,,0.000999000999000999,1000,1
OR4S1,DLD1,,0.000999000999000999,1000,1
OR4S2,DLD1,,0.000999000999000999,1000,1
OR4X1,DLD1,,0.000999000999000999,1000,1
OR51A2,DLD1,,0.000999000999000999,1000,1
OR51A4,DLD1,,0.000999000999000999,1000,1
OR51A7,DLD1,,0.000999000999000999,1000,1
OR51B4,DLD1,,0.000999000999000999,1000,1
OR51B5,DLD1,,0.000999000999000999,1000,1
OR51B6,DLD1,,0.000999000999000999,1000,1
OR51D1,DLD1,,0.000999000999000999,1000,1
OR51E1,DLD1,,0.000999000999000999,1000,1
OR51E2,DLD1,,0.000999000999000999,1000,1
OR51F1,DLD1,,0.000999000999000999,1000,1
OR51F2,DLD1,,0.000999000999000999,1000,1
OR51G2,DLD1,,0.000999000999000999,1000,1
OR51I1,DLD1,,0.000999000999000999,1000,1
OR51I2,DLD1,,0.000999000999000999,1000,1
OR51L1,DLD1,,0.000999000999000999,1000,1
OR51M1,DLD1,,0.000999000999000999,1000,1
OR51Q1,DLD1,,0.000999000999000999,1000,1
OR51S1,DLD1,,0.000999000999000999,1000,1
OR51T1,DLD1,,0.000999000999000999,1000,1
OR51V1,DLD1,,0.000999000999000999,1000,1
OR52A1,DLD1,,0.000999000999000999,1000,1
OR52A5,DLD1,,0.000999000999000999,1000,1
OR52B2,DLD1,,0.000999000999000999,1000,1
OR52B6,DLD1,,0.000999000999000999,1000,1
OR52D1,DLD1,,0.000999000999000999,1000,1
OR52E2,DLD1,,0.000999000999000999,1000,1
OR52E4,DLD1,,0.000999000999000999,1000,1
OR52E5,DLD1,,0.000999000999000999,1000,1
OR52E6,DLD1,,0.000999000999000999,1000,1
OR52E8,DLD1,,0.000999000999000999,1000,1
OR52H1,DLD1,,0.000999000999000999,1000,1
OR52I1,DLD1,,0.000999000999000999,1000,1
OR52J3,DLD1,,0.000999000999000999,1000,1
OR52K1,DLD1,,0.000999000999000999,1000,1
OR52K2,DLD1,,0.000999000999000999,1000,1
OR52L1,DLD1,,0.000999000999000999,1000,1
OR52M1,DLD1,,0.000999000999000999,1000,1
OR52N1,DLD1,,0.000999000999000999,1000,1
OR52N2,DLD1,,0.000999000999000999,1000,1
OR52N4,DLD1,,0.000999000999000999,1000,1
OR52N5,DLD1,,0.000999000999000999,1000,1
OR52W1,DLD1,,0.000999000999000999,1000,1
OR56A1,DLD1,,0.000999000999000999,1000,1
OR56A3,DLD1,,0.000999000999000999,1000,1
OR56A4,DLD1,,0.000999000999000999,1000,1
OR56A5,DLD1,,0.000999000999000999,1000,1
OR56B1,DLD1,,0.000999000999000999,1000,1
OR56B4,DLD1,,0.000999000999000999,1000,1
OR5A1,DLD1,,0.000999000999000999,1000,1
OR5A2,DLD1,,0.000999000999000999,1000,1
OR5AC2,DLD1,,0.000999000999000999,1000,1
OR5AK2,DLD1,,0.000999000999000999,1000,1
OR5AN1,DLD1,,0.000999000999000999,1000,1
OR5AP2,DLD1,,0.000999000999000999,1000,1
OR5AS1,DLD1,,0.000999000999000999,1000,1
OR5AU1,DLD1,,0.000999000999000999,1000,1
OR5B12,DLD1,,0.000999000999000999,1000,1
OR5B17,DLD1,,0.000999000999000999,1000,1
OR5B2,DLD1,,0.000999000999000999,1000,1
OR5B21,DLD1,,0.000999000999000999,1000,1
OR5B3,DLD1,,0.000999000999000999,1000,1
OR5C1,DLD1,,0.000999000999000999,1000,1
OR5D14,DLD1,,0.000999000999000999,1000,1
OR5D16,DLD1,,0.000999000999000999,1000,1
OR5D18,DLD1,,0.000999000999000999,1000,1
OR5F1,DLD1,,0.000999000999000999,1000,1
OR5H14,DLD1,,0.000999000999000999,1000,1
OR5H15,DLD1,,0.000999000999000999,1000,1
OR5H2,DLD1,,0.000999000999000999,1000,1
OR5H6,DLD1,,0.000999000999000999,1000,1
