gene,background,n_trajectory_values,n_positive_trajectory_values,background_vulnerability_rho,background_p_value,n_resampling_supported_trajectories,background_resampling_supported
NBPF3,LoVo,1,1,0.05707070707070707,0.6789738676201612,0,False
NBR1,LoVo,1,1,0.20772005772005772,0.12806876132876935,0,False
NCALD,LoVo,1,1,0.08535353535353535,0.5355265619085092,0,False
NCAM1,LoVo,1,0,,,0,False
NCAM2,LoVo,1,1,0.17142857142857143,0.21077575762222187,0,False
NCAN,LoVo,1,0,-0.04199134199134199,0.7608250399916991,0,False
NCAPD2,LoVo,1,1,0.00202020202020202,0.98832090222334,0,False
NCAPD3,LoVo,1,1,0.0632034632034632,0.6466492497887659,0,False
NCAPG,LoVo,1,0,-0.16984126984126985,0.21509546429440632,0,False
NCAPG2,LoVo,1,1,0.10815295815295815,0.43188486826802813,0,False
NCAPH,LoVo,1,0,-0.004401154401154401,0.9745595573854722,0,False
NCAPH2,LoVo,1,1,0.08463203463203463,0.5389937381767237,0,False
NCBP1,LoVo,1,1,0.04624819624819625,0.7374083747773268,0,False
NCBP2,LoVo,1,1,0.012193362193362194,0.9295948479780948,0,False
NCBP2AS2,LoVo,1,0,,,0,False
NCBP2L,LoVo,1,0,,,0,False
NCBP3,LoVo,1,1,0.03318903318903319,0.8099045171957033,0,False
NCCRP1,LoVo,1,0,-0.013997113997113998,0.9192122967775319,0,False
NCDN,LoVo,1,1,0.2396825396825397,0.07798558888543096,0,False
NCEH1,LoVo,1,1,0.12712842712842712,0.35501032781357167,0,False
NCF1,LoVo,1,0,,,0,False
NCF2,LoVo,1,0,-0.10772005772005772,0.43374112827049016,0,False
NCF4,LoVo,1,0,-0.06948051948051948,0.6142221880141197,0,False
NCK1,LoVo,1,0,-0.11695526695526695,0.3951222532970285,0,False
NCK2,LoVo,1,1,0.02655122655122655,0.847413032908131,0,False
NCKAP1,LoVo,1,0,-0.023232323232323233,0.866299485804589,0,False
NCKAP1L,LoVo,1,0,-0.07215007215007214,0.6006457188231258,0,False
NCKAP5,LoVo,1,0,-0.08845598845598845,0.520743234686322,0,False
NCKAP5L,LoVo,1,0,-0.1955988455988456,0.1523881370835101,0,False
NCKIPSD,LoVo,1,0,-0.11031746031746031,0.42267090744019176,0,False
NCL,LoVo,1,1,0.35945165945165947,0.0070332308389068855,1,True
NCLN,LoVo,1,1,0.063997113997114,0.642511432145892,0,False
NCMAP,LoVo,1,1,0.11219336219336219,0.41477675891429955,0,False
NCOA1,LoVo,1,0,-0.23506493506493506,0.08406986705817648,0,False
NCOA2,LoVo,1,0,-0.006349206349206349,0.9633055649257729,0,False
NCOA3,LoVo,1,1,0.18751803751803753,0.1703983975085589,0,False
NCOA4,LoVo,1,1,0.005772005772005772,0.9666394392473576,0,False
NCOA5,LoVo,1,1,0.1152958152958153,0.4019085977914948,0,False
NCOA6,LoVo,1,1,0.20252525252525252,0.13810517869705974,0,False
NCOA7,LoVo,1,0,-0.10216450216450217,0.4579572813079513,0,False
NCOR1,LoVo,1,0,-0.08953823953823954,0.5156347487119226,0,False
NCOR2,LoVo,1,1,0.09761904761904762,0.47830597750524445,0,False
NCR1,LoVo,1,1,0.12698412698412698,0.3555612096574737,0,False
NCR2,LoVo,1,0,-0.051226551226551224,0.710321540925787,0,False
NCR3,LoVo,1,0,-0.031024531024531024,0.8220933319939889,0,False
NCR3LG1,LoVo,1,1,0.06536796536796537,0.6353896698481621,0,False
NCS1,LoVo,1,0,-0.0354978354978355,0.7969523664741162,0,False
NCSTN,LoVo,1,0,-0.023593073593073593,0.8642428186606137,0,False
NDC1,LoVo,1,1,0.12301587301587301,0.3709151699006803,0,False
NDC80,LoVo,1,0,-0.20685425685425685,0.12970208988482138,0,False
NDE1,LoVo,1,0,-0.0012265512265512266,0.9929089638985783,0,False
NDEL1,LoVo,1,0,-0.030375180375180375,0.8257582649028917,0,False
NDFIP1,LoVo,1,0,-0.12633477633477633,0.35804665447370354,0,False
NDFIP2,LoVo,1,0,-0.17777777777777778,0.19410728359996043,0,False
NDN,LoVo,1,1,0.14112554112554113,0.3040767298633915,0,False
NDNF,LoVo,1,1,0.11558441558441558,0.4007235100016335,0,False
NDOR1,LoVo,1,1,0.17005772005772005,0.214502792539076,0,False
NDP,LoVo,1,1,0.21587301587301588,0.11344148423914542,0,False
NDRG1,LoVo,1,0,-0.33080808080808083,0.013629711029223633,0,False
NDRG2,LoVo,1,0,-0.0008658008658008658,0.994994530637461,0,False
NDRG3,LoVo,1,1,0.30057720057720055,0.025762144668824316,0,False
NDRG4,LoVo,1,1,0.20346320346320346,0.1362508002217489,0,False
NDST1,LoVo,1,0,-0.17936507936507937,0.1900912607889601,0,False
NDST2,LoVo,1,0,-0.2422799422799423,0.0747194533328473,0,False
NDST3,LoVo,1,1,0.028643578643578645,0.8355492636833549,0,False
NDST4,LoVo,1,1,0.032467532467532464,0.8139626334223518,0,False
NDUFA1,LoVo,1,1,0.03492063492063492,0.8001854620887784,0,False
NDUFA10,LoVo,1,0,-0.03268398268398268,0.8127446839970637,0,False
NDUFA11,LoVo,1,1,0.11248196248196249,0.41356983635421746,0,False
NDUFA12,LoVo,1,0,-0.07121212121212121,0.6054008178122328,0,False
NDUFA13,LoVo,1,1,0.18528138528138527,0.175646543374844,0,False
NDUFA2,LoVo,1,1,0.12965367965367966,0.3454547534070269,0,False
NDUFA3,LoVo,1,0,-0.023809523809523808,0.863009246185352,0,False
NDUFA4,LoVo,1,0,-0.14733044733044734,0.2830888921473042,0,False
NDUFA4L2,LoVo,1,1,0.06904761904761905,0.616436095698797,0,False
NDUFA5,LoVo,1,1,0.2274891774891775,0.09485332807380198,0,False
NDUFA6,LoVo,1,0,-0.06392496392496393,0.6428871548327602,0,False
NDUFA7,LoVo,1,0,-0.03506493506493506,0.7993768740443838,0,False
NDUFA8,LoVo,1,0,-0.08225108225108226,0.5505123709049704,0,False
NDUFA9,LoVo,1,0,-0.04098124098124098,0.7664138147170477,0,False
NDUFAB1,LoVo,1,1,0.03759018759018759,0.7852611138582697,0,False
NDUFAF1,LoVo,1,1,0.04047619047619048,0.7692126554706515,0,False
NDUFAF2,LoVo,1,1,0.0031024531024531027,0.9820650878487867,0,False
NDUFAF3,LoVo,1,0,-0.06443001443001443,0.6402589642763821,0,False
NDUFAF4,LoVo,1,1,0.15194805194805194,0.2681040944252441,0,False
NDUFAF5,LoVo,1,1,0.10966810966810966,0.4254232824266994,0,False
NDUFAF6,LoVo,1,0,-0.11969696969696969,0.38405863726897665,0,False
NDUFAF7,LoVo,1,1,0.016305916305916306,0.9059423618750228,0,False
NDUFAF8,LoVo,1,0,-0.020274170274170274,0.8831961336858224,0,False
NDUFB1,LoVo,1,0,,,0,False
NDUFB10,LoVo,1,1,0.05808080808080808,0.6736082348297077,0,False
NDUFB11,LoVo,1,1,0.11637806637806637,0.3974750510070367,0,False
NDUFB2,LoVo,1,1,0.02619047619047619,0.8494619863144118,0,False
NDUFB3,LoVo,1,1,0.06111111111111111,0.6576087687796998,0,False
NDUFB4,LoVo,1,0,-0.015873015873015872,0.9084286426319645,0,False
NDUFB5,LoVo,1,0,-0.02813852813852814,0.8384097107363804,0,False
NDUFB6,LoVo,1,1,0.05447330447330447,0.692843418796889,0,False
NDUFB7,LoVo,1,0,-0.005194805194805195,0.969973880100019,0,False
NDUFB8,LoVo,1,1,0.15512265512265513,0.25811481991096963,0,False
NDUFB9,LoVo,1,1,0.06818181818181818,0.6208740758604878,0,False
NDUFC1,LoVo,1,1,0.11601731601731602,0.39894970696296217,0,False
NDUFC2,LoVo,1,1,0.05331890331890332,0.6990402450129617,0,False
NDUFS1,LoVo,1,1,0.19141414141414143,0.1615306145066384,0,False
NDUFS2,LoVo,1,1,0.06464646464646465,0.6391339349490187,0,False
NDUFS3,LoVo,1,1,0.1704906204906205,0.21332088223676665,0,False
NDUFS4,LoVo,1,1,0.04134199134199134,0.764416451696811,0,False
NDUFS5,LoVo,1,1,0.17243867243867245,0.20805879877758895,0,False
NDUFS6,LoVo,1,0,-0.13932178932178932,0.31036140006195573,0,False
NDUFS7,LoVo,1,1,0.0841991341991342,0.5410792760950153,0,False
NDUFS8,LoVo,1,0,-0.05663780663780664,0.6812782902758596,0,False
NDUFV1,LoVo,1,0,-0.0601010101010101,0.6629254543874256,0,False
NDUFV2,LoVo,1,0,-0.003751803751803752,0.9783120894773425,0,False
NDUFV3,LoVo,1,0,-0.07222222222222222,0.6002806220839129,0,False
NEB,LoVo,1,1,0.09191919191919191,0.5044856997910052,0,False
NEBL,LoVo,1,0,-0.08268398268398268,0.5484093498372594,0,False
NECAB1,LoVo,1,0,-0.3041125541125541,0.02398850443335629,0,False
NECAB2,LoVo,1,0,-0.017604617604617605,0.8984889841847338,0,False
NECAB3,LoVo,1,0,-0.04451659451659452,0.7469066100136894,0,False
NECAP1,LoVo,1,1,0.09148629148629149,0.5065035725887417,0,False
NECAP2,LoVo,1,1,0.1259018759018759,0.3597095015884805,0,False
NECTIN1,LoVo,1,0,-0.293001443001443,0.029935851013478513,0,False
NECTIN2,LoVo,1,0,-0.14906204906204906,0.2774062868527692,0,False
NECTIN3,LoVo,1,0,-0.1466810966810967,0.28523947962895063,0,False
NECTIN4,LoVo,1,1,0.12215007215007215,0.3743174680569333,0,False
NEDD1,LoVo,1,1,0.004329004329004329,0.9749764798621995,0,False
NEDD4,LoVo,1,0,-0.2538961038961039,0.061418053949960714,0,False
NEDD4L,LoVo,1,0,-0.2163059163059163,0.11270216072258187,0,False
NEDD8,LoVo,1,0,-0.07698412698412699,0.5764032697902708,0,False
NEDD9,LoVo,1,0,-0.05007215007215007,0.7165723849672719,0,False
NEFH,LoVo,1,1,0.09141414141414142,0.5068402850355207,0,False
NEFL,LoVo,1,0,,,0,False
NEFM,LoVo,1,1,0.03499278499278499,0.7997811420059525,0,False
NEGR1,LoVo,1,0,-0.09372294372294372,0.49612243254376825,0,False
NEIL1,LoVo,1,0,-0.11767676767676767,0.39219278654523654,0,False
NEIL2,LoVo,1,1,0.19783549783549784,0.1476613847760798,0,False
NEIL3,LoVo,1,1,0.0829004329004329,0.5473592866862395,0,False
NEK1,LoVo,1,1,0.18246753246753247,0.1824141197799959,0,False
NEK10,LoVo,1,0,-0.2623376623376623,0.05300277906043622,0,False
NEK11,LoVo,1,0,-0.14343434343434344,0.2961530238400937,0,False
NEK2,LoVo,1,0,-0.15916305916305917,0.24576807970862175,0,False
NEK3,LoVo,1,1,0.07813852813852813,0.5706810747175157,0,False
NEK4,LoVo,1,0,-0.14191919191919192,0.3013376735026549,0,False
NEK5,LoVo,1,0,-0.0437950937950938,0.7508753479109285,0,False
NEK6,LoVo,1,1,0.24372294372294373,0.07295239447404092,0,False
NEK7,LoVo,1,1,0.13131313131313133,0.33926295983613264,0,False
NEK8,LoVo,1,0,-0.046536796536796536,0.7358290723613717,0,False
NEK9,LoVo,1,1,0.10901875901875901,0.4281857939630785,0,False
NELFA,LoVo,1,1,0.05858585858585859,0.6709314354885252,0,False
NELFB,LoVo,1,1,0.005194805194805195,0.969973880100019,0,False
NELFCD,LoVo,1,1,0.07705627705627706,0.5760448636253362,0,False
NELFE,LoVo,1,0,-0.21645021645021645,0.11245654111700712,0,False
NELL1,LoVo,1,0,-0.047402597402597405,0.7310976914790727,0,False
NELL2,LoVo,1,0,-0.019264069264069265,0.8889779524702958,0,False
NEMF,LoVo,1,1,0.03997113997113997,0.7720144205198353,0,False
NEMP1,LoVo,1,0,-0.017893217893217895,0.8968338357124623,0,False
NEMP2,LoVo,1,1,0.20916305916305916,0.1253811341023208,0,False
NENF,LoVo,1,1,0.2847763347763348,0.035091780795644546,0,False
NEO1,LoVo,1,0,-0.09184704184704184,0.5048217257221965,0,False
NEPRO,LoVo,1,0,-0.10851370851370852,0.4303414063827227,0,False
NES,LoVo,1,0,-0.22792207792207791,0.09420947857355465,0,False
NET1,LoVo,1,0,-0.04018759018759019,0.7708133081463415,0,False
NETO1,LoVo,1,0,-0.15223665223665223,0.26718546487833505,0,False
NETO2,LoVo,1,0,-0.21623376623376622,0.11282512444891067,0,False
NEU1,LoVo,1,1,0.1202020202020202,0.38204088340900855,0,False
NEU2,LoVo,1,0,-0.004329004329004329,0.9749764798621995,0,False
NEU3,LoVo,1,1,0.07272727272727272,0.597727679549794,0,False
NEU4,LoVo,1,0,-0.013275613275613276,0.9233638092922068,0,False
NEURL1,LoVo,1,0,-0.043434343434343436,0.7528621277594649,0,False
NEURL1B,LoVo,1,0,-0.17741702741702742,0.19502839015357834,0,False
NEURL2,LoVo,1,1,0.017676767676767676,0.8980751565714196,0,False
NEURL3,LoVo,1,0,,,0,False
NEURL4,LoVo,1,0,-0.13896103896103895,0.3116282566933631,0,False
NEUROD1,LoVo,1,1,0.10281385281385282,0.45508936554213664,0,False
NEUROD2,LoVo,1,1,0.03383838383838384,0.8062564490889292,0,False
NEUROD4,LoVo,1,1,0.17929292929292928,0.19027250743347013,0,False
NEUROD6,LoVo,1,1,0.15375180375180375,0.262397176151147,0,False
NEUROG1,LoVo,1,0,-0.008225108225108226,0.9524750691888056,0,False
NEUROG2,LoVo,1,1,0.01443001443001443,0.9167224085635032,0,False
NEUROG3,LoVo,1,0,-0.03484848484848485,0.8005898341918314,0,False
NEXMIF,LoVo,1,0,-0.007142857142857143,0.9587225166381048,0,False
NEXN,LoVo,1,1,0.008441558441558441,0.9512259080918067,0,False
NF1,LoVo,1,1,0.07864357864357864,0.5681859075982567,0,False
NF2,LoVo,1,0,-0.06298701298701298,0.6477795969191379,0,False
NFAM1,LoVo,1,0,-0.11233766233766233,0.4141730449970924,0,False
NFASC,LoVo,1,0,-0.11464646464646465,0.404582501168337,0,False
NFAT5,LoVo,1,1,0.005411255411255411,0.9687234019804616,0,False
NFATC1,LoVo,1,1,0.05411255411255411,0.6947778061541003,0,False
NFATC2,LoVo,1,0,-0.07395382395382395,0.5915477222487585,0,False
NFATC2IP,LoVo,1,1,0.13463203463203463,0.32708835601803443,0,False
NFATC3,LoVo,1,1,0.18455988455988456,0.17736421563467775,0,False
NFATC4,LoVo,1,0,-0.003751803751803752,0.9783120894773425,0,False
NFE2,LoVo,1,0,-0.11277056277056277,0.41236493585796075,0,False
NFE2L1,LoVo,1,1,0.07178932178932179,0.6024726627995647,0,False
NFE2L2,LoVo,1,0,-0.1323953823953824,0.33526233588000665,0,False
NFE2L3,LoVo,1,0,-0.028643578643578645,0.8355492636833549,0,False
NFIA,LoVo,1,0,-0.045093795093795096,0.7437363013003676,0,False
NFIB,LoVo,1,1,0.001875901875901876,0.9891550716690172,0,False
NFIC,LoVo,1,1,0.16147186147186146,0.23889640628419165,0,False
NFIL3,LoVo,1,1,0.07481962481962481,0.5872026462389949,0,False
NFILZ,LoVo,1,0,,,0,False
NFIX,LoVo,1,1,0.09336219336219337,0.49778931702207996,0,False
NFKB1,LoVo,1,0,-0.09494949494949495,0.4904767340667163,0,False
NFKB2,LoVo,1,1,0.22265512265512266,0.10227775061470873,0,False
NFKBIA,LoVo,1,1,0.3176046176046176,0.018134772249500532,0,False
NFKBIB,LoVo,1,0,-0.034126984126984124,0.8046363940803535,0,False
NFKBID,LoVo,1,0,-0.050216450216450215,0.7157900100288622,0,False
NFKBIE,LoVo,1,1,0.16017316017316016,0.24274533891478356,0,False
NFKBIL1,LoVo,1,0,-0.13066378066378068,0.34167755087403534,0,False
NFKBIZ,LoVo,1,0,-0.06746031746031746,0.6245826678173638,0,False
NFRKB,LoVo,1,0,-0.1479076479076479,0.2811862409067251,0,False
NFS1,LoVo,1,0,-0.28513708513708513,0.0348511407015798,0,False
NFU1,LoVo,1,0,-0.2563492063492063,0.05886876892922854,0,False
NFX1,LoVo,1,1,0.01240981240981241,0.9283482927668263,0,False
NFXL1,LoVo,1,1,0.12777777777777777,0.35253784084209877,0,False
NFYA,LoVo,1,0,-0.2331890331890332,0.08664571204963163,0,False
NFYB,LoVo,1,0,-0.22886002886002885,0.09282614930604387,0,False
NFYC,LoVo,1,0,-0.11197691197691198,0.4156832766471634,0,False
NGB,LoVo,1,0,-0.15245310245310245,0.2664978740327913,0,False
NGDN,LoVo,1,0,-0.08174603174603175,0.5529707585749971,0,False
NGEF,LoVo,1,0,-0.13088023088023087,0.3408715031117549,0,False
NGF,LoVo,1,1,0.09242424242424242,0.5021367300897901,0,False
NGFR,LoVo,1,1,0.07417027417027416,0.5904601087644846,0,False
NGLY1,LoVo,1,1,0.02207792207792208,0.8728866670010248,0,False
NGRN,LoVo,1,1,0.09588744588744588,0.48618218568403593,0,False
NHEJ1,LoVo,1,1,0.1349206349206349,0.32604288466564185,0,False
NHLH1,LoVo,1,0,-0.09329004329004328,0.4981230410281898,0,False
NHLH2,LoVo,1,1,0.22914862914862916,0.09240371134278261,0,False
NHLRC1,LoVo,1,0,-0.06587301587301587,0.6327740547401187,0,False
NHLRC2,LoVo,1,1,0.03975468975468976,0.7732160638373001,0,False
NHLRC3,LoVo,1,0,-0.06082251082251082,0.6591261200957679,0,False
NHLRC4,LoVo,1,1,0.0297979797979798,0.8290190847848523,0,False
NHP2,LoVo,1,1,0.13455988455988455,0.3273500538851289,0,False
NHS,LoVo,1,1,0.05916305916305916,0.6678771973729395,0,False
NHSL1,LoVo,1,0,-0.046464646464646465,0.7362237966003166,0,False
NHSL2,LoVo,1,0,,,0,False
NIBAN1,LoVo,1,1,0.28383838383838383,0.035723899193662235,0,False
NIBAN2,LoVo,1,0,-0.0696969696969697,0.6131165118897682,0,False
NIBAN3,LoVo,1,1,0.03318903318903319,0.8099045171957033,0,False
NICN1,LoVo,1,1,0.14473304473304474,0.29175547324852186,0,False
NID1,LoVo,1,1,0.08997113997113997,0.513598452325903,0,False
NID2,LoVo,1,1,0.19278499278499278,0.1584924172100696,0,False
NIF3L1,LoVo,1,1,0.12041847041847042,0.3811780687151239,0,False
NIFK,LoVo,1,1,0.16154401154401155,0.23868381015779477,0,False
NIM1K,LoVo,1,1,0.01616161616161616,0.906771023825805,0,False
NIN,LoVo,1,0,-0.19834054834054834,0.14660928242293855,0,False
NINJ1,LoVo,1,1,0.2922799422799423,0.0303612285554946,0,False
NINJ2,LoVo,1,0,-0.1230880230880231,0.37063248929443254,0,False
NINL,LoVo,1,1,0.03708513708513708,0.7880789412885773,0,False
NIP7,LoVo,1,1,0.08225108225108226,0.5505123709049704,0,False
NIPA1,LoVo,1,0,-0.1352092352092352,0.3249995258132602,0,False
NIPA2,LoVo,1,1,0.15072150072150073,0.27203176631199444,0,False
NIPAL1,LoVo,1,1,0.10591630591630592,0.441523591233047,0,False
NIPAL2,LoVo,1,1,0.25497835497835497,0.060282636329926045,0,False
NIPAL3,LoVo,1,1,0.14906204906204906,0.2774062868527692,0,False
NIPAL4,LoVo,1,1,0.02207792207792208,0.8728866670010248,0,False
NIPBL,LoVo,1,0,-0.047113997113997115,0.7326737247190737,0,False
NIPSNAP1,LoVo,1,1,0.2774170274170274,0.040309448268759186,0,False
NIPSNAP2,LoVo,1,0,-0.09797979797979799,0.47667367071875216,0,False
NIPSNAP3A,LoVo,1,0,-0.000505050505050505,0.9970801305981034,0,False
NIPSNAP3B,LoVo,1,1,0.06305916305916306,0.6474027267291284,0,False
NISCH,LoVo,1,0,-0.09740259740259741,0.47928678397082447,0,False
NIT1,LoVo,1,1,0.023809523809523808,0.863009246185352,0,False
NIT2,LoVo,1,1,0.019552669552669554,0.8873254053212711,0,False
NKAIN1,LoVo,1,1,0.16904761904761906,0.21727839771089436,0,False
NKAIN2,LoVo,1,0,-0.08095238095238096,0.5568444706727067,0,False
NKAIN3,LoVo,1,0,,,0,False
NKAIN4,LoVo,1,1,0.1660894660894661,0.22555097441357058,0,False
NKAP,LoVo,1,0,-0.2124098124098124,0.1194903230001289,0,False
NKAPD1,LoVo,1,0,-0.08852813852813853,0.5204018828706855,0,False
NKAPL,LoVo,1,0,-0.11926406926406927,0.3857931720645308,0,False
NKD1,LoVo,1,1,0.026118326118326117,0.8498718960033802,0,False
NKD2,LoVo,1,0,-0.014141414141414142,0.9183822473517198,0,False
NKG7,LoVo,1,0,-0.011327561327561327,0.9345827174884622,0,False
NKIRAS1,LoVo,1,1,0.02619047619047619,0.8494619863144118,0,False
NKIRAS2,LoVo,1,1,0.20743145743145744,0.12861146900689768,0,False
NKTR,LoVo,1,1,0.06948051948051948,0.6142221880141197,0,False
NKX1-1,LoVo,1,0,,,0,False
NKX1-2,LoVo,1,0,-0.08275613275613275,0.5480592214285432,0,False
NKX2-1,LoVo,1,0,-0.1821789321789322,0.18311870310953143,0,False
NKX2-2,LoVo,1,0,-0.07900432900432901,0.5664067546519268,0,False
NKX2-3,LoVo,1,0,-0.1878066378066378,0.16972962177413523,0,False
NKX2-4,LoVo,1,0,-0.02481962481962482,0.8572569097341496,0,False
NKX2-5,LoVo,1,0,-0.07503607503607504,0.5861186243580381,0,False
NKX2-8,LoVo,1,1,0.10483405483405484,0.44623009825047155,0,False
NKX3-1,LoVo,1,0,-0.1414862914862915,0.3028297194408698,0,False
NKX3-2,LoVo,1,1,0.20216450216450216,0.13882340941987006,0,False
NKX6-1,LoVo,1,0,-0.1588023088023088,0.24685381620350333,0,False
NKX6-2,LoVo,1,0,-0.09480519480519481,0.4911391875486113,0,False
NKX6-3,LoVo,1,0,-0.11695526695526695,0.3951222532970285,0,False
NLE1,LoVo,1,1,0.134992784992785,0.3257818468895676,0,False
NLGN1,LoVo,1,0,-0.1629148629148629,0.23466910943625593,0,False
NLGN2,LoVo,1,1,0.15598845598845598,0.2554345625277039,0,False
NLGN3,LoVo,1,0,-0.17085137085137087,0.2123394505669095,0,False
NLGN4X,LoVo,1,0,-0.3290764790764791,0.014159485173292222,0,False
NLGN4Y,LoVo,1,0,,,0,False
NLK,LoVo,1,0,-0.027777777777777776,0.8404541600603671,0,False
NLN,LoVo,1,1,0.1406926406926407,0.3055775089181665,0,False
NLRC3,LoVo,1,0,,,0,False
NLRC4,LoVo,1,0,-0.01911976911976912,0.8898044022773943,0,False
NLRC5,LoVo,1,0,-0.10591630591630592,0.441523591233047,0,False
NLRP1,LoVo,1,0,-0.01471861471861472,0.9150629223440135,0,False
NLRP10,LoVo,1,0,-0.2056998556998557,0.13190423468638743,0,False
NLRP11,LoVo,1,0,-0.08571428571428572,0.5337970770631788,0,False
NLRP12,LoVo,1,1,0.10952380952380952,0.42603629873475496,0,False
NLRP13,LoVo,1,0,-0.025108225108225107,0.8556147231988679,0,False
NLRP14,LoVo,1,1,0.01810966810966811,0.8955927600966023,0,False
NLRP2,LoVo,1,1,0.19047619047619047,0.163633852114957,0,False
NLRP2B,LoVo,1,0,,,0,False
NLRP3,LoVo,1,0,-0.06096681096681097,0.6583672736039373,0,False
NLRP4,LoVo,1,0,-0.18441558441558442,0.17770920324809486,0,False
NLRP5,LoVo,1,0,-0.08073593073593073,0.5579031622492486,0,False
NLRP6,LoVo,1,0,-0.07857142857142857,0.5685420495127254,0,False
NLRP7,LoVo,1,1,0.0834054834054834,0.5449129033635277,0,False
NLRP8,LoVo,1,1,0.07445887445887446,0.5890113500881956,0,False
NLRP9,LoVo,1,1,0.01854256854256854,0.8931113562694752,0,False
NLRX1,LoVo,1,1,0.047546897546897546,0.7303100876200004,0,False
NMB,LoVo,1,0,-0.029292929292929294,0.8318746534440588,0,False
NMBR,LoVo,1,0,-0.03852813852813853,0.7800352767204642,0,False
NMD3,LoVo,1,1,0.06904761904761905,0.616436095698797,0,False
NME1,LoVo,1,0,-0.01616161616161616,0.906771023825805,0,False
NME2,LoVo,1,0,-0.10786435786435787,0.43312187769046484,0,False
NME3,LoVo,1,0,-0.09826839826839827,0.4753699621978552,0,False
NME4,LoVo,1,0,-0.016378066378066377,0.905528068142881,0,False
NME5,LoVo,1,0,-0.07611832611832611,0.5807120918186934,0,False
NME6,LoVo,1,1,0.0053391053391053395,0.9691402198680092,0,False
NME7,LoVo,1,1,0.11327561327561328,0.41026123134569825,0,False
NME8,LoVo,1,0,-0.11623376623376623,0.39806452988986313,0,False
NME9,LoVo,1,0,-0.11486291486291486,0.4036900538088403,0,False
NMI,LoVo,1,0,-0.19480519480519481,0.15409197619336748,0,False
NMNAT1,LoVo,1,1,0.25216450216450215,0.0632704367756076,0,False
NMNAT2,LoVo,1,1,0.0891053391053391,0.5176751070616523,0,False
NMNAT3,LoVo,1,0,-0.05966810966810967,0.6652091124962044,0,False
NMRAL1,LoVo,1,0,-0.17532467532467533,0.20043224620213126,0,False
NMRK1,LoVo,1,1,0.15757575757575756,0.25056971023575075,0,False
NMRK2,LoVo,1,0,-0.11147186147186147,0.4178028990598228,0,False
NMS,LoVo,1,0,-0.016017316017316017,0.9075997843678388,0,False
NMT1,LoVo,1,1,0.13015873015873017,0.3435629317521004,0,False
NMT2,LoVo,1,0,-0.14112554112554113,0.3040767298633915,0,False
NMU,LoVo,1,1,0.05670995670995671,0.6808940184526707,0,False
NMUR1,LoVo,1,0,-0.22597402597402597,0.0971337993531092,0,False
NMUR2,LoVo,1,0,-0.00909090909090909,0.9474791351392049,0,False
NNAT,LoVo,1,1,0.01544011544011544,0.9109157950608436,0,False
NNMT,LoVo,1,1,0.05757575757575758,0.6762890552863814,0,False
NNT,LoVo,1,1,0.12323232323232323,0.3700675180160161,0,False
NOA1,LoVo,1,1,0.11183261183261184,0.4162882526835055,0,False
NOB1,LoVo,1,1,0.2837662337662338,0.035772911891259654,0,False
NOBOX,LoVo,1,0,,,0,False
NOC2L,LoVo,1,1,0.032467532467532464,0.8139626334223518,0,False
NOC3L,LoVo,1,1,0.04083694083694084,0.7672131831508656,0,False
NOC4L,LoVo,1,1,0.0297979797979798,0.8290190847848523,0,False
NOCT,LoVo,1,0,-0.15324675324675324,0.2639868324601866,0,False
NOD1,LoVo,1,0,-0.1305916305916306,0.34194649652029163,0,False
NOD2,LoVo,1,0,-0.1810966810966811,0.18577833599126967,0,False
NODAL,LoVo,1,0,-0.29538239538239536,0.028567251003522292,0,False
