gene,bulk_stable_right_high,bulk_stable_left_high,bulk_pooled_hedges_g,bulk_meta_fdr,sc_stable_right_high,sc_stable_left_high,sc_pooled_hedges_g,sc_meta_fdr,stable_right_high_bulk_and_sc,stable_left_high_bulk_and_sc
UTP14A,False,False,-0.20599477517403936,0.1994772373149678,False,False,-0.30980331874958433,0.9137458562821626,False,False
UTP14C,False,False,-0.06318639729201565,0.8932813956014914,False,False,0.08483697432107538,0.9830731751355836,False,False
UTP15,False,False,-0.04561748779654931,0.7497637541860019,False,False,0.09035658283253432,0.9827815583930448,False,False
UTP18,False,False,-0.09219599093775115,0.35250477918236106,False,False,-0.2192818563873779,0.9229116620760732,False,False
UTP20,False,False,-0.08500395325640112,0.6675401898612259,False,False,0.05738525573049814,0.9912624946370261,False,False
UTP23,False,False,-0.1204426125057773,0.822095792989287,False,False,-0.31340686008506047,0.9137458562821626,False,False
UTP25,,,,,False,False,-0.3275114929481272,0.9410668080166242,False,False
UTP3,False,False,-0.024757018237043252,0.8607846892695364,False,False,-0.031870976611658546,0.9924937198206071,False,False
UTP4,False,False,0.003213040171939608,0.9970787419213487,False,False,-0.40543949561601894,0.9137458562821626,False,False
UTP6,False,False,-0.08795060839794012,0.7811892554645479,False,False,-0.3437112546735979,0.9137458562821626,False,False
UTRN,False,False,-0.009288912511016042,0.9542523134022409,False,False,-0.17926073262304798,0.9478770169435363,False,False
UTS2,True,False,0.17387601952336149,0.02973315885051868,False,False,0.3354008817078858,0.9137458562821626,False,False
UTS2B,False,False,0.02061068547202882,0.9665451847488976,False,False,-0.1042741781649746,0.9786772215576675,False,False
UTS2D,False,False,0.14344863621479878,0.5484115720050787,,,,,False,False
UTS2R,False,False,0.10937587343224478,0.7136050930365587,False,False,0.4727272727272727,0.9137458562821626,False,False
UTY,False,False,0.05394485945878302,0.649936769360765,False,False,-0.4467309344243691,0.9137458562821626,False,False
UVRAG,False,False,-0.047405677899515684,0.8524570829360437,False,False,-0.019303561395854804,0.9961616202826531,False,False
UVSSA,False,False,0.06315346049079253,0.9346204631660793,False,False,0.12890985616337777,0.9663892855896146,False,False
UXS1,False,False,-0.13459468076978415,0.12046233114432278,False,False,-0.27414195272534025,0.9222188734748498,False,False
UXT,False,True,-0.2039658477828961,0.00789715538272877,False,False,-0.4300954358163411,0.9137458562821626,False,False
UXT-AS1,False,False,0.1615515481724096,0.6746566026645571,False,False,0.24536833941066863,0.9170055273050526,False,False
VAC14,False,False,-0.12822120781797425,0.24879054575741763,False,False,-0.3825902989927511,0.9137458562821626,False,False
VAC14-AS1,False,False,0.06356219325764541,0.6916564256235127,False,False,0.21691269332565855,0.92629067282254,False,False
VAMP1,False,False,0.09482700775320903,0.7843557590152235,False,False,0.04674842341213562,0.9904013548684305,False,False
VAMP2,True,False,0.2543372091138485,0.0005088183795464773,False,False,0.015672757329238684,0.998863575080958,False,False
VAMP3,False,False,0.13714212489400218,0.1964028752452336,False,False,-0.49505786944021174,0.9137458562821626,False,False
VAMP4,False,False,0.11202119517574752,0.6131741312589777,False,False,0.01563405811211249,0.99671198814957,False,False
VAMP5,False,False,0.16176941907969344,0.19412252809189143,False,False,0.4675170725817696,0.9137458562821626,False,False
VAMP7,False,False,-0.02423410558382275,0.9288855118175039,False,False,-0.2378040455980843,0.9170055273050526,False,False
VAMP8,False,False,0.051550389920957854,0.668688761247953,False,False,0.1986589930557451,0.9369280281818229,False,False
VANGL1,False,False,0.12501212892073285,0.16018037636343438,False,False,0.34565376210533255,0.9137458562821626,False,False
VANGL2,False,True,-0.5477030133745321,5.26566732774428e-13,False,False,-0.3662705289714854,0.9137458562821626,False,False
VAPA,False,False,0.20135802209866926,0.36533684051284115,False,False,0.3145988223603017,0.9299980385866492,False,False
VAPB,False,False,-0.4071492782792545,0.044527928635077776,False,False,-0.4798172266055449,0.9137458562821626,False,False
VARS,False,False,0.0269789992281153,0.8455249912813779,False,False,-0.08284542580472032,0.9827815583930448,False,False
VARS2,False,False,-0.05361673057102149,0.6960759143471946,False,False,0.19829702584893957,0.9375668520873401,False,False
VASH1,False,False,0.14266527524108694,0.09302405487956228,False,False,0.5147177446020852,0.9137458562821626,False,False
VASH1-AS1,,,,,False,False,0.05711581908962684,0.9922021060588289,False,False
VASH2,False,True,-0.21878114772579274,0.0037959359099519964,False,False,0.19741323674004366,0.943933029940301,False,False
VASN,False,False,0.042545873144037384,0.7696156983641957,False,False,0.22918056310629165,0.9170055273050526,False,False
VASP,False,False,0.0821568742970789,0.5196478052994975,False,False,0.1410583398452425,0.9827815583930448,False,False
VAT1,False,False,0.12503567157495823,0.16002087789912148,False,False,-0.14188892216128313,0.9580016426346758,False,False
VAT1L,False,False,-0.06731853143022574,0.6200647983771318,False,False,-0.0993078192250451,0.9827815583930448,False,False
VAV1,False,False,0.15424834083703817,0.34796537607990324,False,False,-0.6168412089304611,0.9137458562821626,False,False
VAV2,False,False,-0.1483028486758506,0.0773568518347647,False,False,-0.1514730722768918,0.9827815583930448,False,False
VAV3,False,True,-0.5604110707905616,0.00021254799053091434,False,False,-0.9266159453740864,0.9137458562821626,False,False
VAV3-AS1,,,,,False,False,-0.4618802153517006,0.9527680655228825,False,False
VAX1,False,False,-0.13051085131773524,0.7249892477825112,False,False,0.025710372186547543,0.9961616202826531,False,False
VAX2,False,False,0.014116686412346582,0.9287201533801148,False,False,0.13086913043577628,0.9825363991381323,False,False
VBP1,False,False,-0.0762364641473838,0.5507542080652102,False,False,-0.43586225186090144,0.9137458562821626,False,False
VCAM1,False,False,0.09780420032979875,0.3126346510592667,False,False,-0.05481766226345991,0.9869468478510994,False,False
VCAN,False,False,0.040816188469930056,0.8129982106846013,False,False,0.06477407865230397,0.9835296015975331,False,False
VCAN-AS1,,,,,False,False,-0.4618802153517006,0.9527680655228825,False,False
VCL,False,False,0.12585910092386238,0.15573151901320792,False,False,0.34040077022456494,0.9137458562821626,False,False
VCP,False,False,0.020296453409907843,0.890309873649315,False,False,0.11627600517379555,0.9751158887175989,False,False
VCPIP1,False,False,-0.07081372246812943,0.807874965496489,False,False,-0.35829113611253444,0.9137458562821626,False,False
VCPKMT,False,False,0.14344938506389485,0.7299109589250362,False,False,0.5864531642142214,0.9137458562821626,False,False
VCX,False,False,-0.10078178956734381,0.6282240110640193,False,False,-0.28270186939386677,0.945085781333717,False,False
VCX2,False,False,-0.13390648518664164,0.12284262571498189,,,,,False,False
VCX3A,False,False,-0.10736148705841549,0.6807065488417654,False,False,0.5647058789655478,0.9137458562821626,False,False
VCX3B,False,False,-0.07127120960984588,0.8030960746665652,False,False,0.4933135277368815,0.9137458562821626,False,False
VCY,False,False,0.09553355398651461,0.6523235527314614,,,,,False,False
VCY1B,False,False,-0.027447608711820268,0.8754630185032717,,,,,False,False
VDAC1,False,False,-0.017495734655272963,0.9079873637458835,False,False,-0.4160575513053562,0.9137458562821626,False,False
VDAC2,False,False,0.16306435188024904,0.5185563919443194,False,False,0.0023936568732563796,0.9992106586444802,False,False
VDAC3,False,False,0.03865433272314934,0.7657582256694346,False,False,-0.22601399483950543,0.9199603803341778,False,False
VDR,False,False,0.05235048675894067,0.8340410173229407,False,False,-0.433958980689309,0.9137458562821626,False,False
VEGFA,False,False,-0.03752670505599656,0.8403852251096019,False,False,-0.30639120439339634,0.9137458562821626,False,False
VEGFB,False,False,-0.15278430403653595,0.40556424125488655,False,False,-0.35120839972965934,0.9137458562821626,False,False
VEGFC,False,False,0.10808876122081944,0.24723426059753886,False,False,0.07735283747657401,0.983751383588566,False,False
VENTX,False,False,-0.15860435109504106,0.4447668087205246,False,False,-0.05621375511172148,0.9867793214544308,False,False
VENTXP1,False,False,-0.0062133970010109195,0.9813605751598123,,,,,False,False
VENTXP7,False,False,0.004462147782351289,0.9913554177933636,,,,,False,False
VEPH1,False,False,0.030262168472628224,0.9358227721473807,False,False,0.2227168504214879,0.9212103055377657,False,False
VEZF1,False,False,-0.1125658518106533,0.6353006329309435,False,False,0.20486491924007663,0.9331716058000363,False,False
VEZT,False,False,0.18822083899463019,0.2646710738474992,False,False,0.45263259647537246,0.9137458562821626,False,False
VGF,False,False,0.19044010848099055,0.43521026522930056,False,False,0.04986437202158658,0.9901105209300897,False,False
VGLL1,False,False,-0.0030334697762979847,0.9860156125033732,False,False,0.057330408184135054,0.9904013548684305,False,False
VGLL2,False,False,-0.015228271800388877,0.9315652270182428,False,False,0.36208544056801195,0.9170055273050526,False,False
VGLL3,False,False,-0.053020453677048496,0.8532673108104192,False,False,-0.21972132945064146,0.9236399029156633,False,False
VGLL4,False,False,-0.06202924244334225,0.5843949266343113,False,False,-0.13919101043950632,0.9813838639885243,False,False
VHL,False,False,-0.07596216446500008,0.47396429369113136,False,False,-0.09859294263415623,0.9807393206390398,False,False
VHLL,False,False,0.09105292626408369,0.6718653703547309,,,,,False,False
VIL1,False,True,-0.4239192525446428,1.765957174387301e-06,False,False,-0.344727109105289,0.9137458562821626,False,False
VILL,False,False,0.12041043389424447,0.18148902888142956,False,False,0.11073838556520606,0.9813838639885243,False,False
VIM,True,False,0.18881535172640873,0.01581497983993081,False,False,0.30711318411353805,0.9137458562821626,False,False
VIM-AS1,False,False,-0.25312882934399883,0.4454379930446555,False,False,-0.2015248465977559,0.936361371911953,False,False
VIMP,False,False,0.02376040854542916,0.9580973095376977,False,False,0.08686104375111113,0.9828550454932978,False,False
VIP,False,False,-0.15496856140971413,0.06161621500315485,False,False,0.4070542100157559,0.9571259486306,False,False
VIPAR,False,False,-0.014802479002367168,0.9656815142795887,,,,,False,False
VIPAS39,False,False,0.057810722872062244,0.7930590990513626,False,False,-0.19062113944704043,0.9428826807985544,False,False
VIPR1,False,True,-0.20548092386296102,0.007338373542593037,False,False,-0.513121174450739,0.9137458562821626,False,False
VIPR1-AS1,,,,,False,False,-0.166076966836941,0.9527680655228825,False,False
VIPR2,False,True,-0.22708417939257666,0.002428860471976992,False,False,-0.29390412904635727,0.9137458562821626,False,False
VIRMA,,,,,False,False,-0.4743660911090503,0.9137458562821626,False,False
VIT,False,False,0.19118597758234995,0.23697363253826462,False,False,0.4970154808446137,0.9137458562821626,False,False
VKORC1,False,False,0.013315050275934364,0.957575740853461,False,False,0.013958098664359608,0.9974384813226164,False,False
VKORC1L1,False,False,-0.24931324387435905,0.03529531277809546,False,False,-0.37208406078842265,0.9137458562821626,False,False
VLDLR,False,False,-0.14006957600839923,0.6078745779516423,False,False,-0.7206405897985921,0.9137458562821626,False,False
VLDLR-AS1,False,False,0.02080912280815953,0.9675310906254446,False,False,-0.25253445630075516,0.9410668080166242,False,False
VMA21,False,False,-0.15077738339300054,0.5420328438423689,False,False,-0.3712880550116245,0.9137458562821626,False,False
VMAC,False,False,-0.2882623029997297,0.3556136908414892,False,False,-0.2540861976007828,0.9137458562821626,False,False
VMO1,True,False,0.3132007655301258,0.024203939066345322,False,False,0.5714696760087253,0.9137458562821626,False,False
VMP1,False,False,-0.16098023698118286,0.5548940728863702,False,False,-0.35845635007778576,0.9137458562821626,False,False
VN1R1,False,False,-0.13650982895276825,0.20078604408850362,False,False,-0.2173063920332423,0.9562295328028443,False,False
VN1R108P,False,False,0.05025553349457179,0.8798432720406866,,,,,False,False
VN1R10P,False,False,-0.08795229144285764,0.7340205935886678,,,,,False,False
VN1R2,False,False,0.04299947865849054,0.7674044341187665,,,,,False,False
VN1R20P,False,False,-0.20406417798031662,0.5679663131336754,,,,,False,False
VN1R3,False,False,-0.023808409174378684,0.9035903113036852,,,,,False,False
VN1R4,False,False,0.04224671874020133,0.8094450150572449,,,,,False,False
VN1R5,False,False,0.1176517782962835,0.4239533031089975,,,,,False,False
VN1R66P,False,False,-0.1114255910034312,0.7901587702871964,,,,,False,False
VN1R68P,False,False,0.030570929031199685,0.9527918735279634,,,,,False,False
VNN1,False,False,0.2504973191889861,0.0954428733911332,False,False,0.021509112458374977,0.9946616311072306,False,False
VNN2,True,False,0.3783414596826629,4.762660771680592e-06,False,False,0.49443583933689594,0.9137458562821626,False,False
VNN3,False,False,0.10631479766946494,0.5394934700393889,False,False,-0.3084555020300839,0.9170055273050526,False,False
VOPP1,False,False,0.06965098577942891,0.5253847278589672,False,False,0.24673177495208487,0.9345102122409618,False,False
VPRBP,False,False,-0.20347438437615162,0.560551230365403,False,False,-0.2293471067576358,0.9440342007893551,False,False
VPREB1,False,False,0.22761025407019872,0.18971879971994918,False,False,0.5203333546433438,0.9137458562821626,False,False
VPREB3,False,False,0.12513045975447867,0.27705842050867563,False,False,-0.0378864646599163,0.9910074101563431,False,False
VPS11,False,False,-0.26026309181803353,0.047987904720953704,False,False,-0.048191278947444016,0.9904013548684305,False,False
VPS13A,True,False,0.19909500371314662,0.04596344006245401,False,False,0.1969045091169658,0.9380255883114711,False,False
VPS13A-AS1,False,False,-0.3454072256077111,0.3024736899880914,False,False,0.22648501052268397,0.9827815583930448,False,False
VPS13B,False,False,-0.0536975792717616,0.6520395106956981,False,False,0.14876282727180368,0.9557562984838551,False,False
VPS13C,False,False,0.1826439388559982,0.020601800354318058,False,False,-0.25028434037262465,0.9170055273050526,False,False
VPS13D,False,False,0.017979230545429124,0.9046222977258522,False,False,-0.08542009802416119,0.9827815583930448,False,False
VPS16,False,False,0.05009499520768037,0.6791689098696496,False,False,-0.13343757865025738,0.9827815583930448,False,False
VPS18,False,False,0.2563093249545435,0.30815824369353756,False,False,0.3003851089313368,0.9137458562821626,False,False
