r3_rank,gene,median_background_vulnerability_rho,n_positive_backgrounds,n_resampling_supported_backgrounds,tier1_flag,tier2_flag,tier3_flag,observed_global_T_median_vulnerability_rho,global_empirical_p_value,n_permutations,permutation_unit,self_line_exclusion,global_empirical_q_value,cross_method_stable_flag,n_models_top500,n_models_direction_ge3of4,median_rank_percentile,leave_HCT116_out_median_vulnerability_rho,leave_HCT116_out_n_positive_backgrounds,adjusted_partial_rho_median,adjusted_partial_rho_min,adjusted_positive_fraction,adjusted_audit_n,final_shortlist_flag,previous_19_reclassified_as_internal_stability
12043,ENOX1,0.0348484848484847,3,1,False,False,False,0.034848484848484795,0.6113886113886113,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,2,0.2698584828932386,0.0598845598845598,3,,,,,False,False
12044,FAM222B,0.0393578643578643,2,0,False,False,False,0.039357864357864356,0.6093906093906094,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,3,0.2765276798785446,0.1199855699855699,2,,,,,False,False
12045,GNB5,-0.0329004329004328,1,0,False,False,False,-0.03290043290043285,0.6103896103896104,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,3,0.2971317030851813,-0.0502164502164502,0,,,,,False,False
12046,AK4,0.0348484848484848,2,0,False,False,False,0.03484848484848485,0.6093906093906094,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,4,0.311717182670932,-0.0004329004329004,1,,,,,False,False
12047,DLST,0.0373015873015872,4,0,False,False,False,0.03730158730158725,0.6103896103896104,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,5,0.3186032641110448,0.0378787878787878,3,,,,,False,False
12048,GPR17,0.0361832611832611,3,0,False,False,False,0.03618326118326115,0.6113886113886113,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,3,0.3385024128395597,0.0564213564213564,2,,,,,False,False
12049,ME2,0.0355699855699855,3,0,False,False,False,0.0355699855699855,0.6113886113886113,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,4,0.3386108550669631,0.0235930735930735,2,,,,,False,False
12050,PHF5A,0.0354617604617604,2,1,False,False,False,0.03546176046176045,0.6113886113886113,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,1,0.3405899257170742,0.0784271284271284,2,,,,,False,False
12051,ZNF322,-0.0383838383838384,2,0,False,False,False,-0.0383838383838384,0.6093906093906094,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,4,0.3408610312855826,0.0075757575757575,2,,,,,False,False
12052,VCL,0.0381313131313131,2,0,False,False,False,0.038131313131313106,0.6103896103896104,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,1,0.350132841728569,0.0767676767676767,2,,,,,False,False
12053,IL13RA2,-0.0347402597402597,2,0,False,False,False,-0.034740259740259745,0.6093906093906094,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,1,2,0.3650707585533806,0.0291486291486291,2,,,,,False,False
12054,CIITA,0.0387806637806637,3,0,False,False,False,0.0387806637806637,0.6113886113886113,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,2,0.3752372173724448,0.0082972582972582,2,,,,,False,False
12055,TMEM64,-0.0354617604617604,1,0,False,False,False,-0.0354617604617604,0.6103896103896104,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,2,0.3797917909233855,-0.0194805194805194,1,,,,,False,False
12056,KIF3B,0.0348484848484848,2,0,False,False,False,0.03484848484848485,0.6113886113886113,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,2,0.382394404381066,-0.0025252525252525,1,,,,,False,False
12057,ZNF624,0.0349927849927849,3,0,False,False,False,0.03499278499278495,0.6093906093906094,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,3,0.4255001897738979,0.0444444444444444,2,,,,,False,False
12058,GABRP,0.0368686868686868,3,0,False,False,False,0.03686868686868685,0.6113886113886113,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,2,0.4259068481266605,0.0129148629148629,2,,,,,False,False
12059,PLCH1,0.0338744588744588,3,0,False,False,False,0.0338744588744588,0.6113886113886113,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,3,0.4316000650653364,0.0047619047619047,2,,,,,False,False
12060,CLPB,-0.0386002886002886,2,0,False,False,False,-0.03860028860028861,0.6103896103896104,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,0,0.4476766252778832,0.1763347763347763,2,,,,,False,False
12061,HS3ST5,-0.0369047619047618,1,1,False,False,False,-0.03690476190476185,0.6103896103896104,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,0,0.4793417556796616,-0.0533189033189033,0,,,,,False,False
12062,FAM120AOS,-0.0363636363636363,1,0,False,False,False,-0.0363636363636363,0.6103896103896104,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,3,0.4819714796941929,-0.043073593073593,0,,,,,False,False
12063,CENPX,-0.0366883116883117,2,0,False,False,False,-0.0366883116883117,0.6093906093906094,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,1,0.5047714580057474,0.041053391053391,2,,,,,False,False
12064,CEACAM3,-0.0373376623376623,0,0,False,False,False,-0.0373376623376623,0.6103896103896104,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,2,0.507346960906577,-0.0476190476190476,0,,,,,False,False
12065,LHFPL5,-0.0357142857142857,2,1,False,False,False,-0.03571428571428575,0.6113886113886113,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,0,0.5145583690288998,-0.1018037518037518,1,,,,,False,False
12066,SCGB1A1,-0.0362914862914863,2,0,False,False,False,-0.036291486291486305,0.6113886113886113,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,1,0.528737190261888,0.0509379509379509,2,,,,,False,False
12067,GGT6,-0.0352092352092352,0,0,False,False,False,-0.035209235209235204,0.6093906093906094,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,1,0.5416147047660359,-0.0388167388167388,0,,,,,False,False
12068,SMCP,0.0388167388167387,3,0,False,False,False,0.03881673881673875,0.6113886113886113,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,1,0.5514829474597408,0.0589466089466089,2,,,,,False,False
12069,TPCN1,0.0367604617604617,3,0,False,False,False,0.03676046176046175,0.6093906093906094,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,1,0.5898172748468253,0.0181096681096681,2,,,,,False,False
12070,LINGO4,-0.0356421356421356,1,0,False,False,False,-0.0356421356421356,0.6093906093906094,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,0,0.6111532830884345,-0.0061327561327561,1,,,,,False,False
12071,EFCAB14,-0.0357503607503607,1,0,False,False,False,-0.0357503607503607,0.6103896103896104,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,0,0.6151114243886568,-0.0561327561327561,0,,,,,False,False
12072,TRPM3,0.0348845598845599,2,0,False,False,False,0.0348845598845599,0.6113886113886113,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,1,0.6191508973594317,0.0968975468975469,2,,,,,False,False
12073,NSMAF,-0.040079365079365,1,0,False,False,False,-0.040079365079365,0.6093906093906094,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,0,0.6202624301903161,-0.0559884559884559,1,,,,,False,False
12074,UCP2,-0.0363997113997114,2,0,False,False,False,-0.0363997113997114,0.6103896103896104,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,0,0.6325435124437456,-0.1108225108225108,1,,,,,False,False
12075,PIGP,-0.036111111111111,2,0,False,False,False,-0.036111111111111094,0.6093906093906094,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,0,0.6407309006126986,0.0202020202020202,2,,,,,False,False
12076,ACTN2,-0.0359668109668109,0,0,False,False,False,-0.03596681096681095,0.6113886113886113,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,0,0.6415442173182238,-0.0266233766233766,0,,,,,False,False
12077,CAMKV,-0.0378066378066378,2,0,False,False,False,-0.0378066378066378,0.6113886113886113,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,0,0.6472103237000488,-0.0773448773448773,1,,,,,False,False
12078,TMPRSS9,0.0375541125541125,3,0,False,False,False,0.0375541125541125,0.6093906093906094,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,2,0.64951472103237,0.0331168831168831,2,,,,,False,False
12079,PSMD12,-0.035966810966811,2,0,False,False,False,-0.035966810966811,0.6093906093906094,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,0,0.672558694355582,-0.0797979797979798,1,,,,,False,False
12080,TLN2,0.0376262626262626,3,0,False,False,False,0.037626262626262605,0.6113886113886113,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,2,0.6726129154692837,0.0329004329004329,2,,,,,False,False
12081,USH2A,-0.0385642135642135,2,0,False,False,False,-0.03856421356421359,0.6103896103896104,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,0,0.6770861573496719,-0.1297258297258297,1,,,,,False,False
12082,GTF2E1,-0.0357142857142857,1,0,False,False,False,-0.0357142857142857,0.6113886113886113,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,0,0.6784687957490647,-0.0108225108225108,1,,,,,False,False
12083,TMEM234,0.0350649350649351,2,0,False,False,False,0.0350649350649351,0.6093906093906094,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,0,0.693948923710893,-0.0122655122655122,1,,,,,False,False
12084,UBA2,-0.0379148629148629,1,0,False,False,False,-0.0379148629148629,0.6113886113886113,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,0,0.707314428238356,-0.0266233766233766,1,,,,,False,False
12085,VMP1,0.0356782106782107,2,0,False,False,False,0.0356782106782107,0.6103896103896104,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,0,0.7148511630428889,0.102020202020202,2,,,,,False,False
12086,ZNF341,-0.041089466089466,2,0,False,False,False,-0.04108946608946609,0.6093906093906094,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,0,0.7414466193135607,-0.1569264069264069,1,,,,,False,False
