gene,observed_global_T_median_vulnerability_rho,global_empirical_p_value,n_permutations,permutation_unit,self_line_exclusion,global_empirical_q_value
RAB11A,-0.0013708513708513993,0.985014985014985,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9983262322847712
RAB11B,-0.00901875901875905,0.9110889110889111,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902
RAB11FIP1,0.1733405483405483,0.012987012987012988,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.15026316218286107
RAB11FIP2,0.07886002886002891,0.2867132867132867,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.7860640919954136
RAB11FIP3,-0.020598845598845603,0.7742257742257742,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9730847726622567
RAB11FIP4,0.0592712842712842,0.4005994005994006,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.856112948465208
RAB11FIP5,0.07698412698412696,0.27172827172827174,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.776853901020697
RAB12,0.11388888888888879,0.11488511488511488,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.5708044649316201
RAB13,0.06626984126984126,0.3546453546453546,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8285690747053808
RAB14,0.1548340548340548,0.03196803196803197,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.2898654934053164
RAB15,0.07012987012987004,0.33266733266733267,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.820557400589307
RAB17,0.08448773448773444,0.25874125874125875,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.7643705005550273
RAB18,-0.00595238095238095,0.936063936063936,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9948062977215987
RAB19,0.022943722943722947,0.7412587412587412,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9654685709770455
RAB1A,-0.0501803751803751,0.5154845154845155,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9038008288887649
RAB1B,-0.0366522366522366,0.6133866133866134,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9329283614291037
RAB20,0.11183261183261176,0.12087912087912088,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.5836056613543524
RAB21,0.11572871572871565,0.11588411588411589,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.5722224228248325
RAB22A,0.03066378066378065,0.6623376623376623,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9451790085494821
RAB23,-0.0283549783549783,0.6823176823176823,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9522751692919442
RAB24,-0.021861471861471853,0.7482517482517482,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9678781731664324
RAB25,-0.04224386724386724,0.5554445554445554,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9167767975714995
RAB26,-0.0547258297258297,0.4595404595404595,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8821091481374578
RAB27A,-0.0848484848484848,0.2177822177822178,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.7237040437040437
RAB27B,0.139033189033189,0.055944055944055944,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.40162562233406923
RAB28,0.2114357864357864,0.003996003996003996,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.05391243723357842
RAB29,-0.0727633477633477,0.3036963036963037,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.7986697460531769
RAB2A,-0.0317460317460317,0.6593406593406593,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.94470321474672
RAB2B,0.18474025974025976,0.008991008991008992,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.11076899052850958
RAB30,-0.00743145743145745,0.916083916083916,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902
RAB31,-0.0004689754689754487,0.997002997002997,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9993872641842639
RAB32,0.10277777777777769,0.15884115884115885,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.6485515812502751
RAB33A,-0.05018037518037515,0.4835164835164835,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8927314551501156
RAB33B,0.0130952380952381,0.8511488511488512,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9869689861545009
RAB34,-0.08520923520923515,0.23876123876123875,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.7471112192863126
RAB35,0.049639249639249594,0.4925074925074925,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8961440098969695
RAB36,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869
RAB37,0.0448773448773449,0.5374625374625375,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9127615950226244
RAB38,-0.006709956709956751,0.919080919080919,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902
RAB39A,0.028354978354978348,0.6983016983016983,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9544784867544818
RAB39B,0.01598124098124095,0.8291708291708292,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9831178143617874
RAB3A,0.01507936507936505,0.8541458541458542,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9869689861545009
RAB3B,0.03261183261183255,0.6443556443556444,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9406245962364375
RAB3C,0.053246753246753195,0.4305694305694306,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8712960289655485
RAB3D,-0.002200577200577196,0.977022977022977,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9981161758303358
RAB3GAP1,0.115007215007215,0.10989010989010989,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.5600174901086755
RAB3GAP2,0.11861471861471859,0.10589410589410589,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.5521642620879262
RAB3IL1,0.171031746031746,0.01898101898101898,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.20317291530292111
RAB3IP,0.122041847041847,0.0939060939060939,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.5243445624917015
RAB40A,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869
