dataset_version_id,role,cell_type_original,cell_class,gene_symbol,available_in_dataset,expression_transform,n_cells,n_male_cells,n_female_cells,n_male_donors,n_female_donors,male_mean_expression,female_mean_expression,female_minus_male_beta,se,raw_p,test_status,male_detection_fraction,female_detection_fraction,FDR,fdr_family,fdr_denominator,logFC_or_effect,direction,analysis_method
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,JUN,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.6464297484898194,nan,nan,1.0,insufficient_donors,nan,0.15795328142380421,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,FMO3,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,FOS,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,1.0077211216834314,nan,nan,1.0,insufficient_donors,nan,0.3948220064724919,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,FOXA1,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,FOXA2,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.007916301374691199,nan,nan,1.0,insufficient_donors,nan,0.006472491909385114,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,FUS,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.3240158173373376,nan,nan,1.0,insufficient_donors,nan,0.13915857605177995,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,FXN,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.005489295926587335,nan,nan,1.0,insufficient_donors,nan,0.003236245954692557,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,GAA,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.07206078361848305,nan,nan,1.0,insufficient_donors,nan,0.016181229773462782,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,GABRP,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,GBA1,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,GCGR,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,GCLC,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.04282750157903437,nan,nan,1.0,insufficient_donors,nan,0.019417475728155338,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,GDF15,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,GFER,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.09549790680751033,nan,nan,1.0,insufficient_donors,nan,0.019417475728155338,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,GFRA3,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,GGT1,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,GLA,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.8406099803545923,nan,nan,1.0,insufficient_donors,nan,0.32038834951456313,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,GLI3,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.004235346655279284,nan,nan,1.0,insufficient_donors,nan,0.003236245954692557,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,GLP1R,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,GNAI1,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.008579837864842909,nan,nan,1.0,insufficient_donors,nan,0.006472491909385114,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,GNAS,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.720349525226373,nan,nan,1.0,insufficient_donors,nan,0.2977346278317152,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,GNRHR,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,GPR183,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,3.2332176466497424,nan,nan,1.0,insufficient_donors,nan,0.7734627831715211,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,GPX1,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,1.218133788213305,nan,nan,1.0,insufficient_donors,nan,0.36245954692556637,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,GPX3,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.215015578658188,nan,nan,1.0,insufficient_donors,nan,0.11003236245954692,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,GPX4,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.7473353382585377,nan,nan,1.0,insufficient_donors,nan,0.27184466019417475,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,GRK2,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.023183212883170993,nan,nan,1.0,insufficient_donors,nan,0.012944983818770227,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,GSK3A,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.017417424483317526,nan,nan,1.0,insufficient_donors,nan,0.009708737864077669,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,GSR,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.014468901915568502,nan,nan,1.0,insufficient_donors,nan,0.009708737864077669,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,GSS,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,GSTA3,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,GSTM1,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.003876749126390479,nan,nan,1.0,insufficient_donors,nan,0.003236245954692557,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,GSTM2,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.006493435508903416,nan,nan,1.0,insufficient_donors,nan,0.003236245954692557,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,GSTM3,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.09515254844650911,nan,nan,1.0,insufficient_donors,nan,0.025889967637540454,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,GSTM4,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.006151777117645147,nan,nan,1.0,insufficient_donors,nan,0.003236245954692557,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,GSTM5,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,GSTO2,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,GSTP1,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,1.5686552142046422,nan,nan,1.0,insufficient_donors,nan,0.5436893203883495,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,HBB,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.025884544184267295,nan,nan,1.0,insufficient_donors,nan,0.006472491909385114,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,HCRTR1,False,,,,,0,0,,,,,,gene_unavailable,,,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,HDAC3,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.08183269827872858,nan,nan,1.0,insufficient_donors,nan,0.025889967637540454,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,HDAC6,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.0059888276103812615,nan,nan,1.0,insufficient_donors,nan,0.003236245954692557,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,HDAC9,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.19999324484689027,nan,nan,1.0,insufficient_donors,nan,0.042071197411003236,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,HIF1A,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,0.4735293558359831,nan,nan,1.0,insufficient_donors,nan,0.20711974110032363,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,HMGB1,True,X as supplied (treated as already normalized/log-scaled),309,0,309,0,2,nan,1.0409412238304414,nan,nan,1.0,insufficient_donors,nan,0.3300970873786408,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
