chemical_id,canonical_name,synonym,CAS,PubChemCID,DTXSID,InChIKey,chemical_class,source,parent_metabolite_status,eligible_as_environmental_exposure,exclusion_reason,classification_rule_prefixes,drug_like_exclusion,drugcentral_match
C037115,Solcoderm,,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C069727,Sonazoid,DD-723|NC100100,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C039177,Sonox P4,piezoceramic Pb(ZrTi)O3,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C559087,SR 1078,"N-(4-(1,1,1,3,3,3-hexafluoro-2-hydroxypropan-2-yl)phenyl)-4-(trifluoromethyl)benzamide|SR-1078|SR1078",,CID:17980288,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C586531,SrO-Na2O-CaO-ZnO-SiO2 bioactive glass,0.2SrO-0.2Na2O-0.1CaO-0.1ZnO-0.4SiO2,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C021254,stibine,antimony hydride|antimony trihydride,7803-52-3,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C094928,stilbamidinium hexachloroiridate,IrCl6-stilbamidine|stilbamidinium hexachloroiridiate,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
D013324,Strontium,Sr,7440-24-6,CID:5359327,DTXSID3024312,KJNGJIPPQOFCSK-UHFFFAOYSA-N,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615487,Strontium-82,82Sr radioisotope|Sr-82 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615484,Strontium-84,84Sr isotope|Sr-84 isotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615488,Strontium-85,85Sr radioisotope|Sr-85 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615485,Strontium-86,86Sr isotope|Sr-86 isotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615486,Strontium-87,87Sr isotope|Sr-87 isotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615492,Strontium-87m,87mSr radioisotope|Sr-87m radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615489,Strontium-89,89Sr radioisotope|Sr-89 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615490,Strontium-90,90Sr radioisotope|Sr-90 radioisotope,,CID:5486204,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615491,Strontium-99,99Sr radioisotope|Sr-99 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C106741,strontium acetate,"acetic acid, strontium salt",543-94-2,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C516298,strontium bismuth oxide,,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C509613,strontium bismuth vanadium niobate,SrBi2(Nb(0.7)V(0.3))O9,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C543851,strontium borate,,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C054286,strontium carbonate,strontianite,1633-05-2,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C025700,strontium chloride,"Metastron|strontium-89 chloride|strontium chloride, 85Sr-labeled|strontium chloride, 89Sr-labeled|strontium chloride, 90Sr-labeled|strontium chloride, disodium salt|strontium chloride hexahydrate|strontium chloride monohydrate|strontium chloride Sr 85|strontium chloride Sr 89",10476-85-4,,DTXSID6040616,AHBGXTDRMVNFER-UHFFFAOYSA-L,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C048629,strontium chromate,strontium chromate(VI),7789-06-2,CID:24599,DTXSID70872832,NVKTUNLPFJHLCG-UHFFFAOYSA-N,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C035960,strontium hydroxide,strontium hydroxide octahydrate,18480-07-4,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C076185,strontium hydroxyapatite,SrOHAp,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,possible metabolite or transformation product; parent relationship not inferred,True,,D01.268.556;D01.552.544,False,False
D013325,Strontium Isotopes,"Isotopes, Strontium",,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C104873,strontium nitrate,,10042-76-9,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C052774,strontium phosphate,13450-99-2 (Sr salt (1:1))|18266-28-9 (Sr salt (2:1))|7446-28-8 (Sr salt (2:3)),14414-90-5,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C465549,strontium polymolybdate,,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
D013326,Strontium Radioisotopes,"Radioisotopes, Strontium",,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C035224,strontium titanium fluoride,hexafluoro-strontium titanate,31252-78-5,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C119252,strontium titanium oxide,O3-Sr-Ti|SrTiO3|strontium titanate|strontium titanium trioxide,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C460782,Sulfix-60,,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C063732,sulfluramid,N-ethyl(perfluorooctane)sulfonamide|N-ethylperfluorooctanesulfonamide;EtFOSA|EtPFOSA|N-EtFOSA|NEtFOSA|N-Ethyl perfluoro-1-octanesulfonamide|n-ethylperfluorooctane sulfonamide|N-ethyl perfluorooctanesulfonamide,4151-50-2,CID:77797,DTXSID1032646,CCEKAJIANROZEO-UHFFFAOYSA-N,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C034461,sulfonated poly(vinylidene fluoride),"polyvinylidene fluoride, sulfonated|SPVF",,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C077450,Sunrise alloy,"Silver alloy, Ag,Au,Cu,In,Pd,Sn,Zn",89093-43-6,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C027948,supidimide,CG 3033,49785-74-2,CID:39528,DTXSID40866142,QQWLXNMPPFCVCD-UHFFFAOYSA-N,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C109374,SUS 316L,SUS-316L|SUS316L,11134-23-9,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C468516,swarnabhasma,gold ash,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C423915,T0901317,"N-(2,2,2-Trifluoroethyl)-N-(4-(2,2,2-trifluoro-1- hydroxy-1-trifluoromethylethyl)phenyl)benzenesulfonamide|N-(4-(1,1,1,3,3,3-hexafluoro-2-hydroxy-propan-2-yl)phenyl)-N-(2,2,2-trifluoroethyl)benzenesulfonamide|N-(4-(1,1,1,3,3,3-hexafluoro-2-hydroxypropan-2-yl)phenyl)-N-(2,2,2-trifluoroethyl)benzenesulfonamide|T 0901317|T-0901317|T 1371|T-1371|T1371 cpd|T-O901317|TO901317;293754-55-9|T1317|T317",,CID:447912,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C026703,taconite,,12249-26-2,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C006161,taglutimide,"2-(2,6-dioxo-3-piperidinyl)hexahydro-4,7-methano-1H-isoindole-1,3(2H)-dione|2-(bicyclo(2.2.1)heptane-2-endo,3-endo-dicarboximido)glutarimide|biglumide|K-2004",,CID:76958691,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C105227,TAK 187,"2-(2-(2,4-difluorophenyl)-2-hydroxy-1-methyl-3-(1H-1,2,4-triazol-1-yl)propyl)-4-(4-(2,2,3,3-tetrafluoropropoxy)phenyl)-3(2H,4H)-1,2,4-triazolone|TAK-187",155432-64-7,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C046932,taltrimide,MY 117|MY-117,81428-04-8,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C040566,tamrabhasma,,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C411139,tantalite,"(Fe,Mn)(ta,Nb)2O6|iron manganese tantalum niobium oxide",,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
D013635,Tantalum,Tantalum 181|Tantalum-181,7440-25-7,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615066,Tantalum-178,178Ta radioisotope|Ta-178 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615067,Tantalum-180,180Ta radioisotope|Ta-180 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615068,Tantalum-182,182Ta radioisotope|Ta-182 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C107153,tantalum bromide,Ta(6)Br(12)2+,13451-11-1,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C437166,tantalum chloride,,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C078151,tantalum oxide,tantalum oxide (Ta2O3)|tantalum oxide (Ta2O5)|tantalum oxide (TaO)|tantalum oxide (TaO2)|tantalum pentoxide|tantalumpentoxide,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C535112,tantalum pentachloride,TaCl5 cpd,,CID:24394,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C490149,TCID protocol,,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C547288,tecarfarin,"1,1,1,3,3,3-hexafluoro-2-methylpropan-2-yl 4-((4-hydroxy-2-oxo-2H-1-benzopyran-3-yl)methyl)benzoate|ATI 5923|ATI-5923|ATI5923",,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C030649,techlofthalam,"Benzoic acid, 2,3,4,5-tetrachloro-6-(((2,3-dichlorophenyl)amino)carbonyl)-|N-(2,3-dichlorophenyl)-3,4,5,6-tetrachlorophthalamic acid",76280-91-6,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
D013667,Technetium,"99m, Technetium|Technetium 99m",7440-26-8,CID:23957,DTXSID5075028,GKLVYJBZJHMRIY-UHFFFAOYSA-N,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615516,Technetium-96,96Tc radioisotope|Tc-96 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615517,Technetium-97,97Tc radioisotope|Tc-97 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615518,Technetium-98,98Tc radioisotope|Tc-98 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615519,Technetium-99,99Tc radioisotope|Tc-99 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000710547,technetium 99m cFLFLF,,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C019096,technetium Tc 99m antimony sulfide,Tc-99m-antimony sulfide|Tc-99m-antimony sulfide colloid|Tc-99m-ASC|technetium antimony sulfide|technetium antimony trisulfide|technetium Tc 99m antimony colloid,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C090285,technetium Tc 99m glutathione,Tc-99m-GSH|technetium glutathione,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C065376,technetium Tc 99m immunoglobulin,Tc-99m-HIG|technetium immunoglobulin|technetium polyclonal human immunoglobulin|technetium Tc 99m human immunoglobulin,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C030576,technetium Tc 99m rhenium colloid,Tc-99m-rhenium colloid|technetium rhenium colloid,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
