#"Progress (%)","Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)","Time Remaining"
86.9%,43465000,86929.99993896154,-666067.2704449273,132946.8807963545,-533120.3896485728,310.8655225173199,506.67733503485726,1.010963576398642,104,3:00:47
86.9%,43470000,86939.9999389272,-665776.4254006203,132472.2289818107,-533304.1964188096,309.7556590631486,507.7069456729109,1.008913380194284,104,3:00:39
87.0%,43475000,86949.99993889286,-666882.6986515424,132618.55196593655,-534264.1466856059,310.09780150864333,509.3754222592387,1.0056086499718855,104,3:00:31
87.0%,43480000,86959.99993885851,-666554.6577878031,133186.58270269172,-533368.0750851114,311.4260099685152,508.4814513118319,1.0073766297383384,104,3:00:23
87.0%,43485000,86969.99993882417,-666628.1883985191,133038.51748345932,-533589.6709150597,311.07979370930246,508.6904456803498,1.006962751230535,104,3:00:14
87.0%,43490000,86979.99993878983,-666794.4983424717,133315.90055219468,-533478.597790277,311.72838984095563,505.8601152217946,1.0125967936459739,104,3:00:06
87.0%,43495000,86989.99993875549,-666306.6814939673,131813.21931750444,-534493.4621764629,308.21471742983306,509.2397175199244,1.0058766295795274,104,2:59:58
87.0%,43500000,86999.99993872114,-667268.161192561,132398.23757878,-534869.923613781,309.5826472856089,507.0144042155862,1.010291475839742,104,2:59:49
87.0%,43505000,87009.9999386868,-666620.5384944146,133012.28027678467,-533608.25821763,311.0184440716618,507.8295564971752,1.0086697872415415,104,2:59:41
87.0%,43510000,87019.99993865246,-666137.3474613712,132931.4323362234,-533205.9151251478,310.8293998674166,507.52160761470844,1.0092818178016174,104,2:59:33
87.0%,43515000,87029.99993861812,-667763.9794188607,133330.8388974653,-534433.1405213955,311.7633197052765,508.005845320368,1.0083197573916474,104,2:59:24
87.0%,43520000,87039.99993858377,-665849.5576120927,132522.72722451534,-533326.8303875774,309.8737375205787,508.1177283299304,1.0080977343391766,104,2:59:16
87.0%,43525000,87049.99993854943,-667863.4467899813,133299.6466206774,-534563.8001693039,311.69038378256744,506.1694912629237,1.011977883986886,104,2:59:08
87.1%,43530000,87059.99993851509,-666497.6465925267,133464.65530865677,-533032.99128387,312.0762184234506,507.6137650808697,1.0090985823155656,104,2:58:59
87.1%,43535000,87069.99993848075,-667334.7327853264,132581.06519827916,-534753.6675870472,310.0101473753121,506.5971899299738,1.0111235136890064,104,2:58:51
87.1%,43540000,87079.9999384464,-666177.5816634819,132290.7471383327,-533886.8345251492,309.33130575931574,507.91157395051863,1.0085069074580184,104,2:58:43
87.1%,43545000,87089.99993841206,-667232.9935733345,132742.60252907284,-534490.3910442616,310.3878650505402,507.67086934473184,1.0089850760358339,104,2:58:35
87.1%,43550000,87099.99993837772,-667471.930544477,131706.80125629492,-535765.129288182,307.96588341428475,506.25980644027436,1.0117973502749373,104,2:58:26
87.1%,43555000,87109.99993834338,-666875.5327982041,133279.5089378466,-533596.0238603575,311.64329647026653,507.7147913831774,1.0088977894685471,104,2:58:18
87.1%,43560000,87119.99993830903,-666159.2189717144,132453.5521598059,-533705.6668119085,309.71198763590854,508.17799897746187,1.007978172486153,104,2:58:10
87.1%,43565000,87129.99993827469,-666352.1021530945,133585.3956615805,-532766.706491514,312.35854180460655,510.12793959066767,1.0041252222295316,104,2:58:01
87.1%,43570000,87139.99993824035,-667024.6835171906,133590.1579231033,-533434.5255940873,312.3696772513939,508.51514012213715,1.0073098916660421,104,2:57:53
87.2%,43575000,87149.999938206,-667980.4612620189,130918.24057665435,-537062.2206853646,306.1220167041769,506.564566345903,1.011188631692014,104,2:57:45
87.2%,43580000,87159.99993817166,-669410.9520024713,133316.20446256286,-536094.7475399084,311.7291004650398,507.8684617635519,1.0085925180868032,104,2:57:36
87.2%,43585000,87169.99993813732,-666626.1312687192,133570.22471018144,-533055.9065585377,312.32306804466947,509.0306057688303,1.0062898476080944,104,2:57:28
87.2%,43590000,87179.99993810298,-666103.3361723302,133121.4569470636,-532981.8792252666,311.2737284562947,506.58017825018254,1.011157468648523,104,2:57:20
87.2%,43595000,87189.99993806863,-666899.9991523083,132491.09147432007,-534408.9076779883,309.7997646379073,506.6205608035177,1.0110768696291244,104,2:57:12
87.2%,43600000,87199.99993803429,-667480.9889489678,133292.3862517966,-534188.6026971712,311.6734070896786,507.3632915557352,1.0095967509519794,104,2:57:03
87.2%,43605000,87209.99993799995,-666406.4099950292,132397.42954551167,-534008.9804495175,309.58075788675524,508.10041832536973,1.0081320782911785,104,2:56:55
87.2%,43610000,87219.99993796561,-665005.4328367389,133136.55426175977,-531868.8785749791,311.3090300338385,507.596818068621,1.0091322728459744,104,2:56:47
87.2%,43615000,87229.99993793126,-666937.3567813127,132367.81049150717,-534569.5462898056,309.5115005815487,506.1435504741271,1.0120297497165407,104,2:56:38
87.2%,43620000,87239.99993789692,-666236.7347991918,132846.7018868575,-533390.0329123343,310.63127731457837,508.3226777987106,1.0076912816976658,104,2:56:30
87.2%,43625000,87249.99993786258,-668654.6071065878,132549.296355862,-536105.3107507259,309.9358632872716,505.3936316151619,1.0135314310747343,104,2:56:22
87.3%,43630000,87259.99993782824,-666488.6040341309,132337.83886873326,-534150.7651653977,309.44141887584414,508.18432589649785,1.0079656231099476,104,2:56:14
87.3%,43635000,87269.9999377939,-666083.0231857118,131869.60193091625,-534213.4212547955,308.3465551267701,507.4939198572385,1.0093368820084911,104,2:56:05
87.3%,43640000,87279.99993775955,-667339.4959561857,132734.69910682837,-534604.7968493574,310.3693847261356,508.9791761089136,1.0063915278871103,104,2:55:57
87.3%,43645000,87289.99993772521,-667488.1339619947,132949.57275373896,-534538.5612082557,310.8718170368596,508.2091408853925,1.0079164058611196,104,2:55:49
87.3%,43650000,87299.99993769087,-666963.2587179532,132389.47497096393,-534573.7837469893,309.56215795452385,506.1180714656649,1.0120806973432128,104,2:55:40
87.3%,43655000,87309.99993765652,-665449.9196396833,132419.98831066457,-533029.9313290188,309.63350633993144,510.09742196188455,1.0041852960888853,104,2:55:32
87.3%,43660000,87319.99993762218,-666667.6586606684,132835.42650526232,-533832.2321554061,310.6049124433593,508.670068171475,1.0070030905264435,104,2:55:24
87.3%,43665000,87329.99993758784,-667753.9302536221,132117.77078117616,-535636.159472446,308.9268405674398,509.0961235549452,1.0061603438072309,104,2:55:15
87.3%,43670000,87339.9999375535,-666399.5286312471,133760.39560651605,-532639.1330247311,312.76773868833203,507.6208542342336,1.0090844898003555,104,2:55:07
87.3%,43675000,87349.99993751915,-666254.4301378508,134102.6195553964,-532151.8105824544,313.56795021679653,507.80156910621673,1.008725379893083,104,2:54:59
87.4%,43680000,87359.99993748481,-667193.3060940364,131569.49522246252,-535623.8108715739,307.6448250209143,506.51967978821546,1.0112782408003285,104,2:54:50
87.4%,43685000,87369.99993745047,-668111.7043859968,132446.8495306938,-535664.854855303,309.6963150884318,508.34006919442015,1.0076568064341656,104,2:54:42
87.4%,43690000,87379.99993741613,-666433.1988653205,132192.6765880662,-534240.5222772544,309.10199046685057,507.43349077484874,1.0094570816064894,104,2:54:34
87.4%,43695000,87389.99993738178,-665544.1435983917,132541.67404247567,-533002.469555916,309.9180402708952,510.19017722409103,1.0040027299114074,104,2:54:26
87.4%,43700000,87399.99993734744,-667646.7283675568,133505.27701289247,-534141.4513546643,312.17120288067997,505.5071500244776,1.0133038290005767,104,2:54:17
87.4%,43705000,87409.9999373131,-667146.174588861,132762.4687661186,-534383.7058227423,310.4343176496738,508.88126004359316,1.0065851720754895,104,2:54:09
87.4%,43710000,87419.99993727876,-666121.700677338,132583.77924384124,-533537.9214334968,310.01649354294494,508.76072128092875,1.0068236585114174,104,2:54:01
87.4%,43715000,87429.99993724441,-667048.1773366872,132508.71625999428,-534539.4610766929,309.84097612158445,509.62954464695326,1.0051072118705793,104,2:53:52
87.4%,43720000,87439.99993721007,-667804.6226009573,132096.9186270014,-535707.7039739559,308.8780826291992,506.977671093366,1.0103646766183485,104,2:53:44
87.5%,43725000,87449.99993717573,-667547.271459836,133794.16628108243,-533753.1051787536,312.8467035977151,508.816444977252,1.0067133949058442,104,2:53:36
87.5%,43730000,87459.99993714139,-667451.5280634579,133047.4864238798,-534404.0416395781,311.10076550144635,508.6868639720263,1.0069698413425925,104,2:53:27
87.5%,43735000,87469.99993710704,-668352.1485759886,132258.45095307459,-536093.697622914,309.2557886020463,506.6947080100247,1.0109289136227528,104,2:53:19
87.5%,43740000,87479.9999370727,-663997.1089645545,132923.91296866792,-531073.1959958866,310.8118175660483,509.6817627550005,1.005004236247703,104,2:53:11
87.5%,43745000,87489.99993703836,-668058.1056724745,132846.40222080995,-535211.7034516645,310.63057661485607,508.35557544816123,1.0076260701092798,104,2:53:02
87.5%,43750000,87499.99993700402,-667730.0421491521,132490.05228619248,-535239.9898629596,309.79733473689464,507.2867676334296,1.0097490480514884,104,2:52:54
87.5%,43755000,87509.99993696967,-667991.5765239191,133499.6993461267,-534491.8771777924,312.15816079738187,505.4041023463664,1.0135104331937659,104,2:52:46
87.5%,43760000,87519.99993693533,-667057.6804039385,132282.1703670929,-534775.5100368456,309.31125096406976,507.0403981446155,1.0102396822449558,104,2:52:38
87.5%,43765000,87529.99993690099,-667708.9629077706,132665.38158686878,-535043.5813209019,310.207301742821,507.94058956757584,1.0084492974720725,104,2:52:29
87.5%,43770000,87539.99993686665,-666860.1474642423,132214.26801168622,-534645.8794525561,309.1524770156535,506.70671984451207,1.010904948851193,104,2:52:21
87.5%,43775000,87549.9999368323,-665812.9744238965,132116.8526124563,-533696.1218114402,308.9246936423134,507.5632620518317,1.00919898858768,104,2:52:13
87.6%,43780000,87559.99993679796,-666514.2359267059,132020.67316408298,-534493.562762623,308.6998002541052,508.0131570950106,1.0083052447619432,104,2:52:04
87.6%,43785000,87569.99993676362,-666769.0701617389,131583.3867258096,-535185.6834359292,307.67730708759143,505.90845009660603,1.0125000493847425,104,2:51:56
87.6%,43790000,87579.99993672928,-666437.1566719115,133335.98899503326,-533101.1676768782,311.77536201692675,507.8009132941113,1.008726682636536,104,2:51:48
87.6%,43795000,87589.99993669493,-666019.8445339543,132731.73625679783,-533288.1082771565,310.362456786816,508.1006731756891,1.0081315726378786,104,2:51:40
87.6%,43800000,87599.99993666059,-667215.7856742721,133347.3028402929,-533868.4828339792,311.80181682652625,507.42609991072635,1.009471784752679,104,2:51:31
87.6%,43805000,87609.99993662625,-668115.554585218,132563.248408053,-535552.3061771649,309.9684869334119,508.1170736493665,1.0080990332169892,104,2:51:23
87.6%,43810000,87619.9999365919,-665982.8733611656,132445.82593154898,-533537.0474296167,309.69392163864865,507.6368224801222,1.009052747994911,104,2:51:15
87.6%,43815000,87629.99993655756,-667676.6494510481,132109.05559244734,-535567.5938586008,308.9064621149196,507.3832717612567,1.0095569941217872,104,2:51:06
87.6%,43820000,87639.99993652322,-666384.5921597546,132675.38373264598,-533709.2084271086,310.230689446652,510.215371246192,1.0039531530691712,104,2:50:58
87.7%,43825000,87649.99993648888,-666858.7235544659,132746.81291139146,-534111.9106430744,310.3977100554898,506.2225754510217,1.0118717646098576,104,2:50:50
87.7%,43830000,87659.99993645454,-667517.8567189109,132224.03014696675,-535293.8265719442,309.1753035104662,508.3980169829646,1.0075419525567035,104,2:50:41
87.7%,43835000,87669.9999364202,-667201.5163440164,133376.59869791937,-533824.917646097,311.8703184117766,508.7001847542145,1.0069434729111888,104,2:50:33
87.7%,43840000,87679.99993638585,-666295.5564854611,132405.6231958242,-533889.9332896369,309.5999168423507,509.50404121382957,1.0053547946089745,104,2:50:25
87.7%,43845000,87689.99993635151,-666910.4208920314,132891.84906629834,-534018.5718257331,310.7368435485734,507.25596352136745,1.009810367040456,104,2:50:16
87.7%,43850000,87699.99993631717,-667451.5893906141,132366.05166407613,-535085.5377265379,309.50738797051866,508.09777959749744,1.0081373138704721,104,2:50:08
87.7%,43855000,87709.99993628282,-667096.0552163236,132425.08279879286,-534670.9724175307,309.64541862177265,507.8386413164893,1.0086517429612936,104,2:50:00
87.7%,43860000,87719.99993624848,-665879.4022935103,132824.17744086497,-533055.2248526453,310.57860910881874,508.8314114431297,1.006683784034081,104,2:49:52
87.7%,43865000,87729.99993621414,-667147.596354669,132917.3850303855,-534230.2113242834,310.7965534926608,509.14844598590435,1.0060569461527007,104,2:49:43
87.7%,43870000,87739.9999361798,-665610.5328802504,132937.86591237393,-532672.6669678765,310.84444329679013,508.2689948365578,1.0077977132397953,104,2:49:35
87.8%,43875000,87749.99993614545,-666913.6331901187,132169.15283919265,-534744.480350926,309.0469856224996,507.8319025965872,1.008665127353924,104,2:49:27
87.8%,43880000,87759.99993611111,-667692.4421437923,132233.3322772954,-535459.1098664969,309.1970543901245,507.5296257092873,1.0092658728859674,104,2:49:18
87.8%,43885000,87769.99993607677,-666606.9217734309,132030.90212984371,-534576.0196435872,308.72371832399125,508.9343697942889,1.0064801300686694,104,2:49:10
87.8%,43890000,87779.99993604243,-667414.7862574519,133364.40885338193,-534050.37740407,311.8418152805348,507.3536767954536,1.0096158836225118,104,2:49:02
87.8%,43895000,87789.99993600808,-666580.1817418463,132255.92159787973,-534324.2601439665,309.2498742901078,510.84586309134636,1.002714062530008,104,2:48:53
87.8%,43900000,87799.99993597374,-665267.5534075666,132661.72753792655,-532605.8258696401,310.1987575947603,507.5268460095725,1.0092714005857946,104,2:48:45
87.8%,43905000,87809.9999359394,-666804.002361557,132341.06215412827,-534462.9402074288,309.44895578301,508.0153348205299,1.0083009224277295,104,2:48:37
87.8%,43910000,87819.99993590506,-667790.1245248984,131527.4878664821,-536262.6366584162,307.54660053766054,508.0658991122297,1.0082005731973407,104,2:48:29
87.8%,43915000,87829.99993587071,-666312.5863661733,132921.86405923468,-533390.7223069386,310.80702666536877,507.6322283416977,1.0090618800549795,104,2:48:20
87.8%,43920000,87839.99993583637,-665463.8635380254,133136.85715546686,-532327.0063825585,311.30973828069585,509.99161304002365,1.0043936363062753,104,2:48:12
87.8%,43925000,87849.99993580203,-666573.3143806816,133111.5726121994,-533461.7417684821,311.2506162260273,507.72026607790997,1.0088869106287948,104,2:48:04
87.9%,43930000,87859.99993576769,-667742.3213665928,132923.4001080481,-534818.9212585447,310.81061836014294,505.6381768616629,1.013041249943264,104,2:47:55
87.9%,43935000,87869.99993573334,-666112.8960410184,132071.28014916694,-534041.6158918515,308.818132980431,508.283440399704,1.007769071335794,104,2:47:47
87.9%,43940000,87879.999935699,-666097.8533880492,133288.18912846048,-532809.6642595887,311.6635930877921,506.7339683809494,1.0108505895975168,104,2:47:39
87.9%,43945000,87889.99993566466,-666861.4443493732,132769.77682122012,-534091.6675281532,310.4514058457571,510.6662204160066,1.0030667982888897,104,2:47:30
87.9%,43950000,87899.99993563032,-666480.4169947025,132129.90525129953,-534350.511743403,308.95521421842557,507.6422320561146,1.0090419952498164,104,2:47:22
87.9%,43955000,87909.99993559597,-666938.6457696664,132643.18328726734,-534295.4624823991,310.1553961549406,509.2094518554984,1.0059364154385957,104,2:47:14
87.9%,43960000,87919.99993556163,-666138.7184430179,132469.7755967615,-533668.9428462564,309.7499223898194,510.53370201403885,1.0033271627048956,104,2:47:06
87.9%,43965000,87929.99993552729,-667109.7998095765,133322.60289998513,-533787.1969095913,311.74406173062687,507.6707225119731,1.0089853678629093,104,2:46:57
87.9%,43970000,87939.99993549295,-666496.6747732228,132736.83074236914,-533759.8440308536,310.37436906267834,506.34741570949205,1.0116222870205316,104,2:46:49
88.0%,43975000,87949.9999354586,-667273.8167308625,132499.1460852939,-534774.6706455685,309.8185984821769,508.5103716418153,1.00731933756462,104,2:46:41
88.0%,43980000,87959.99993542426,-668094.448802799,132514.38509348402,-535580.0637093149,309.8542313771744,508.54112551297635,1.0072584202315444,104,2:46:32
